Farooq Nooruddin,date unknown ,,Karachi,,,,,
Farooq Qureshi,April 17  1931  Narowal  Punjab ,86 years 356 days,Lahore,,Right-hand bat,Right-arm medium-fast,,
Farooq Rasheed Dar,date unknown ,,Allied Bank ,,,,Brother - ,
Farooq Saleem,October 5  1990  Lahore  Punjab ,27 years 185 days,Lahore Ravi,,Left-hand bat,Slow left-arm orthodox,,
Farooq Saleh,date unknown ,,Baluchistan ,,,,,
Farooq Shaikh,date unknown ,,Multan,,,,,
Farooq Shaikh,date unknown ,,,,,,Umpire,
Farooq Shera,August 14  1951  Bahawalpur  Punjab ,66 years 237 days,Bahawalpur ,,Right-hand bat,Right-arm medium-fast,Brother - ,
Farooq Tawana,date unknown  Khushab  Punjab ,,Sargodha,,Right-hand bat,Right-arm offbreak,,
Farrukh Ahmed,date unknown ,,Hazara Division Cricket Association,,,,,
Farrukh Ahmed Khan,October 12  1940  Lahore  Punjab ,77 years 178 days,Lahore,,Right-hand bat,Right-arm medium-fast,,
Farrukh Ali,date unknown ,,Public Works Department,,,,,
Farrukh Bari,September 4  1964  Karachi  Sind ,53 years 216 days,Pakistan National Shipping Corporation,,Right-hand bat,Right-arm offbreak,,
Farrukh Hayat,July 10  1983  Islamabad ,34 years 272 days,Islamabad ,,Right-hand bat,Legbreak,,
Farrukh Iqbal,September 1  1967  Jhelum  Punjab ,50 years 219 days,Rawalpindi,,Right-hand bat,Right-arm medium-fast,,
Farrukh Kamal,date unknown ,,Bahawalpur,,,,,
Farrukh Majeed Butt,August 11  1981  Sheikhupura  Punjab ,36 years 240 days,Sheikhupura Cricket Association,,Right-hand bat,Slow left-arm orthodox,,
Farrukh Manzoor,April 28  1970  Lyallpur (now Faisalabad)  Punjab ,47 years 345 days,Faisalabad,,Right-hand bat,,,
Farrukh Mirza Bakht,date unknown ,,Dacca University,,,,,
Farrukh Nawaz,January 20  1983  Jhang  Punjab ,35 years 78 days,Faisalabad Wolves,,Right-hand bat,,,
Farrukh Raza,March 23  1961  Sargodha  Punjab ,57 years 16 days,Pakistan Automobiles Corporation ,,Right-hand bat,,Wicketkeeper,
Syed Farrukh Rizvi,December 22  1987  Karachi  Sind ,30 years 107 days,Karachi Blues ,,Right-hand bat,,,
Farrukh Saleem,date unknown ,,Bahawalpur,,Right-hand bat,,,
Farrukh Shah,date unknown ,,Lahore,,,,,
Farrukh Shehzad,October 12  1984  Sargodha  Punjab ,33 years 178 days,Faisalabad ,,Right-hand bat,Right-arm medium-fast,,
Farrukh Sheikh,date unknown ,,Hyderabad Hawks,,,,,
Farrukh Sultan,June 30  1976  Rawalpindi  Punjab ,41 years 282 days,Rawalpindi,,Right-hand bat,Right-arm offbreak,,
Farrukh Tirmizi,date unknown ,,Pakistan Security Printing Corporation,,,,,
Farrukh Zaman,April 2  1956  Peshawar  North-West Frontier Province ,62 years 6 days,Pakistan ,,Right-hand bat,Slow left-arm orthodox,Son - ,
Faryal Awan,December 1  1991  Lahore  Punjab ,26 years 128 days,Central Zone Blues Women ,,Right-hand bat,Right-arm offbreak,,
Farzana Sher,date unknown ,,,,Right-hand bat,Right-arm fast,,
Farzand Ali Shah,date unknown ,,Bahawalpur,,,,,
Syed Fasihuddin,September 18  1938  Delhi  India ,79 years 202 days,Pakistan ,,Right-hand bat,,Wicketkeeper,
Fatima Khalid,date unknown ,,,,Right-hand bat,Right-arm medium-fast,,
Fatir Bokhari,April 1  1963  Kasur  Punjab ,55 years 7 days,Multan,,Right-hand bat,Right-arm medium-fast,,
Fauz-ul-Azeem,March 20  1975  Quetta  Baluchistan ,43 years 19 days,Quetta,,Right-hand bat,,,
Fawad Ahmed Khan,November 20  1986  Bannu  North-West Frontier Province ,31 years 139 days,Abbottabad ,,Right-hand bat,Right-arm bowler,Wicketkeeper,
Fawad Akbar,November 12  1991  Mansehra  North-West Frontier Province ,26 years 147 days,Peshawar,,,,Fawad Akbar,
Fawad Alam,October 8  1985  Karachi ,32 years 182 days,Pakistan ,Top-order batsman,Left-hand bat,Slow left-arm orthodox,Father - ,
Fawad Ali,November 12  1986  Peshawar  North-West Frontier Province ,31 years 147 days,North West Frontier Province-Baluchistan ,,Right-hand bat,Right-arm bowler,,
Fawad Anwar,January 1  1974  Bahawalpur  Punjab ,44 years 97 days,Bahawalpur,,Right-hand bat,Right-arm offbreak,,
Fawad Ashraf,date unknown ,,Pakistan Universities,,,,,
Fawad Ashraf Khan,July 18  1976  Lahore  Punjab ,41 years 264 days,Bahawalpur,,Right-hand bat,Right-arm medium-fast,,
Syed Fawad Hussain,August 28  1989  Rawalpindi  Punjab ,28 years 223 days,Pakistan Television ,,Right-hand bat,Right-arm offbreak,,
Fawad Khan,October 10  1992  Karachi  Sind ,25 years 180 days,Pakistan International Airlines,,Right-hand bat,Left-arm bowler,Wicketkeeper,
Fawad Malook,December 10  1989   Mardan  North-West Frontier Province ,28 years 119 days,Abbottabad Rhinos,,Left-hand bat,,,
Fawad Mustafa,December 1  1974  Karachi  Sind ,43 years 128 days,Gujranwala Cricket Association,,Right-hand bat,Right-arm offbreak,,
Fawad Sattar,February 2  1975  Malakand Agency  North-West Frontier Province ,43 years 65 days,Peshawar Cricket Association,,Right-hand bat,Right-arm offbreak,,
Fawad Usman,date unknown ,,Pakistan Universities,,,,,
Fawad Zaman Khan,September 8  1939  Lahore  Punjab ,78 years 212 days,Services (Pakistan),,Right-hand bat,Right-arm offbreak,Wicketkeeper,
Fayyaz,date unknown ,,Hazara University Abbottabad,,,,,
Fayyaz-ul-Hasan,October 10  1988  Rahimyar Khan  Punjab ,29 years 180 days,Multan ,,Left-hand bat,,,
Fayyaz Ahmed,January 8  1975 ,43 years 90 days,Gujranwala Cricket Association,,Right-hand bat,Right-arm offbreak,,
Fayyaz Ahmed,date unknown ,,Hyderabad (Pakistan),,Right-hand bat,,,
Mohammad Fayyaz Ahmed,December 28  1988  Islamabad  Punjab ,29 years 101 days,Federal Areas ,,Left-hand bat,Right-arm medium,,
Fayyaz Ahmed,date unknown ,,Lahore,,,,,
Fayyaz Ahmed,date unknown ,,Lahore ,,,,,
Fayyaz Ahmed,December 24  1963  Sahiwal  Punjab ,54 years 105 days,Multan,,Right-hand bat,Right-arm fast-medium,,
Fayyaz Ahmed,June 5  1943  Lahore  Punjab ,74 years 307 days,Lahore ,,Right-hand bat,Right-arm medium,,
Fayyaz Ahmed,date unknown ,,Rawalpindi,,,,,
Fayyaz Ahmed,date unknown ,,Services (Pakistan),,,,,
Fayyaz Ali Shah,April 3  1979  Karachi ,39 years 5 days,Defence Housing Authority,,Right-hand bat,,Wicketkeeper,
Fayyaz Anwar,March 22  1965  Lahore  Punjab ,53 years 17 days,Lahore ,,Right-hand bat,Legbreak,,
Fayyaz Azeem,date unknown ,,Lahore,,,,,
Mohammad Fayyaz Ghauri,April 10  1968  Bahawalpur  Punjab ,49 years 363 days,Bahawalpur,,Right-hand bat,Left-arm fast-medium,,
Fayyaz Hashmat,April 5  1975  Chichawatni  Punjab ,43 years 3 days,Rest of Punjab,,Right-hand bat,Right-arm medium-fast,,
Fayyaz Khan,date unknown ,,Bahawalpur,,,,,
Fayyaz Ahmed Malik,date unknown ,,Sargodha,,Right-hand bat,Left-arm medium-fast,,
Syed Fayyaz Shah,July 23  1964  Lahore  Punjab ,53 years 259 days,Lahore,,Right-hand bat,,Wicketkeeper,
Fayyazullah Shah,January 11  1983  Peshawar  North-West Frontier Province ,35 years 87 days,Peshawar Cricket Association,,Left-hand bat,,,
Fazal-e-Habib,February 10  1947  Charsadda  North-West Frontier Province ,71 years 57 days,Peshawar Cricket Association,,Right-hand bat,Right-arm medium-fast,,
Fazal-e-Subhan Khan,date unknown ,,Pakistan International Airlines,,,,,
Fazal-ur-Rehman,date unknown ,,Federally Administered Tribal Areas,,,,,
Fazal-ur-Rehman,date unknown ,,Hyderabad (Pakistan),,,,,
Fazal-ur-Rehman,date unknown ,,Rawalpindi,,,,,
Fazal Abbas,date unknown ,,Hyderabad (Pakistan),,,,,
Fazal Abbas,March 13  1982  Islamabad  Punjab ,36 years 26 days,Islamabad Cricket Association,,Right-hand bat,Right-arm medium,,
Fazal Abbas,date unknown ,,Services (Pakistan),,,,,
Fazal Akbar Shah,April 3  1978  Peshawar  North-West Frontier Province ,40 years 5 days,Peshawar Cricket Association,,Right-hand bat,Slow left-arm orthodox,,
Fazal Hussain,December 25  1969  Lyallpur (now Faisalabad)  Punjab ,48 years 104 days,Faisalabad,,Right-hand bat,Slow left-arm orthodox,,
Fazal Karim,date unknown ,,North West Frontier Province ,,Right-hand bat,Right-arm offbreak,July 1977 ,
Fazal Mahmood,February 18  1927  Lahore  Punjab ,,Pakistan ,,Right-hand bat,Right-arm fast-medium,Father-in-law - ,
Fazal Matin,date unknown ,,Dera Ismail Khan,,,,,
Fazal Rahim,date unknown ,,North West Frontier Province ,,Right-hand bat,Right-arm fast-medium,,
Fazal Rasheed,February 22  1975  Peshawar  North-West Frontier Province ,43 years 45 days,Peshawar Cricket Association,,Right-hand bat,,,
Fazal Subhan,January 1  1988  Karachi  Sind ,30 years 97 days,Karachi Dolphins ,,Right-hand bat,Right-arm fast-medium,,
Fazeel Ahmed,date unknown ,,Islamabad Cricket Association,,,Slow left-arm orthodox,,
Fazil Saeed,date unknown ,,Hyderabad (Pakistan),,Right-hand bat,Right-arm medium-fast,,
