Allan Holmes,January 25  1845  Ballarat  Victoria  Australia ,,Otago,,,,April 9  1909  Dunedin  Otago (aged 64 years 74 days) ,
W Holmes,date unknown ,,Nelson ,,,,,
Wayne Holmes,date unknown ,,New Zealand Under-19s,,Right-hand bat,Left-arm fast-medium,,
MP Holstein,date unknown ,,Canterbury A,,,,,
William Roberts Holt,May 31  1935  Whangarei  Northland ,82 years 312 days,Northern Districts,,Right-hand bat,Right-arm medium,,
Brett Lewis Hood,September 11  1973  Warkworth  Auckland ,44 years 209 days,Northern Districts,,Right-hand bat,,Wicketkeeper,
Glen Hall Hook,1917 ,,Auckland,,Right-hand bat,Slow left-arm chinaman,November 8  1972  Auckland (aged 55 years) ,
RG Hooper,date unknown ,,New Zealand,,,,Umpire,
Rex Clive Hooton,February 14  1947  Auckland ,71 years 53 days,Auckland ,,Right-hand bat,Slow left-arm orthodox,,
John Hope,May 28  1866  Dunedin  Otago ,,Otago,,,Left-arm medium,March 29  1950  Dunedin  Otago (aged 83 years 305 days) ,
John Hayhurst Hope,February 6  1841  Little Eaton  Derbyshire  England ,,Otago,,Right-hand bat,,Wicketkeeper,
Raymond William Hope,January 19  1904  Wanganui ,,Canterbury ,,Right-hand bat,Right-arm fast-medium,June 24  1978  Christchurch  Canterbury (aged 74 years 156 days) ,
Brian Henry Hopkins,July 22  1941  Chippenham  Wiltshire  England ,76 years 260 days,Wellington,,,Right-arm medium,,
Cyril Cooper Hopkins,May 4  1882  Yass  New South Wales  Australia ,,Otago,,,,September 25  1968  Wahroonga  New South Wales  Australia (aged 86 years 144 days) ,
Gareth James Hopkins,November 24  1976  Lower Hutt  Wellington ,41 years 135 days,New Zealand ,Wicketkeeper batsman,Right-hand bat,,Wicketkeeper,
Sarah Anne Phelps Hopkins,October 7  1979  Auckland ,38 years 183 days,Auckland Women,Middle-order batsman,Right-hand bat,,Wicketkeeper,
S Hopkinson,date unknown ,,,,,,Umpire,
Tessa Rose Hopkinson,April 23  1991  Oamaru ,26 years 350 days,Otago Women,,Right-hand bat,Right-arm medium,,
Andrew John Hore,June 18  1969  Oamaru  Otago ,48 years 294 days,Otago,,Left-hand bat,Right-arm medium,,
Benjamin James Horne,March 4  1994  Auckland ,24 years 35 days,Auckland Under-19s ,,Right-hand bat,Slow left-arm orthodox,Father - ,
Matthew Jeffery Horne,December 5  1970  Takapuna  Auckland ,47 years 124 days,New Zealand ,,Right-hand bat,Right-arm medium,Brother - ,
Philip Andrew Horne,January 21  1960  Upper Hutt  Wellington ,58 years 77 days,New Zealand ,,Left-hand bat,,Brother - ,
Terry Bryce Horne,October 2  1953  Nelson  Nelson ,64 years 188 days,Central Districts,,Right-hand bat,,,
Wendy Lee Horneman,March 9  1984  Auckland ,34 years 30 days,Auckland Women ,,Right-hand bat,,,
Alexander Jordan Horrell,September 12  1991  Ashburton ,26 years 208 days,Otago A,,Left-hand bat,Slow left-arm orthodox,,
Nicholas Keith Woodward Horsley,September 22  1980  Hamilton  Waikato ,37 years 198 days,New Zealand ,,Left-hand bat,Right-arm offbreak,,
Ernest Horspool,August 23  1891  Dargaville  Northland ,,Auckland,,Right-hand bat,,June 21  1957  Auckland (aged 65 years 302 days) ,
Russell George Hortin,October 10  1940  Ashburton  Canterbury ,77 years 180 days,Canterbury,,Right-hand bat,,,
David Craig Hoskin,October 16  1935  Christchurch  Canterbury ,82 years 174 days,Northern Districts,,Right-hand bat,Right-arm medium-fast,,
Ray G Hoskin,1940 ,78 years,,,,,Umpire,
Richard Neville Hoskin,October 18  1959  Invercargill  Southland ,58 years 172 days,Otago,,Right-hand bat,Legbreak,Cousin - ,
David Robert Hosking,January 20  1941  Auckland ,77 years 78 days,Wellington,,Right-hand bat,Legbreak,,
Stephen John Hotter,December 2  1969  New Plymouth  Taranaki ,48 years 127 days,Wellington,,Right-hand bat,Left-arm fast-medium,Cousin - ,
Kenneth William Hough,October 24  1928  Auburn  Sydney  New South Wales  Australia ,,New Zealand ,,Right-hand bat,Right-arm medium-fast,September 20  2009  Gladstone  Queensland (aged 80 years 331 days) ,
Julian Hugh Playfair Houghton,February 16  1931  Christchurch  Canterbury ,,Central Districts,,Right-hand bat,,Wicketkeeper,
Mark Vincent Houghton,November 3  1984  Upper Hutt ,33 years 156 days,Wellington,,Right-hand bat,Slow left-arm orthodox,,
Alan Russell Hounsell,February 8  1947  Christchurch  Canterbury ,71 years 59 days,Auckland ,,Right-hand bat,Right-arm fast-medium,,
Patrick James Hounsell,June 7  1958  Blenheim  Marlborough ,59 years 305 days,Auckland,,Left-hand bat,Slow left-arm orthodox,,
David Wiremu Houpapa,November 14  1981  Newman  Western Australia ,36 years 145 days,Auckland,,Left-hand bat,,,
Jamie Michael How,May 19  1981  New Plymouth  Taranaki ,36 years 324 days,New Zealand ,Top-order batsman,Right-hand bat,Right-arm medium  Right-arm offbreak,,
Arthur Harold Spowers Howard,1866  Auckland ,,Hawke's Bay ,,,,March 26  1951  Parnell  Auckland (aged 85 years) ,
Geoffrey Philip Howarth,March 29  1951  Auckland ,67 years 10 days,New Zealand ,,Right-hand bat,Right-arm offbreak,Brother - ,
Hedley John Howarth,December 25  1943  Grey Lynn  Auckland ,,New Zealand ,,Left-hand bat,Slow left-arm orthodox,Brother - ,
Alister Macdonald Howden,August 20  1877  Rothesay  Bute  Scotland ,,Auckland,,Right-hand bat,Legbreak,Brother - ,
Charles Ernest Howden,October 22  1881  Dunedin  Otago ,,Otago,,Right-hand bat,,Brother - ,
Charles Peter Howden,October 21  1911  Auckland ,,Otago,,Right-hand bat,,Father - ,
Gilbert Howe,1891  Wellington ,,Wellington,,Left-hand bat,,Wicketkeeper,
S Howe,date unknown ,,Hawke's Bay,,,,,
Glynn Alexander Howell,October 11  1976  Napier  Hawke's Bay ,41 years 179 days,Canterbury ,,Right-hand bat,,Father - ,
John Hollis Howell,June 17  1943  Waipawa  Hawke's Bay ,,Central Districts,,Right-hand bat,Right-arm medium,Son - ,
Llorne Gregory Howell,July 8  1972  Napier  Hawke's Bay ,45 years 274 days,New Zealand ,,Right-hand bat,Right-arm medium,Father - ,
William Boyne Howell,July 13  1883  Christchurch  Canterbury ,,Canterbury,,Right-hand bat,Left-arm medium,February 18  1960  Christchurch  Canterbury (aged 76 years 220 days) ,
Holly Rachael Huddleston,October 11  1987  Springs  Transvaal  South Africa ,30 years 179 days,Auckland Women ,,Right-hand bat,Right-arm medium-fast,,
Laura Ellen Victoria Hughes,October 16  1992  Palmerston North ,25 years 174 days,Canterbury Under-21s Women,,Right-hand bat,,Wicketkeeper,
William J Hughes,November 1858  Invercargill  Southland ,,Hawke's Bay,,Right-hand bat,Right-arm medium,details unknown ,
Sandee Beanne Hui,September 13  1988  Manila  Philippines ,29 years 207 days,Auckland Women ,,Right-hand bat,Right-arm medium,,
James Edward Hume,1858  Glasgow  Lanarkshire  Scotland ,,Otago,,,,June 1  1909  Malaya (aged 51 years) ,
C Humphries,date unknown ,,Nelson,,,,,
Alan James Hunt,September 27  1959  Dunedin  Otago ,58 years 193 days,Auckland,,Right-hand bat,Right-arm offbreak,,
H A Hunt,date unknown ,,Auckland,,Right-hand bat,,Wicketkeeper,
Raymond Thomas Hunt,September 17  1921  Dunedin  Otago ,,Canterbury ,,Right-hand bat,,August 15  1994  Birmingham  Warwickshire  England (aged 72 years 332 days) ,
Allan Arthur Hunter,March 6  1926  Nelson  Nelson ,,Central Districts,,Right-hand bat,Slow left-arm orthodox,1995 (aged 68 years) ,
David Jeremy Hunter,December 5  1968  Mosgiel  Otago ,49 years 124 days,Otago,,Right-hand bat,Right-arm fast-medium,,
Jack Sean Hunter,April 28  1995  Otago ,22 years 345 days,New Zealand Under-19s ,,Right-hand bat,Right-arm medium,,
Raymond John Hunter,December 23  1947  Rotorua  Bay of Plenty ,70 years 106 days,Auckland,,Right-hand bat,Right-arm offbreak,,
R J Hunter,date unknown ,,Wellington,,,,,
Jane Leipu Hunter-Siu,January 8  1979  Wellington ,39 years 90 days,Wellington Women,,Left-hand bat,Right-arm medium,,
Herbert John Huntley,November 4  1883  Brighton  Victoria  Australia ,,Otago,,,,March 28  1944  Tuapeka  Otago (aged 60 years 145 days) ,
Taila Nicole Hurley,February 10  2000  New Plymouth  Taranaki ,18 years 57 days,Central Districts Women,,Right-hand bat,Right-arm offbreak,,
James Michael Hussey,May 27  1880  Dunedin  Otago ,,Auckland ,,,,August 24  1950  Wanganui (aged 70 years 89 days) ,
John Henry Hutchings,December 22  1882  Wellington ,,Wellington,,Right-hand bat,(unknown arm) slow,May 6  1966  Wellington (aged 83 years 135 days) ,
Sarah Anne Hutchins,October 13  1983  Hamilton  Waikato ,34 years 177 days,Northern Districts Women,,Right-hand bat,Right-arm medium,,
Dane Samuel Hutchinson,October 8  1986  South Brisbane  Queensland ,31 years 182 days,Queensland Under-17s ,,Left-hand bat,Right-arm fast-medium,,
Frank Copland Hutchison,January 25  1897  Dunedin  Otago ,,Otago,,,,December 17  1990  Wanganui (aged 93 years 326 days) ,
Raymond William Hutchison,July 21  1944  Dunedin  Otago ,73 years 261 days,Buckinghamshire ,,Left-hand bat,Slow left-arm orthodox,,
Claire Marie Hutton,December 1  1975  Wellington ,42 years 128 days,Wellington Women,,Right-hand bat,Right-arm offbreak,Claire Venn,
Neville Alfred Huxford,October 27  1937  Wellington ,,Canterbury ,,Right-hand bat,Right-arm medium-fast,November 21  2006  Auckland (aged 69 years 25 days) ,
Carl Huyser,March 13  1988  Benoni  Transvaal ,30 years 26 days,Canterbury Second XI ,,Right-hand bat,Right-arm medium,,
Benjamin Luke Hyde,September 6  1992 ,25 years 214 days,New Zealand Under-19s,,Right-hand bat,,,
Mereana Natasha Hyde,September 23  1995  Waikari ,22 years 197 days,Canterbury Under-21s Women,,Right-hand bat,Right-arm medium,,
Peter Albert Iles,December 23  1926  Palmerston North  Manawatu ,91 years 106 days,Auckland,,Left-hand bat,Legbreak,,
Sarah Louise Illingworth,September 9  1963  Lancaster  Lancashire  England ,54 years 211 days,Canterbury 'B' Women ,,Right-hand bat,,Wicketkeeper,
Craig Donald Ingham,July 26  1965  Nelson  Nelson ,52 years 256 days,Central Districts,,Left-hand bat,Right-arm offbreak,,
Daniel Kent Ingham,December 10  1992  Auckland ,25 years 119 days,Otago A,,Right-hand bat,Right-arm medium,,
C Ingle,date unknown ,,Wellington,,,,,
Polly Margot Inglis,May 31  1996  Dunedin  Otago ,21 years 312 days,Otago Under-21s Women ,,Right-hand bat,Right-arm medium,Wicketkeeper,
Peter John Ingram,October 25  1978  Hawera  Taranaki ,39 years 165 days,New Zealand ,Top-order batsman,Right-hand bat,Right-arm offbreak,,
Jenna Maree Innes,March 10  1983  Dunedin  Otago ,35 years 29 days,Otago Women,,Right-hand bat,Right-arm medium,,
Alexander Edward Irving,1900 ,,Auckland,,Right-hand bat,,May 10  1951  Auckland (aged 51 years) ,
Bruce Carlyle Irving,August 19  1932  Christchurch  Canterbury ,85 years 232 days,Canterbury,,Right-hand bat,Right-arm offbreak,,
Richard John Robert Irving,September 19  1969  Christchurch  Canterbury ,48 years 201 days,Auckland,,Left-hand bat,,Wicketkeeper,
Gareth D Irwin,March 6  1981  Hamilton  Waikato ,37 years 33 days,New Zealand Under-19s ,,Left-hand bat,Left-arm medium-fast,,
Alan Raymond Isaac,January 20  1952  Wellington ,66 years 78 days,,,Left-hand bat,,Onslow College; Victoria University of Wellington,
Brian Philip Isherwood,June 18  1946  Christchurch  Canterbury ,71 years 294 days,Canterbury,,Left-hand bat,,Wicketkeeper,
Owen G Ivins,September 9  1991 ,26 years 211 days,Northern Districts,,Right-hand bat,,Wicketkeeper,
Ernest Battersbee Izard,February 18  1868 ,,Taranaki ,,,,March 23  1948 (aged 80 years 34 days) ,
Murray William Jack,July 21  1932  Timaru  Canterbury ,85 years 261 days,Canterbury,,Left-hand bat,Slow left-arm orthodox,,
Charles Keith Quentin Jackman,February 4  1906  Christchurch  Canterbury ,,Auckland ,,Left-hand bat,,Wicketkeeper,
H Jackson,date unknown ,,Southland,,,,,
Jenny Marie Jackson,January 21  1982  Rotorua  Bay of Plenty ,36 years 77 days,Northern Districts Women ,,Right-hand bat,Right-arm medium,Jenny Stafford,
T Jackson,date unknown ,,New Zealand Under-23s Women,,,,,
Jacobs,date unknown ,,Wellington,,,,,
Jacobs,date unknown ,,,,,,Umpire,
A W Jacobs,date unknown ,,Auckland,,,,,
Jack Jacobs,April 16  1909  Dunedin  Otago ,,Canterbury,,Right-hand bat,,Wicketkeeper,
S Jacobs,date unknown ,,Wellington,,,,,
Norman Reginald Jacobsen,1889  Wellington ,,Hawke's Bay,,,(unknown arm) medium,May 6  1950  Wellington (aged 61 years) ,
KS Jagannathan,date unknown ,,New Zealand,,,,Umpire,
Ingrid Catriena Petronella Jagersma,May 8  1959  Christchurch  Canterbury ,58 years 335 days,Canterbury 'A' Women ,,,,,
Harley Thomas George James,July 29  1978  Wellington ,39 years 253 days,Canterbury,,Right-hand bat,,,
Isabella Rose James,January 27  1999  Timaru ,19 years 71 days,Otago Women,,Right-hand bat,,Wicketkeeper,
Kenneth Cecil James,March 12  1904  Wellington ,,New Zealand ,,Right-hand bat,,Wicketkeeper,
Stanley Neville James,January 3  1932  Wanganui ,,Otago,,Right-hand bat,Right-arm medium,October 12  2002  Wanganui (aged 70 years 282 days) ,
Vincent James,August 24  1915  Napoleons  Victoria  Australia ,102 years 227 days,Canterbury,,Right-hand bat,,Wicketkeeper,
Kyle Alex Jamieson,December 30  1994  Auckland ,23 years 99 days,Canterbury ,,Right-hand bat,Right-arm medium,,
Murray Duncan Jamieson,December 8  1952  Dunedin  Otago ,65 years 121 days,Central Districts,,Right-hand bat,Left-arm medium,,
S Jamieson,date unknown ,,New Zealand Under-23s Women,,,,,
Benjamin Robert Jansen,February 24  1980  Wellington ,38 years 43 days,New Zealand Academy,,Right-hand bat,Right-arm offbreak,,
Terrence Wayne Jarvis,July 29  1944  Auckland ,73 years 253 days,New Zealand ,,Right-hand bat,Right-arm bowler,,
Vishi Jeet,August 18  1993 ,24 years 233 days,Auckland ,,Right-hand bat,Slow left-arm orthodox,,
Mark Robin Jefferson,June 28  1976  Oamaru  Otago ,41 years 284 days,Wellington,,Left-hand bat,Slow left-arm orthodox,Father - ,
Robin Gerard Jefferson,August 18  1941  Christchurch  Canterbury ,76 years 233 days,Otago ,,Left-hand bat,Right-arm medium,Son - ,
Albert Edward Jelley,March 5  1894  Dunedin  Otago ,,,,,,Umpire,
Harley Jenkins,January 15  1996  Northern Districts ,22 years 83 days,New Zealand Under-19s,,Right-hand bat,Legbreak,,
George Arthur Jenness,September 4  1876  Wellington ,,,,,,Umpire,
Hayley Nicole Kayla Jensen,October 7  1992  Christchurch  Canterbury ,25 years 183 days,Canterbury Women ,,Right-hand bat,Right-arm medium,Hails,
Louis Joseph Joel,September 12  1864  Dunedin  Otago ,,Otago,,,,May 6  1949  Dunedin  Otago (aged 84 years 236 days) ,
Clinton Peter Johns,September 1  1969  Wellington ,48 years 219 days,,,Right-hand bat,,Son - ,
Lauchlan Ritchie Johns,July 1  1996  Wellington ,21 years 281 days,Wellington ,,Right-hand bat,,Father - ,
J Johnson,date unknown ,,Hawke's Bay,,,,,
Katie Te Atamira Johnson,September 26  1993  Auckland ,24 years 194 days,Northern Districts Under-21s Women ,,Right-hand bat,,,
Llewellyn Cullen Johnson,February 1  2000  Timaru  South Canterbury ,18 years 66 days,Otago,,Right-hand bat,Legbreak,,
Vaughn Francis Johnson,September 2  1960  Dunedin  Otago ,57 years 218 days,Otago,,Right-hand bat,Right-arm medium,,
C E Johnston,date unknown ,,Hawke's Bay,,,,,
H Johnston,date unknown ,,,,,,Umpire,
Lewis Charles Johnston,July 19  1917  Christchurch  Canterbury ,,,,,,Umpire,
Rose Isabella Audrey Johnston,September 26  1997  Dunedin  Otago ,20 years 194 days,Otago Under-21s Women,,Right-hand bat,Right-arm medium,,
Robert J Johnston,1849  Scotland ,,Otago,,,,February 17  1897  Dunedin  Otago (aged 48 years) ,
Timothy Glyn Johnston,October 28  1990  Christchurch  Canterbury ,27 years 162 days,Canterbury ,,Right-hand bat,Right-arm offbreak,,
William Johnston,August 24  1867  Edinburgh  Midlothian  Scotland ,,Otago,,,,September 14  1947  Dunedin  Otago (aged 80 years 21 days) ,
John Logan Jolly,July 27  1912  Cromwell  Otago ,,Otago,,Left-hand bat,Right-arm medium,July 9  1995  Sydney  Australia (aged 82 years 347 days) ,
Glenn Ralph Jonas,August 13  1970  Carterton  Wellington ,47 years 238 days,Otago ,,Right-hand bat,Right-arm medium,,
Alfred Edward Jordon Jones,1851  Kensington  Middlesex ,,,,,,Umpire,
Andrew Howard Jones,May 9  1959  Wellington ,58 years 334 days,New Zealand ,,Right-hand bat,Right-arm offbreak,Jed,
A O Jones,date unknown ,,Auckland,,,,,
Alfred Seddon Jones,October 25  1905  Auckland ,,,,,,Umpire,
Barrie Llewellyn Jones,August 7  1929  Wanganui ,88 years 244 days,Central Districts,,Right-hand bat,Right-arm medium,,
C Jones,date unknown ,,Wellington,,,,,
E Jones,date unknown ,,,,,,Umpire,
Gregory John Jones,January 20  1956  Auckland ,62 years 78 days,Auckland,,Right-hand bat,,,
James Frederick Jones,December 18  1931  Wellington ,86 years 111 days,Central Districts ,,Right-hand bat,Right-arm fast-medium,,
Leslie Francis Jones,December 2  1939  Gisborne ,,,,,,Umpire,
Leslie Francis Jones,1939 ,79 years,,,,,Umpire,
Noel L Jones,date unknown ,,Canterbury,,,,,
Phillip David Jones,January 1  1960  Henderson  Auckland ,58 years 97 days,,,,,Umpire,
Richard Andrew Jones,October 22  1973  Auckland ,44 years 168 days,New Zealand ,,Right-hand bat,,,
Raymond Peter Jones,October 12  1958  Christchurch  Canterbury ,59 years 178 days,Canterbury ,,Left-hand bat,Right-arm offbreak,,
Stewart Thornbury Jones,January 24  1929  Naseby  Otago ,89 years 74 days,Otago,,Right-hand bat,Right-arm fast-medium,,
Frank Joplin,February 27  1894  Wellington ,,Wellington,,Right-hand bat,,1984  Wellington (aged 89 years) ,
Alistar Bruce Jordan,September 5  1949  Inglewood  Taranaki ,68 years 215 days,Central Districts,,Left-hand bat,Right-arm fast-medium,,
William Judd,May 1  1864  Greytown  Wairarapa ,,Wellington,,,,December 25  1906  Masterton  Wairarapa (aged 42 years 238 days) ,
Martin Owen Kain,May 16  1988  Nelson ,29 years 327 days,Canterbury ,,Left-hand bat,Slow left-arm orthodox,,
Yvonne Kainuku,1968 ,50 years,Auckland Women ,,,,,
Jocelyn Arthur Kallendar,1870  Brentford  Middlesex  England ,,Auckland,,,(unknown arm) fast,October 7  1953  Auckland (aged 83 years) ,
Alana Lois Kane,September 7  1983  Tapanui  Otago ,34 years 213 days,Otago Women,,Right-hand bat,Right-arm medium,,
Megan Joanna Kane,August 1  1982  Tapanui  Otago ,35 years 250 days,Otago Women,,Right-hand bat,Right-arm offbreak,,
Ronald Punaoteaoranga Christopher Karaitiana,December 3  1987  Masterton  Wellington ,30 years 126 days,New Zealand Under-19s ,,Right-hand bat,Right-arm medium,,
Ronald John Kasper,March 22  1946  Auckland ,72 years 17 days,Auckland ,,Right-hand bat,Right-arm medium,,
Leigh Meghan Kasperek,February 15  1992  Edinburgh  Midlothian ,26 years 52 days,New Zealand Women ,,Right-hand bat,Right-arm offbreak,,
Vivian Claude Kavanagh,June 2  1882  Manukau  Auckland ,,Auckland,,,,August 9  1917  Ypres  Belgium (aged 35 years 68 days) ,
Edward James Kavanagh,July 3  1888  Southland ,,Southland,,Left-hand bat,Legbreak googly,March 16  1960  Wellington (aged 71 years 257 days) ,
Dennis Jon Kay,April 12  1948  Palmerston North  Manawatu ,,Central Districts,,Left-hand bat,Right-arm medium,November 27  2007  Palmerston North  Manawatu (aged 59 years 229 days) ,
Frances Clare Kean,December 18  1992  Wellington ,25 years 111 days,Wellington Under-21s Women,,Right-hand bat,Right-arm offbreak,,
Russell James Kean,March 25  1951  Wellington ,67 years 14 days,Wellington,,Right-hand bat,,,
Albert Victor Ernest Manley Keast,July 2  1895  Dunedin  Otago ,,Otago,,,,April 20  1969  Christchurch  Canterbury (aged 73 years 292 days) ,
Katrina Marie Keenan,February 24  1971  Christchurch  Canterbury ,47 years 43 days,Canterbury 'B' Women ,,Right-hand bat,Right-arm medium-fast,Katrina Withers,
Arlene Nora Kelly,January 8  1994  Auckland ,24 years 90 days,Auckland Women,,Right-hand bat,Right-arm medium,,
David Patrick Kelly,March 29  1979  Dunedin  Otago ,39 years 10 days,Central Districts ,,Right-hand bat,,,
Felix Vincent Kelly,September 26  1866  Alma Plains  South Australia  Australia ,,Auckland,,,,January 31  1945  Wellington (aged 78 years 127 days) ,
James William Henry Kelly,December 9  1928  Stillwater  North Auckland ,,Wellington,,Right-hand bat,,Son - ,
Leigh Edwin Kelly,August 27  1974  Palmerston North  Manawatu ,43 years 224 days,Wellington,,Right-hand bat,Right-arm medium,,
Nicholas Frederick Kelly,July 25  1993  St Kilda  Melbourne  Victoria  Australia ,24 years 257 days,Auckland Under-19s ,,Left-hand bat,Slow left-arm orthodox,,
Paul James Kelly,February 15  1960  Palmerston North  Manawatu ,58 years 52 days,Auckland,,Right-hand bat,,Father - ,
Robert Arthur Kelly,June 4  1936  Dannevirke  Manawatu ,81 years 308 days,Central Districts,,Right-hand bat,,,
Rowhan Sonja Kelly,May 10  1986  Christchurch  Canterbury ,31 years 333 days,Canterbury Women,,Right-hand bat,Right-arm medium-fast,,
S Kelly,date unknown ,,New Zealand Under-23s Women,,,,Wicketkeeper,
TW Kelly,date unknown ,,,,,,Umpire,
Hamish John Kember,February 29  1968  Timaru  Canterbury ,50 years,Canterbury,,Left-hand bat,Slow left-arm orthodox,,
Rosamond Jane Kember,January 28  1985  Auckland ,33 years 70 days,Northern Districts Women,,Right-hand bat,Legbreak,,
Ernest James Kemnitz,1895  Dunedin  Otago ,,Southland,,Right-hand bat,,Wicketkeeper,
G Kemp,date unknown ,,Otago,,,,,
John Gregory Kemp,March 21  1940  Auckland ,,Auckland,,Left-hand bat,,December 28  1993  Sydney  New South Wales  Australia (aged 53 years 282 days) ,
Raymond James Kemp,April 6  1918  Wellington ,,Wellington,,Right-hand bat,,December 27  1994  Upper Hutt  Wellington (aged 76 years 265 days) ,
Emma Kate Kench,July 3  1999  Christchurch  Canterbury ,18 years 279 days,Central Districts Women,,,,,
Graeme Laurence Kench,February 23  1959  Christchurch  Canterbury ,59 years 44 days,Canterbury,,Right-hand bat,,Wicketkeeper,
Meg Frances Kendal,December 25  1989  Christchurch  Canterbury ,28 years 104 days,Canterbury Women,,Left-hand bat,,Wicketkeeper,
Allan Kennedy,date unknown ,,New Zealand Under-19s,,Right-hand bat,,,
Kevin Dennis Kennedy,January 21  1945  Gisborne ,73 years 77 days,Northern Districts,,Right-hand bat,Slow left-arm orthodox,,
Peter Gerard Kennedy,April 20  1965  Christchurch  Canterbury ,52 years 353 days,Canterbury,,Right-hand bat,,,
R Kennedy,date unknown ,,Hawke's Bay,,,,,
Robert John Kennedy,June 3  1972  Dunedin  Otago ,45 years 309 days,New Zealand ,Bowler,Right-hand bat,Right-arm medium,Senator,
William Charles Kennedy,1853 ,,Wellington,,,,August 24  1889  Sydney  New South Wales  Australia (aged 36 years) ,
John Kenny,October 7  1883  Dunedin  Otago ,,Otago,,,,April 15  1937  Dunedin  Otago (aged 53 years 190 days) ,
Leonard Alfred Walter Kent,December 26  1924  Auckland ,93 years 103 days,Auckland,,Left-hand bat,,Wicketkeeper,
Adrian Thomas Keown,1955 ,63 years,,,,,Umpire,
Alexander Charles Kerr,1876 ,,Auckland,,Right-hand bat,Slow left-arm orthodox,Son - ,
Allen Charles Kerr,June 13  1906  Mudgee  New South Wales  Australia ,,Auckland,,Left-hand bat,Right-arm offbreak,Father - ,
Amelia Charlotte Kerr,October 13  2000  Wellington ,17 years 177 days,New Zealand Women ,Bowler,Right-hand bat,Legbreak,Grandfather - ,
