D Singh,date unknown ,,Canada,,,,,
Jobanjot Singh,date unknown ,,Canada Under-19s,,,,,
Kevin Singh,date unknown ,,Canada Under-19s,,,,,
Shoba Yvette Singh,September 10  1977  Guyana ,40 years 210 days,Canada Women,,Right-hand bat,Right-arm medium,,
Easwaran Sinnathamby,August 26  1973  Point Pedro  Sri Lanka ,44 years 225 days,Canada,,Right-hand bat,Right-arm medium-fast,,
Ruban Sivanadian,August 20  1965  Jaffna  Sri Lanka ,52 years 231 days,,,,,Umpire,
Suthershini Sivanantham,December 20  1973  Colombo ,44 years 109 days,Canada Women ,,Right-hand bat,Right-arm offbreak,Wicketkeeper,
Sarbjot Singh Sivia,June 10  1997 ,20 years 302 days,Canada Under-19s,,Left-hand bat,,,
JU Smith,date unknown ,,Lower Canada ,,,,,
W Smith,date unknown ,,Lower Canada,,,,,
Jonathan Snow,October 2  1979  Canada ,38 years 188 days,Canada,,Left-hand bat,,Wicketkeeper,
Durand Soraine,September 11  1983  India ,34 years 209 days,Canada ,Bowler,Right-hand bat,Right-arm medium,,
Natasha Springett,May 4  1973  India ,44 years 339 days,Canada Women,Allrounder,Right-hand bat,Right-arm fast-medium,,
Vadeo Sproxton,August 8  1976  Canada ,41 years 243 days,Canada Women,,,,,
Martin Peter Stead,June 1  1958 ,59 years 311 days,Canada ,,Right-hand bat,Right-arm medium,,
Peter Stead,September 22  1930  Middleton  Yorkshire  England ,87 years 198 days,Canada,,Right-hand bat,Right-arm fast-medium,,
Stephenson,date unknown ,,Canada and United States of America,,,,,
RJ Stevens,date unknown ,,Canada,,,,,
Vishal Sudhalkar,date unknown ,,Canada,,,,Umpire,
Suliman Khan,September 1  1997 ,20 years 219 days,Canada Under-19s,,Right-hand bat,Right-arm fast-medium,,
Zubin Eruch Surkari,February 26  1980  Toronto  Ontario ,38 years 41 days,Canada ,Middle-order batsman,Right-hand bat,Right-arm medium,Zoob,
Surman,date unknown ,,Lower Canada,,,,,
G Swain,date unknown ,,Lower Canada,,,,,
Steve Gregory Swamy,date unknown ,,,,,,Umpire,
WS Swettenham,date unknown ,,Lower Canada ,,,,,
Syed Saad Bin Nazar,April 13  1988  Multan  Punjab  Pakistan ,29 years 360 days,Ontario,,Right-hand bat,,,
(Lieutenant) Symons,date unknown ,,Lower Canada,,,,,
G Tannant,date unknown ,,Canada and United States of America,,,,,
Amish Taploo,August 8  1997 ,20 years 243 days,Canada Under-19s,,Right-hand bat,,Wicketkeeper,
Tariq Javed,June 12  1949  Pakistan ,68 years 300 days,Canada ,,Right-hand bat,Legbreak googly,,
Harsh Thaker,October 24  1997 ,20 years 166 days,Canada Under-19s,,Right-hand bat,Right-arm offbreak,,
