Farhan Akbar,July 31  1992 ,25 years 251 days,Italy Under-15s,,,,,
Muthunama Gonnage Shehan Madupa Fernando,July 13  1991  Marawila  Sri Lanka ,26 years 269 days,Italy,,Left-hand bat,Slow left-arm orthodox,,
Warnakulasuriya Tharindu Nimantha Fernando,May 1  1987  Chilaw ,30 years 342 days,Italy,,Right-hand bat,Right-arm fast-medium,,
Fida Hussain,June 10  1988  Pakistan ,29 years 302 days,Italy Under-19s,,Right-hand bat,Right-arm medium,,
Edoardo Gallo,October 18  1983  Italy ,34 years 172 days,Italy ,,Right-hand bat,Right-arm medium,,
Benito Giordano,December 20  1971  Warrington  Lancashire  England ,46 years 109 days,Italy ,,,,,
Paul N Girardi,June 14  1982 ,35 years 298 days,Italy,,Right-hand bat,Legbreak,,
Hammad Amjad,October 15  1999 ,18 years 175 days,Italy Under-19s,,,,,
Harpreet Singh,December 8  1993 ,24 years 121 days,Italy Under-15s ,,,,,
Hashir Iftikhar,January 26  2002 ,16 years 72 days,Italy Under-19s,,,,,
Hasnat Ahmed,date unknown ,,Italy,,Right-hand bat,Legbreak googly,,
Mohammad Rakbir Hasan,September 1  1981  Dhaka ,36 years 219 days,,,,,Umpire,
Vissal Shinwari Hussain,March 4  2002 ,16 years 35 days,Italy Under-19s,,,,,
Leandro Jayarajah,May 28  1987 ,30 years 315 days,Italy,,Right-hand bat,Legbreak,Occasional wicketkeeper,
Stanly Hemantha Samaraweera Kankanamage Jayasena,September 16  1971  Panadura ,46 years 204 days,Italy ,,Left-hand bat,Legbreak,Stanly Samaraweera,
Junaid Farooq,May 19  1999 ,18 years 324 days,Italy Under-19s,,,,,
Crishan Jorge Priyantha Fernando Kalugamage,date unknown ,,Italy,,,,,
Kamal Kariyawasam,July 7  1958  Ambalangoda  Sri Lanka ,59 years 275 days,Italy ,,,,Wicketkeeper,
Samantha Ketipe,February 15  1974  Panadura  Sri Lanka ,44 years 52 days,Italy ,,Right-hand bat,Right-arm offbreak,Umpire,
Imran Khan,October 8  1996 ,21 years 182 days,Italy Under-17s,,,,,
Ankush Kumar,July 6  1999 ,18 years 276 days,Italy Under-19s,,,,,
Thushara Achintha Kurukulasuriya,August 21  1977  Sri Lanka ,40 years 230 days,Italy,Top-order batsman,Left-hand bat,Right-arm medium,Wicketkeeper,
Marco Lena,July 23  1999 ,18 years 259 days,Italy Under-19s,,,,,
Nirosh Liyanage,August 27  1992 ,25 years 224 days,Italy Under-13s ,,,,,
Riccardo Maggio,January 24  1970  Rome ,48 years 74 days,Italy ,,,Right-arm offbreak,,
Manpreet Singh,January 9  1985  India ,33 years 89 days,Italy,Wicketkeeper batsman,Right-hand bat,,Wicketkeeper,
Edoardo Mazzi,May 16  1989  Italy ,28 years 327 days,Italy Under-19s,,,,,
Riccardo D Meade,January 4  2000 ,18 years 94 days,Italy Under-19s,,,,,
Alessandro Merlo,June 17  1991  Italy ,26 years 295 days,Italy Under-19s,,,,,
Alamin Mia,July 1  1994 ,23 years 281 days,Italy Under-15s ,,,,,
Michel Minghetti,July 17  1987  Italy ,30 years 265 days,Italy ,,,,,
Mohammad Adnan,November 28  1993 ,24 years 131 days,Italy Under-15s ,,,,,
Michele Morettini,September 25  1991  Italy ,26 years 195 days,Italy Under-19s,,Right-hand bat,Right-arm medium,,
Luca Moscatellini,March 16  1988  Italy ,30 years 23 days,Italy Under-17s ,,,,,
Gayashan Ranga de Silva Munasinghe,October 7  1986  Sri Lanka ,31 years 183 days,Italy,,Right-hand bat,Right-arm medium-fast,,
Patabandige Inosh Neon de Silva Muthumala,December 19  1992 ,25 years 110 days,Italy Under-15s,,,,,
Thomas Parisi,August 12  1976  Bologna ,41 years 239 days,Italy ,,,,,
Gabriele Passaretti,October 6  1981  Italy ,36 years 184 days,Italy ,,Right-hand bat,,Wicketkeeper,
