S Naqvi,date unknown ,,Madhya Pradesh,,,,,
SIR Naqvi,date unknown ,,,,,,Umpire,
Narain,date unknown ,,Madhya Pradesh,,,,,
MP Narang,date unknown ,,,,,,Umpire,
Pulkit Narang,June 18  1994 ,23 years 294 days,Ram Lal Anand College (Delhi),,Right-hand bat,Right-arm offbreak,Ram Lal Anand College (Delhi),
Sandeepsingh Hemrajsingh Narang,July 24  1982  Allahabad  Uttar Pradesh ,35 years 258 days,Railways,,Right-hand bat,Right-arm medium,,
V Narang,date unknown ,,Jharkhand,,,,,
V Narang,date unknown ,,Madhya Pradesh,,,,,
AL Narasimham,date unknown ,,,,,,Umpire,
KN Narasimhamurthy,date unknown ,,,,,,Umpire,
AL Narasimhan,April 27  1940 ,77 years 346 days,,,,,Umpire,
R Narasimhan,September 20  1931  Nagpur  Maharashtra ,,Central Provinces and Berar ,,Right-hand bat,,Wicketkeeper,
TS Narasimhan,date unknown ,,Madras,,,,,
BVSL Narasimha Sastry,October 19  1948 ,69 years 171 days,,,,,Umpire,
Modireddy Venkat Narasimha Rao,August 11  1954  Secunderabad  Andhra Pradesh ,63 years 240 days,India ,,Right-hand bat,Legbreak,,
Narayan,date unknown ,,United Provinces,,,,,
Prince Kumar Hitendra Singh Narayan,July 1  1890  Cooch Behar (now Koch Bihar)  Bengal ,,Maharaja of Cooch-Behar's XI ,,Right-hand bat,,November 7  1920  Darjeeling (now Darjiling)  Bengal (aged 30 years 129 days) ,
Prince Kumar Victor Nitendra Narayan,1887 ,,Maharaja of Cooch-Behar's XI,,,,1937 (aged 50 years) ,
Prateek Narayan,1948 ,,Bihar,,,,January 2  2009  Patna  Bihar (aged 61 years) ,
Prathap Narayan,May 21  1984 ,33 years 322 days,Rockstars,,Right-hand bat,Right-arm medium,,
Ramesh Narayan,September 15  1952  Rohtak  Haryana ,65 years 205 days,Haryana,,Right-hand bat,Slow left-arm orthodox,,
Subramanyam Narayan,October 1  1929  Mysore  Karnataka ,88 years 189 days,Mysore,,Right-hand bat,Right-arm medium,Wicketkeeper,
Abinav Shankar Narayan,September 20  1984 ,33 years 200 days,Bangalore Brigadiers (Urban),,Right-hand bat,Legbreak googly,,
Prasil Narayanan,August 19  1981  Maharashtra ,36 years 232 days,Kerala,,Right-hand bat,Right-arm medium,Prasi,
S Narayanan,date unknown ,,Madras,,,,,
TR Narayanan,date unknown ,,Kerala,,,,,
Subramanian Narayanan Menon,December 4  1964  Ernakulam  Kerala ,53 years 125 days,Kerala,,Right-hand bat,Right-arm offbreak,Umpire,
TD Narayanaswami Rao,1910 ,,Madras,,,,December 2  1974  Madras (now Chennai)  Tamil Nadu (aged 64 years) ,
Sribhashyan Lakshmi Narayana Rao,August 19  1940  Guntur  Andhra Pradesh ,77 years 232 days,Andhra,,Right-hand bat,Right-arm medium,,
MK Narayaniyengar,date unknown ,,Mysore,,,,1985 ,
Vengalil Narayan Kutty,May 25  1967  Calicut (now Kozhikhode)  Kerala ,50 years 318 days,Kerala,,Right-hand bat,,Referee,
Narayan Raju,date unknown ,,United Provinces,,,,,
Narayan Singh,date unknown ,,Sikhs,,,,,
Narendera Singh,August 16  1975  Kanpur  Uttar Pradesh ,42 years 235 days,Services,,Right-hand bat,,,
Narender Jain,date unknown ,,Madras Cricket Club,,,,,
Narender Kumar,date unknown ,,Dubai Destroyers,,,,,
Narender Kumar Singh,October 4  1984  Bhiwani  Haryana ,33 years 186 days,Services,,Right-hand bat,Right-arm medium,,
Narender Singh,September 17  1987  Delhi ,30 years 203 days,Delhi,,Right-hand bat,Right-arm offbreak,,
Narender Singh,date unknown ,,Jammu &amp; Kashmir,,,,,
Narendra Kumar Choudhary,date unknown ,,Udaipur Mewar Royals,,,Right-arm offbreak,,
