Emtiaz Ahmed,date unknown ,,Bangladesh,,,,Umpire,
Emon Ahmed,date unknown ,,City Club,,,,,
Emon Ahmed,date unknown ,,Bangladesh Cricket Board Academy ,,,,,
Emon Das,date unknown ,,Prime Bank Cricket Club,,,,Wicketkeeper,
Emon Khan,October 14  2000  Dinajpur ,17 years 176 days,Rangpur Division Under-18s,,,Right-arm offbreak,,
Emon Shikder,February 25  2000  Dhaka ,18 years 42 days,Dhaka Division South Under-16s,,Right-hand bat,,,
Emran Hossain,June 10  1994 ,23 years 302 days,European University of Bangladesh,,Left-hand bat,,,
Mohammad Emtajur Rahman Sohag,March 28  2000  Chapai Nawabgonj ,18 years 11 days,Rajshahi Division Under-16s,,Right-hand bat,,,
Emtiyaz Kalan Vicky,date unknown ,,Orient Sporting Club,,,,,
Enamul Haque,February 27  1966  Comilla  Chittagong ,52 years 40 days,Bangladesh ,,Left-hand bat,Slow left-arm orthodox,Umpire,
Enamul Haque jnr,December 5  1986  Sylhet  Bangladesh ,31 years 124 days,Bangladesh ,,Right-hand bat,Slow left-arm orthodox,5 ft 9 in ,
Mohammad Enam Haidar,January 14  2002  Dinajpur ,16 years 84 days,Krira Shikkha Protisthan Under-18s,,,Right-arm medium-fast,,
Ezaz Ahmed,October 4  1984  Sylhet ,33 years 186 days,Mohammedan Sporting Club ,,Right-hand bat,Legbreak,Ejaj Ahmed,
Fahim Ahmed Rasel,May 8  2000  Sylhet ,17 years 335 days,Sylhet Divison Under-16s,,Right-hand bat,,,
Fahima Khatun,November 2  1992 ,25 years 157 days,Bangladesh Women ,,Right-hand bat,Legbreak,,
Fahimul Islam,March 15  2002 ,16 years 24 days,Chittagong Division Under-14s,,Right-hand bat,,,
Fahim Muntasir Rahman,November 1  1980  Mymensingh  Dhaka ,37 years 158 days,Bangladesh ,,Right-hand bat,Right-arm offbreak,Sumit,
Mohammad Fahim Shahriar,December 12  1998  Rajshahi ,19 years 117 days,Rajshahi Division Under-18s,,Left-hand bat,,,
Fakhrul Islam,date unknown ,,Sylhet Division,,,,,
Mohammad Faisal Ahmed Banik,date unknown ,,Old DOHS Sports Club,,,,,
