Patrick McGrath,May 13  1999 ,18 years 330 days,Kersney,Allrounder,Right-hand bat,Slow left-arm orthodox,,
Jamie McGraw,June 20  1993 ,24 years 292 days,St John's College,,Left-hand bat,Legbreak,,
James McIntosh,April 23  1997 ,20 years 350 days,Wynberg Boys' High School,,Right-hand bat,Right-arm medium,,
Steven Mcintyre,March 22  1994  Randpark Ridge ,24 years 17 days,Gauteng Under-19s,,Right-hand bat,Left-arm medium-fast,,
K McKay,date unknown ,,North West Women,,,,Wicketkeeper,
Dylan Alaric Mckenzie,July 29  1993  De Aar  Northern Cape ,24 years 253 days,Griqualand West Under-19s,,Right-hand bat,Right-arm medium,,
L McKenzie,date unknown ,,KwaZulu-Natal Inland Women,,,,,
Conor McKerr,January 19  1998 ,20 years 79 days,Gauteng Under-19s ,,Right-hand bat,Right-arm fast,,
Ty McLean,January 24  1999 ,19 years 74 days,Border Under-13s,,Right-hand bat,Right-arm offbreak,Queen’s Junior,
HL McCluny,date unknown ,,,,,,Umpire,
Brandon McMullen,January 18  1999 ,19 years 80 days,KwaZulu-Natal Inland Under-17s,,Right-hand bat,Right-arm medium,,
Matthew Mcnab,August 6  1998 ,19 years 245 days,Zimbabwe Under-17s,,Right-hand bat,Right-arm fast,,
Conor McNamara,June 14  2000  Cape Town ,17 years 298 days,Griqualand West Under-17s,,Right-hand bat,,Northern Cape High,
Conor Lyle McNamara,June 14  2000 ,17 years 298 days,Griqualand West Under-13s,,Right-hand bat,,Newton Primary,
Lloyd McPherson,date unknown ,,Border Under-19s,,,,,
Loyiso Thula Mdashe,June 4  1989  Alice ,28 years 308 days,Border,,Right-hand bat,Right-arm fast-medium,,
Zizipo Mdebuka,April 15  1992  East London  Cape Province ,25 years 358 days,Border Women,Opening batsman,Right-hand bat,,Wicketkeeper,
Sanele Mdingi,April 16  2002  Pietermaritzburg ,15 years 357 days,KwaZulu-Natal Inland Under-13s,,Right-hand bat,Right-arm medium,Piet Retief,
Z Mdingi,date unknown ,,Boland Women,,,,,
Findo Lwazi Mdiza,March 7  1995  Klerksdorp ,23 years 32 days,North West Under-19s,,Right-hand bat,Right-arm medium-fast,,
Siyathemba Mdlankomo,May 23  2002 ,15 years 320 days,Eastern Province Under-13s,,Left-hand bat,Right-arm medium-fast,Zanoxolo Primary,
Thando Jeffrey Mdodana,November 18  1986  Cape Town ,31 years 141 days,Western Province,,Right-hand bat,Right-arm medium,,
S Mdunge,date unknown ,,KwaZulu-Natal Inland Women,,,,,
Gian Piero Sergio Meade,March 19  1996  South Africa ,22 years 20 days,Italy ,,Right-hand bat,Right-arm medium-fast,,
Riccardo Meade,January 4  2000 ,18 years 94 days,Easterns Under-13s,Wicketkeeper,Right-hand bat,,Summerfield,
M Meckhurt,date unknown ,,West Coast Women,,,,,
Bernard Kenneth Meeding,March 21  1938  Port Elizabeth  Cape Province ,80 years 18 days,Western Province,,Right-hand bat,Right-arm fast,,
Fenito Malin Mehl,June 2  1997 ,20 years 310 days,Boland Under-15s ,,Right-hand bat,Right-arm offbreak,New Orleans Secondary School,
Craig Meier,August 5  1999 ,18 years 246 days,Gauteng Under-13s,,Right-hand bat,Legbreak,St Stithians,
Douglas James Meintjes,June 9  1890  Pretoria  Transvaal ,,South Africa ,,Right-hand bat,Right-arm fast-medium,July 17  1979  Johannesburg  Transvaal (aged 89 years 38 days) ,
M Meintjes,date unknown ,,Orange Free State,,,,,
Elnathan Meiri,November 20  1998 ,19 years 139 days,Grey High School,Wicketkeeper batsman,Right-hand bat,,,
Jared Meiring,April 16  2002  Durban ,15 years 357 days,KwaZulu-Natal Inland Under-13s,,Right-hand bat,Right-arm medium,Merchiston,
Z Mekani,date unknown ,,Eastern Province Women,,,,,
Tancred Achilles Melis,February 18  1934  Kimberley  Cape Province ,,Orange Free State,,,,May 2  2013  Margate  KwaZulu-Natal (aged 79 years 73 days) ,
