MD Sunny Ahmed,April 12  1978  Sibsagar  Assam ,39 years 361 days,Assam,,Right-hand bat,Right-arm medium,Sunny,
Yamuna Sunny Kumar Singh,June 6  1989  Koderma ,28 years 306 days,Dindigul Dragons ,,Right-hand bat,Right-arm medium,,
Sunny Singh,December 18  1986  Bhiwani ,31 years 111 days,Haryana ,Batsman,Right-hand bat,Right-arm medium-fast,,
Sunny Singh,June 5  1996 ,21 years 307 days,SRM University (Chennai),,Right-hand bat,Right-arm offbreak,SRM Chennai,
A Sur,date unknown ,,Jharkhand,,,,,
PK Sur,date unknown ,,Services,,,,,
Ravindran Nair Suraj,October 5  1986  Thrissur  Kerala ,31 years 185 days,Kerala Under-14s,,Right-hand bat,Right-arm offbreak,,
Satyavan Kamat Suraj,May 15  1983 ,34 years 328 days,Goa Under-19s,,Right-hand bat,Right-arm medium,,
Surajit Das,May 11  1984  Calcutta (now Kolkata)  Bengal ,33 years 332 days,Bengal,,Right-hand bat,Slow left-arm orthodox,Bubai,
Surajuddin,date unknown ,,Delhi,,,,,
Suraj Ambapkar,date unknown ,,Shardashram Vidyamandir High School,,,,,
Suraj Narain,date unknown ,,Delhi,,,,,
Suraj Prakash,date unknown ,,Gurugram Spartans,,,,,
Hemendra Surana,date unknown ,,Rajasthan ,,Right-hand bat,Legbreak googly,,
Ramkrishna Surapaneni,July 1  1959 ,58 years 281 days,,,,,Umpire,
Surbhi Sriwastava,March 6  1981  Delhi ,37 years 33 days,Delhi Women,,Right-hand bat,Right-arm medium,Surbhi,
Surender Das,April 21  1982  Madras (now Chennai)  Tamil Nadu ,35 years 352 days,,,Right-hand bat,Right-arm medium,,
Surender Dogra,date unknown ,,,,,,,
V Hanumantharao Surendra,February 6  1961  Hassan  Karnataka ,57 years 61 days,Karnataka,,Right-hand bat,Right-arm offbreak,,
PV Surendran,date unknown ,,Kerala,,,,,
Surendranath,January 4  1937  Meerut  Uttar Pradesh ,,India ,,Right-hand bat,Right-arm medium,R Surendranath,
Nikhilesh Surendran,October 24  1992  Secunderabad  Andhra Pradesh ,25 years 166 days,Kerala,,Right-hand bat,,Wicketkeeper,
Surendrasingh,date unknown ,,Holkar,,,,Maharaj Kumar of Alirajpur (succeeded in 1941),
Mulchand Verma Surendra Singh,August 17  1983  Varanasi  Uttar Pradesh ,34 years 234 days,Railways,,Right-hand bat,Right-arm offbreak,,
Surendra Lal,date unknown ,,United Provinces,,,,,
Surendra Singh,March 1  1974  Jammu ,44 years 38 days,Jammu &amp; Kashmir,,Right-hand bat,Left-arm medium,,
Surendra Singh,August 17  1983  Varanasi  Uttar Pradesh ,34 years 234 days,Railways Under-19s,,Right-hand bat,Right-arm offbreak,,
Surendra Yadav,date unknown ,,Mumbai,,,,Umpire,
Chinnaswamy Suresh,May 10  1983  Chengalpet ,34 years 333 days,Tamil Nadu,,Left-hand bat,Left-arm slow,,
Chengalpet Kothandaraman Suresh,October 18  1969  Madras (now Chennai) ,48 years 172 days,Indian Bank Sports Recreation Club,,Left-hand bat,Slow left-arm orthodox,Lotta,
D Suresh,date unknown ,,Andhra,,,,Wicketkeeper,
D Suresh,date unknown ,,Hyderabad (India),,,,,
Esak Suresh,November 27  1983  Vellore  Tamil Nadu ,34 years 132 days,Tamil Nadu Under-16s,,Right-hand bat,Right-arm offbreak,,
Jayapaul Suresh,January 31  1986  Madras (now Chennai)  Tamil Nadu ,32 years 67 days,Tamil Nadu,,Right-hand bat,Right-arm medium,,
Kittu Gundappa Suresh,February 27  1945  Bangalore  Karnataka ,,Mysore,,Right-hand bat,Right-arm medium-fast,January 6  2010 (aged 64 years 313 days) ,
Marripuri Suresh,December 21  1983  Cuddapah  Andhra Pradesh ,34 years 108 days,Andhra Under-16s ,,Left-hand bat,Legbreak,,
Somasetty Suresh,July 20  1973  Madras (now Chennai)  Tamil Nadu ,44 years 262 days,Goa ,,Right-hand bat,Right-arm medium,Referee,
Umesh Suresh,October 11  1958  Ahmedabad  Gujarat ,59 years 179 days,,,Right-hand bat,Right-arm medium,,
Velayudhan Thampi Suresh,May 30  1974  Trivandrum (now Thiruvananthapuram)  Kerala ,43 years 313 days,Kerala,,Right-hand bat,Right-arm medium,Thathakili,
Nani Bohena Suresh Babu,November 18  1979  Andhra Pradesh ,38 years 141 days,UFCC (T.Nagar),,Right-hand bat,Right-arm offbreak,Babu,
