Basil Stanley Reid,May 17  1924  Launceston  Tasmania ,,Tasmania,,Right-hand bat,,July 16  2000  Launceston  Tasmania (aged 76 years 60 days) ,
Curtis Alexander Reid,July 16  1836  Inverary Park  New South Wales ,,Victoria,,Left-hand bat,Right-arm bowler,Umpire,
Douglas Clement Reid,September 23  1886  St Peters  New South Wales ,,New South Wales,,Right-hand bat,,August 21  1959  Mosman  Sydney  New South Wales (aged 72 years 332 days) ,
Jake Robert Reid,April 11  1991  Sydney ,26 years 362 days,University of New South Wales ,,Right-hand bat,,University of New South Wales,
Nathan A Reid,December 8  1976 ,41 years 121 days,Australian Capital Territory,,Right-hand bat,Right-arm fast-medium,,
Stanley John Reid,May 5  1955  St Helen's  Tasmania ,62 years 338 days,Tasmania,,Left-hand bat,Right-arm offbreak,,
Steven James Reid,February 13  1991 ,27 years 54 days,Australian Universities ,,Right-hand bat,Right-arm fast,,
W Reid,circa 1871  North Adelaide  South Australia ,,South Australia,,,,,
William Reid,No Details Known ,,Tasmania,,Right-hand bat,,Wicketkeeper,
Paul Ronald Reiffel,April 19  1966  Box Hill  Victoria ,51 years 354 days,Australia ,Bowler,Right-hand bat,Right-arm fast-medium,Umpire,
Craig William Reimann,September 15  1975  Eudunda  South Australia ,42 years 205 days,South Australia Country,,Left-hand bat,Right-arm fast-medium,,
Peter John Reimers,July 22  1984  St Vincent's Hospital  Toowoomba  Queensland ,33 years 260 days,Queensland Academy of Sport ,,Left-hand bat,Right-arm fast-medium,,
Jonathon Alan Reinders,February 10  1981  Townsville  Queensland ,37 years 57 days,North Queensland Under-19s ,,Left-hand bat,Right-arm medium,,
Sean Francis Remedios,September 18  1965  Mombassa  Kenya ,52 years 202 days,Australia Under-19s,,Right-hand bat,Right-arm medium,,
P Remington,date unknown ,,,,,,Umpire,
Leslie Cotswold Renfrey,February 15  1893  Wallaroo  South Australia ,,Western Australia,,Right-hand bat,Right-arm fast-medium,September 23  1958  Mount Lawley  Western Australia (aged 65 years 220 days) ,
David Alexander Renneberg,September 23  1942  Paddington  Sydney  New South Wales ,75 years 197 days,Australia ,,Right-hand bat,Right-arm fast,,
Barry T Rennie,July 31  1949 ,68 years 251 days,,,,,Umpire,
Ashley Renouf,date unknown ,,Qld Aboriginal &amp; Torres Strait Islanders,,,,,
Hugh William Stephen Renshaw,July 15  1975  Queanbeyan  New South Wales ,42 years 267 days,Australian Capital Territory,,Right-hand bat,Right-arm offbreak,,
Matthew Thomas Renshaw,March 28  1996  Middlesbrough  Yorkshire ,22 years 11 days,Australia ,Batsman,Left-hand bat,Right-arm offbreak,,
Elizabeth Reppion,date unknown ,,Australian Capital Territory Under-19s Women,,Right-hand bat,,,
Lil Reppion,date unknown ,,Australian Capital Territory Women,,,,,
Brendan G Reynolds,date unknown ,,New South Wales Under-19s,,,,,
C Reynolds,date unknown ,,,,,,Umpire,
David Jon Reynolds,November 30  1982  Canberra  Australian Capital Territory ,35 years 129 days,Australian Capital Territory,,Right-hand bat,Right-arm fast-medium,,
Dean Raymond Reynolds,May 20  1967  Bundaberg  Queensland ,50 years 323 days,Australia Under-19s,,Right-hand bat,,Father - ,
