Vuyisile Kobus Ngqolo,April 27  1982  Hanover ,35 years 346 days,Kei,,Right-hand bat,Right-arm medium,,
Andrew Ngubane,date unknown ,,,,,,Umpire,
Bafana Ngubeni,January 1  1998  Kwa tema ,20 years 97 days,Easterns Under-15s,,Right-hand bat,Right-arm fast,Siboleni Secondary,
Brian Ngugi,January 31  2000 ,18 years 67 days,Mpumalanga Under-17s,,Right-hand bat,Left-arm medium-fast,Ermelo Christian,
Sethu Ngume,February 2  1997 ,21 years 65 days,Kei Women,,Right-hand bat,Right-arm medium,,
Mauritius Valentine Ngupita,December 13  2000 ,17 years 116 days,Namibia Under-15s,,Right-hand bat,Right-arm offbreak,,
Sibongokuhle Nguta,April 21  1997 ,20 years 352 days,Border Under-15s,,Right-hand bat,Right-arm fast,Hudson Park,
Axola Ngwana,May 31  1998  KWTown ,19 years 312 days,Border Under-15s ,,Right-hand bat,Right-arm fast,Hudson Park High,
Iviwe Ngwana,October 3  1998 ,19 years 187 days,Border Under-17s,,Right-hand bat,Right-arm offbreak,,
Bhekinkosi Ngwenya,September 22  1980  Johannesburg  Gauteng ,37 years 198 days,,,,,Umpire,
Kagiso Ngwenya,May 4  2002  Pretoria ,15 years 339 days,Northerns Under-13s,,Right-hand bat,Right-arm fast,Mamelodi,
Thomas Ngwenya,June 20  1994  Duiwelskloof ,23 years 292 days,Limpopo Under-19s,,Right-hand bat,Right-arm offbreak,Merensky,
T Ngwenya,date unknown ,,Mpumalanga Women,,,,,
Gerald Mlungisi Ngwenyana,June 15  1995  Nelspruit ,22 years 297 days,North West Under-19s,,Right-hand bat,Slow left-arm orthodox,,
L Ngwetsi,date unknown ,,Mpumalanga Women,,,,,
M Ngwevela,date unknown ,,,,,,Umpire,
Siyanda Ngxangane,date unknown ,,Western Province Under-17s,,,,,
Nkosinathi Ngxoni,February 24  2001  Cape Town ,17 years 43 days,Boland Under-17s,,Right-hand bat,,Western Cape Sport School,
Tulani Ngxoweni,date unknown ,,South Africa Under-19s,,,,,
Cheslin Eric Marcus Nhlapo,March 7  1987 ,31 years 32 days,KwaZulu-Natal Inland,,Right-hand bat,,,
Nhlanhla Nhlapo,June 30  1990 ,27 years 282 days,Easterns Under-19s,,Right-hand bat,,,
Smangaliso Nhlebela,June 2  1994 ,23 years 310 days,KwaZulu-Natal ,,Right-hand bat,Slow left-arm orthodox,Glenwood High,
Collan Mervyn Nicholas,October 22  1928  East London  Cape Province ,89 years 168 days,Border,,Right-hand bat,Right-arm medium,,
David Llewellyn Nicholas,November 8  1888  Kimberley  Cape Province ,,Eastern Province,,,,January 14  1970 (aged 81 years 67 days) ,
H Nicholas,date unknown ,,Orange Free State,,,,,
Marvin Nicholas,June 12  1991  Worcester ,26 years 300 days,Boland Under-19s,,Right-hand bat,Right-arm offbreak,,
S Nicholls,date unknown ,,Griqualand West,,,,,
C Nicholson,date unknown ,,Natal (SACB),,,,,
Christopher Robert Nicholson,February 5  1945  Berea  Durban  Natal ,73 years 62 days,South African Universities,,Left-hand bat,Right-arm offbreak,Brother - ,
Denis Gerard Nicholson,December 16  1951  Cape Town  Cape Province ,66 years 113 days,Griqualand West,,,,Father - ,
Frank Nicholson,September 17  1909  Millom  Cumberland  England ,,South Africa ,,Right-hand bat,,Wicketkeeper,
Frederick Nicholson,April 8  1880  Hoo  Kent  England ,,Orange Free State,,,,September 21  1966  Tweespruit  Orange Free State (aged 86 years 166 days) ,
Peter Shaw Nicholson,November 23  1921  Dehra Dun  India ,96 years 136 days,Western Province,,,,Son - ,
Ravenor Michael Nicholson,October 6  1943  Berea  Durban  Natal ,74 years 184 days,Natal,,Right-hand bat,Right-arm medium,Brother - ,
Aaron Nickel,May 31  1923  Johannesburg  Transvaal ,,Transvaal,,Right-hand bat,Right-arm medium,Nephew - ,
David John Dalry Nicol,December 11  1887  Grahamstown  Cape Province ,,Natal,,,,Wicketkeeper,
John Fairless William Nicolson,July 19  1899  Durban  Natal ,,South Africa ,,Left-hand bat,Right-arm bowler,death registered as John Fairless William Nicholson,
Shawn Nicolson,July 2  1972  Virginia  Orange Free State ,45 years 280 days,North West ,,Right-hand bat,Right-arm offbreak,,
Celeste Niehalis,date unknown ,,Gauteng Women,,,,,
