Wali,December 11  1998  Laghman ,19 years 118 days,Laghman Province,,Right-hand bat,Right-arm offbreak,,
Wali Agha,date unknown ,,Speen Ghar Region,,,,,
Mohammad Wali Bahadur,December 25  1989 ,28 years 104 days,Band-e-Amir Region,,,,,
Wali Jan,February 2  1994  Helmand ,24 years 65 days,Boost Region,,Right-hand bat,,,
Wali Khan,date unknown ,,Etisalat Cricket Club,,Right-hand bat,,,
Wali Khan,March 11  2000  Kabul ,18 years 28 days,Miwand Rangers,,Right-hand bat,,,
Wali Mohammad,April 4  2002  Nooristan ,16 years 4 days,Nooristan Province Under-16s,,,,,
Waqar,date unknown ,,Kabul Province Under-17s,,,,,
Waqarullah Ishaq,December 2  1999 ,18 years 127 days,Afghanistan Under-19s ,Bowler,Right-hand bat,Left-arm medium,,
Waqar Ahmad,date unknown ,,Kandahar Province Under-17s,,,,,
Mohammad Waqar Salamkheil,October 2  2001  Kabul ,16 years 188 days,Kabul Province,,Right-hand bat,Left-arm medium,,
Waris,date unknown ,,Kunduz Province Under-17s,,,,,
Waris Sahak,date unknown ,,Paktia Province,,,,,
Waris Sahil,August 21  1998  Nangarhar ,19 years 230 days,Nangarhar Province,,Right-hand bat,Right-arm offbreak,,
Waseem Khan,February 3  2002  Nooristan ,16 years 64 days,Nooristan Province Under-16s,,,,,
Wasim Zazai,March 3  1999  Paktia ,19 years 36 days,Miwand Rangers,,Right-hand bat,,,
Wasir Khan,date unknown ,,Zabul Province Under-17s,,,,,
Wasi Hamed,June 23  2002  Nooristan ,15 years 289 days,Nooristan Province Under-16s,,,,,
Wiqarullah,date unknown ,,Bost Atlan,,Right-hand bat,Right-arm offbreak,,
Yahya Khan,date unknown  Baghlan ,,Afghanistan A ,,Right-hand bat,Right-arm offbreak,,
Mohammad Yamin Ahmadzai,July 25  1992  Laghman ,25 years 257 days,Afghanistan ,Bowler,Right-hand bat,Right-arm medium-fast,Mohammad Yamin,
Yaqoob Tanai,May 4  1996  Khost ,21 years 339 days,Khost Province,,Right-hand bat,,,
Yasin,March 1  2003  Nangarhar ,15 years 38 days,Speen Ghar Region Under-16s,,Right-hand bat,,,
Mohammad Yasir Latifzai,date unknown ,,,,,,Umpire,
Younas,May 3  2002  Baghlan ,15 years 340 days,Amo Region Under-16s,,Right-hand bat,,,
Younas Khan Ahmadzai,November 16  1995 ,22 years 143 days,Afghanistan A ,,Right-hand bat,Right-arm offbreak,,
Younas Khan,August 23  2002  Khost ,15 years 228 days,Khost Province Under-16s,,,,,
Younus Khan,date unknown ,,Afghan Wireless Cricket Club,,Right-hand bat,Right-arm offbreak,,
Yousaf Khan,date unknown ,,Shaheen Cricket Club,,Right-hand bat,,,
Yousif Khan,February 3  2002  Balkh ,16 years 64 days,Balkh Province Under-16s,,,,,
Yousuf Shah,date unknown ,,Baghlan Province Under-17s,,,,,
Yousaf Jameel,March 5  2002  Paktika ,16 years 34 days,Paktika Province Under-16s,,,,,
Yousuf Khan,February 3  2002  Nangarhar ,16 years 64 days,Nangarhar Province Under-16s,,,,,
Yousuf Shah,February 18  1995  Paktia ,23 years 49 days,Paktia Province,,Right-hand bat,,,
Yousuf Zazai,December 25  1998 ,19 years 104 days,Mis Ainak Knights,Bowler,Right-hand bat,Right-arm medium-fast,,
Zabihullah,date unknown ,,LLU Cricket Club,,Right-hand bat,,,
Zabiullah,date unknown ,,Helmand Province Under-17s,,,,,
Zabiullah,April 4  2002  Herat ,16 years 4 days,Herat Province Under-16s,,,,,
Zabiullah Islam,March 27  1997  Kunar ,21 years 12 days,Kunar Province,,Right-hand bat,Right-arm offbreak,,
Zabiullah Takal,date unknown ,,Gorbat Cricket Club,,Right-hand bat,Right-arm offbreak,,
Zabi Khan,April 4  2002  Nangarhar ,16 years 4 days,Nangarhar Province Under-16s,,,,,
Zahaul Rahman,May 22  1999  Khost ,18 years 321 days,Khost Province,,Right-hand bat,,,
Zahidullah Salmi,April 3  2002  Kapisa ,16 years 5 days,Kapisa Province ,,Right-hand bat,Legbreak,,
Zahid,date unknown ,,Laghman Province Under-17s,,,,,
Zahidullah,date unknown ,,Paktika Province Under-17s,,,,,
Zahidullah,February 3  1999  Kabul ,19 years 64 days,Kabul Province,,Right-hand bat,Right-arm medium,,
Zahid Azam,May 1  2002  Paktika ,15 years 342 days,Paktika Province Under-16s,,,,,
Zahid Khan,date unknown ,,Etisalat Cricket Club,,Right-hand bat,Right-arm offbreak,,
Zahid Khan,February 3  2002  Logar ,16 years 64 days,Logar Province Under-16s,,,,,
Zahid Khan,January 5  1998 ,20 years 93 days,Bost Atlan,,Right-hand bat,Right-arm offbreak,,
Zahid Zakhail,date unknown ,,Amo Sharks,,Left-hand bat,Slow left-arm orthodox,,
Zahid Zazai,November 4  1999  Paktia ,18 years 155 days,Kabul Province,,Right-hand bat,Right-arm medium,,
Zahir Khan,November 4  2001  Kunar ,16 years 155 days,Kunar Province Under-16s,,,,,
Zahir Khan,December 20  1998 ,19 years 109 days,Afghanistan Under-19s ,Bowler,Left-hand bat,Slow left-arm chinaman,,
Zahir Shehzad,date unknown  Nangarhar ,,Afghanistan Under-19s ,,,,,
Zahoor,date unknown ,,Boost Region ,,,,,
Zainullah,date unknown ,,Boost Region,,,,,
Zakir,date unknown ,,Speenghar Cricket Club,,Right-hand bat,Right-arm offbreak,,
Zakir,date unknown ,,Kunar Province Under-17s,,,,,
Zakir Ekrami,December 1  1999  Kunar ,18 years 128 days,Boost Region ,,Right-hand bat,Right-arm offbreak,,
Zakiullah,October 7  2003  Parwan ,14 years 183 days,Parwan Province Under-16s,,,,,
Zakiullah Zaki,July 15  1990  Kabul ,27 years 267 days,Afghanistan ,Bowler,Right-hand bat,Legbreak,,
Zaki Sultani,January 2  1996  Logar ,22 years 96 days,Logar Province,,Right-hand bat,Legbreak,,
Zamarak Stanikzai,January 2  1999  Maidan Wardak ,19 years 96 days,Maidan Wardak Province,,Right-hand bat,Right-arm medium,,
Zameer,date unknown ,,Kunar Province Under-17s,,,,,
Zamir Khan,March 16  1992  Nangarhar ,26 years 23 days,Afghanistan ,Bowler,Left-hand bat,Slow left-arm orthodox,,
Zamir Waheed,date unknown ,,Aptech Cricket Club,,Right-hand bat,Right-arm medium-fast,,
