FC Tabart,date unknown ,,,,,,Umpire,
John Lewis Benjamin Tabart,November 30  1827  St Pancras  London  England ,,Tasmania,,,,Nephew - ,
Thomas Alfred Tabart,August 10  1877  Campbell Town  Tasmania ,,Tasmania,,,,Uncle - ,
Hedley Brian Taber,April 29  1940  Wagga Wagga  New South Wales ,77 years 344 days,Australia ,,Right-hand bat,Legbreak,Coach,
Jenny Taffs,1995 ,23 years,Australian Capital Territory Women ,,Right-hand bat,Legbreak googly,,
Selena Emily Tainton,November 14  1990 ,27 years 145 days,Queensland Under-19s Women ,,Right-hand bat,Right-arm medium,,
Alan Houston Tait,February 17  1908  Toowoomba  Queensland ,,Queensland,,Left-hand bat,Right-arm fast-medium,July 27  1988  Indooroopilly  Queensland (aged 80 years 161 days) ,
George Tait,April 12  1844  Parramatta  Sydney  New South Wales ,,G Parr's XI,,,,December 21  1934  East Malvern  Victoria (aged 90 years 253 days) ,
Shaun William Tait,February 22  1983  Bedford Park  Adelaide  South Australia ,35 years 45 days,Australia ,Bowler,Right-hand bat,Right-arm fast,1.93 m ,
David Talalla,date unknown ,,,,,,Referee,
Brian Richard Talbot,February 28  1956  Casterton ,62 years 39 days,Australia Blind,,Left-hand bat,Right-arm bowler,,
Donald Tallon,February 17  1916  Bundaberg  Queensland ,,Australia ,,Right-hand bat,Legbreak,Brother - ,
Leslie William Thomas Tallon,July 9  1914  Bundaberg  Queensland ,,Queensland,,Right-hand bat,Legbreak googly,Brother - ,
Ross Montgomery Tallon,October 2  1944  Bundaberg  Queensland ,,Queensland Colts,,Right-hand bat,Legbreak googly,Father - ,
Gordon Erle Tamblyn,April 23  1918  Wallaroo Mines  South Australia ,,Victoria,,Right-hand bat,,December 31  2001  Melbourne  Victoria (aged 83 years 252 days) ,
Geoffrey Leonard Tamblyn,April 8  1949  Melbourne  Victoria ,69 years 0 days,Victoria,,Right-hand bat,,Wicketkeeper,
Jonathon Peter Tamblyn,May 13  1985  Adelaide  South Australia ,32 years 330 days,South Australia Under-17s,,Right-hand bat,Right-arm medium,,
Michael Philip Tame,January 6  1956  Hobart  Tasmania ,62 years 92 days,Tasmania,,Right-hand bat,Right-arm medium-fast,,
S Tarbox,date unknown ,,Australian Universities,,,,,
Joseph Henry Tardif,May 17  1860  Gawler South  South Australia ,,South Australia,,Left-hand bat,,June 14  1920  Prospect  South Australia (aged 60 years 28 days) ,
Benjamin Stuart Targett,December 27  1972  Paddington  Sydney  New South Wales ,45 years 102 days,Tasmania,,Right-hand bat,Right-arm medium-fast,,
Francis Alfred Tarrant,December 11  1880  Fitzroy  Melbourne  Victoria ,,Australian XI ,,Right-hand bat,Left-arm slow-medium,Uncle - ,
Louis Bernard Napoleon Tarrant,December 29  1903  Clifton Hill  Victoria  Australia ,,Australians,,Right-hand bat,,Father - ,
William Ambrose Tarrant,September 22  1866  Fitzroy  Melbourne  Victoria ,,Victoria,,Right-hand bat,,Nephew - ,
Thomas Tatchell,June 13  1867  Inglewood  Victoria ,,Victoria,,Right-hand bat,,October 18  1936  Melbourne  Victoria (aged 69 years 127 days) ,
David Alan Tate,November 12  1963 ,54 years 147 days,Australia Under-19s,,Right-hand bat,Right-arm offbreak,,
Derek James Tate,September 6  1980  Mater Mothers Hospital  South Brisbane ,37 years 214 days,Queensland ,,Right-hand bat,Right-arm medium-fast,,
Peter John Tate,January 7  1965  Gosford  New South Wales ,53 years 91 days,,,Right-hand bat,Right-arm medium,Umpire,
Jack Tatterson,date unknown ,,Bairnsdale and Sale-Maffra Combined XI,,,,,
Simon James Arnold Taufel,January 21  1971  St Leonards  Sydney  New South Wales ,47 years 77 days,,,,,Umpire,
Amanda Taylor,November 15  1975  Adelaide  South Australia ,42 years 144 days,South Australia Women,,Right-hand bat,Right-arm medium,,
Benjamin James Taylor,January 12  1998  New Lambton Heights  New South Wales ,20 years 86 days,Australia Under-19s,,Left-hand bat,Slow left-arm orthodox,,
Bruce William Taylor,June 14  1924  Brisbane  Queensland ,,Queensland,,Right-hand bat,Right-arm fast-medium,October 16  1984  Queensland (aged 60 years 124 days) ,
David Taylor,May 2  1881  Sydney  New South Wales ,,New South Wales,,Right-hand bat,,Details Unknown ,
David Taylor,date unknown ,,,,,,Umpire,
Daniel Keith Taylor,April 28  1973 ,44 years 345 days,Victoria Country,,Right-hand bat,Right-arm medium,,
