Michael Stuurman,October 22  1993  Rustenburg ,24 years 168 days,North West Under-19s,,Right-hand bat,Right-arm medium,,
Pieter Andrew Stuurman,May 23  1981  Dysselsdorp  Cape Province ,36 years 320 days,South Western Districts,,Right-hand bat,,Bridgton Senior Secondary School,
Izak Koops Styger,April 7  1900  Smithfield  Orange Free State ,,Orange Free State,,,,details unknown ,
S W Elliott Style,date unknown ,,Border,,,,,
K Styles,date unknown ,,Easterns Women,,,,,
Prenelan Subrayen,September 23  1993  Tongaat  Durban ,24 years 197 days,Dolphins ,Allrounder,Right-hand bat,Right-arm offbreak,,
Craig Brian Sugden,March 7  1974  Durban  Natal ,44 years 32 days,Border ,,Right-hand bat,Right-arm medium,,
Given Sukwini,March 13  2003  Witbank ,15 years 26 days,Mpumalanga Under-13s,,Right-hand bat,Right-arm medium,Laerskool Panorama,
Cassim Sulaiman,January 2  1953  Geelong  Johannesburg ,65 years 96 days,Transvaal (SACB),,Left-hand bat,Left-arm medium,Administrator,
F Suleman,date unknown ,,Natal (SACB),,,,,
Mohammed Faheem Suleman,May 29  1986  Pietermaritzburg  Natal ,31 years 314 days,KwaZulu-Natal Inland,,Left-hand bat,Right-arm fast-medium,Heather Secondary,
Mohamed Suliman,May 3  1999 ,18 years 340 days,North West Under-13s,,Right-hand bat,Right-arm medium,Lichtenburg Primary,
Charles Patrick Sullivan,September 10  1942  Durban  Natal ,75 years 210 days,Natal,,Right-hand bat,Slow left-arm orthodox,,
S Summayya,date unknown ,,Griqualand West Women,,,,,
Shane Pervus Summers,October 9  1981  Vrendenburg ,36 years 181 days,Free State,,Right-hand bat,Right-arm slow,,
Robert John Summerton,November 17  1947  Port Elizabeth  Cape Province ,70 years 142 days,Eastern Province,,Right-hand bat,Right-arm medium,,
Bronwyn Sumption,date unknown ,,Limpopo Women,,,,,
Sumanth Sunkari,January 3  1993  Andhra Pradesh  India ,25 years 95 days,KwaZulu-Natal ,,Right-hand bat,Right-arm medium-fast,,
James Surgey,April 2  1994 ,24 years 6 days,St John's College,,Right-hand bat,Right-arm medium,,
A Surtee,date unknown ,,Transvaal (SACB),,,,,
Brian Vincent Thomas Surtees,July 22  1944  Bloemfontein  Orange Free State ,73 years 260 days,Orange Free State,,Right-hand bat,,Wicketkeeper,
Bernard Victor Susskind,August 3  1894  Johannesburg  Transvaal ,,Orange Free State,,,,Brother - ,
Manfred John Susskind,June 8  1891  Johannesburg  Transvaal ,,South Africa ,,Right-hand bat,,Brother - ,
Roy Bennett Sutcliffe,November 10  1927  Port Elizabeth  Cape Province ,,Eastern Province,,,,August 7  2012  Port Elizabeth  Cape Province (aged 84 years 271 days) ,
Harold John Sutherland,February 16  1904  Johannesburg  Transvaal ,,Transvaal,,,,August 20  1963  Johannesburg  Transvaal (aged 59 years 185 days) ,
Henry John Sutherland,December 25  1953  East London  Cape Province ,64 years 104 days,Border B,,,,Umpire,
Schalk Lesley Sutherland,October 14  1997  Barberton ,20 years 176 days,Mpumalanga Under-17s,,Left-hand bat,,,
Francis Joseph Sutton,June 28  1879  Swellendam  Cape Province ,,Border,,Right-hand bat,,June 12  1956  Port Elizabeth  Cape Province (aged 76 years 350 days) ,
James Stewart Swallow,1878  Uitenhage  Cape Province ,,Border,,,,November 17  1916  Cape Town  Cape Province (aged 38 years) ,
Warren Clive Swan,May 30  1983  Johannesburg ,34 years 313 days,Boland ,,Right-hand bat,Right-arm offbreak,,
Adriaan Johannes Swanepoel,March 19  1972  Kimberley  Cape Province ,46 years 20 days,Griqualand West,,Left-hand bat,Left-arm fast-medium,,
Aubrey Ryan Swanepoel,June 18  1989  Kimberley  Cape Province ,28 years 294 days,Griqualand West ,,Right-hand bat,Right-arm offbreak,Brother - ,
Beyers Swanepoel,May 6  1998  Van der Bijl Park ,19 years 337 days,Northerns Under-15s,,Left-hand bat,Right-arm fast,Garsfontein,
C Swanepoel,date unknown ,,Mpumalanga Women,,,,,
Charl Michiel Adriaan Swanepoel,March 3  1997 ,21 years 36 days,Grey College,,Right-hand bat,Slow left-arm orthodox,Grey College,
D Swanepoel,date unknown ,,Boland Under-19s,,,,,
Gerhardus Johannes Swanepoel,April 11  1956  Lusaka  Northern Rhodesia ,61 years 362 days,Southern Transvaal Country Districts,,Right-hand bat,,Wicketkeeper,
Hanno Swanepoel,March 25  2003 ,15 years 14 days,North West Under-13s,,Right-hand bat,Left-arm fast,Laerskool Rustenburg,
Josua Swanepoel,May 27  1983  Durban ,34 years 316 days,Boland,,Right-hand bat,Right-arm medium-fast,,
J Swanepoel,date unknown ,,Easterns Women,,,,,
Rihaldo Swanepoel,November 23  1996  Port Elizabeth ,21 years 136 days,Framesby High School,,Right-hand bat,,Hoerskool Framesby,
Stiaan Swanepoel,February 12  2000 ,18 years 55 days,North West Under-15s,,Right-hand bat,Right-arm fast,,
T Swanepoel,date unknown ,,Easterns Women,,,,,
Carl Swanevelder,October 10  2002  Knysna ,15 years 180 days,South Western Districts Under-13s,,Right-hand bat,,Glenwood House,
Peter Robert Swanson,August 29  1948  Durban  Natal ,69 years 222 days,Orange Free State,,,,,
Andrie Swart,April 20  1996 ,21 years 353 days,Griqualand West Under-17s,,Right-hand bat,Right-arm medium,Diamantveld High,
Driaan Swart,June 30  1999 ,18 years 282 days,Mpumalanga Under-17s,,Right-hand bat,,Cambridge,
Franco Swart,November 25  1994 ,23 years 134 days,Griqualand West Under-19s,Wicketkeeper,Right-hand bat,,Wicketkeeper,
Karin Swart,date unknown ,,South Africa Women,,,,,
Kerneels Swart,date unknown ,,Potchefstroom Gimnasium High School,,,,,
Pieter Swart,February 7  1997 ,21 years 60 days,Boland Under-15s ,,Right-hand bat,Right-arm fast,Worcester Gymnasium,
Peter Douglas Swart,April 27  1946  Bulawayo  Rhodesia ,,Rhodesia ,,Right-hand bat,Right-arm medium,March 13  2000  Newlands  Cape Town  Cape Province (aged 53 years 321 days) ,
Pieter Wouter Theron Swart,September 11  1965  Caledon  Cape Province ,52 years 209 days,Boland,,Right-hand bat,Slow left-arm orthodox,,
Reinardt Swart,date unknown ,,Paarl Boys High School,,Right-hand bat,Right-arm offbreak,,
Shania-Lee Swart,date unknown ,,Mpumalanga Women,,,,,
Zuan Swart,November 19  2002  Ermelo ,15 years 140 days,Mpumalanga Under-13s,,Right-hand bat,Right-arm medium,Ermelo Christiaan School,
Daniel Swarts,October 15  1999 ,18 years 175 days,Limpopo Under-13s,,Right-hand bat,Right-arm medium,Oos- Skool,
Leighton Swarts,date unknown ,,Boland,,Right-hand bat,,,
Elton Swartz,November 11  1991 ,26 years 148 days,Griqualand West ,,Right-hand bat,Right-arm medium,,
G Swartz,date unknown ,,Griqualand West Women,,,,,
K Swartz,date unknown ,,Eastern Province Women,,,,,
Nathan Swartz,December 30  1985  Firgrove ,32 years 99 days,Western Province,,Right-hand bat,Right-arm medium,Oom Ref,
O Swartz,date unknown ,,Transvaal Country Districts,,,,,
Renaldo Swartz,March 20  1998  Pretoria ,20 years 19 days,South Western Districts Under-15s,,Right-hand bat,Right-arm fast,Oudtshoorn High School,
ZandrKuthala Swayi,date unknown ,,Eastern Province Women,,,,,
George William Sweeney,January 24  1868  Dublin  Ireland ,,Natal,,,,May 28  1940  Pietermaritzburg  Natal (aged 72 years 125 days) ,
Norman L Sweet,March 22  1947  Johannesburg  Transvaal ,71 years 17 days,Transvaal,,Right-hand bat,,,
Brett Charles Sweetlove,November 26  1961  Pretoria  Transvaal ,56 years 133 days,Northerns,,,,,
Clifford Constans Clement Swemmer,February 12  1926  Pretoria  Transvaal ,,Orange Free State,,,,November 4  1966  Pretoria  Transvaal (aged 40 years 265 days) ,
S Swigelaar,date unknown ,,,,,,Umpire,
Clement Arthur Sykes,September 21  1871  Headington  Oxfordshire  England ,,Army (South Africa),,,,June 24  1938  Kensington  London  England (aged 66 years 276 days) ,
Mogamat Ra’ees Sylvester,February 27  1999  Athlone  Cape Town ,19 years 40 days,Western Province Under-13s,,Right-hand bat,Legbreak,Parkhurst PS,
Malcolm William Sylvester,December 13  1939  Johannesburg  Transvaal ,78 years 116 days,Border ,,,,,
Tyler Sylvester,August 18  1996 ,21 years 233 days,Western Province Under-17s,,Right-hand bat,,Wynberg Boys' High School,
Claude Warren Symcox,February 26  1964  Kimberley  Cape Province ,,Griqualand West,,Right-hand bat,Right-arm medium,Father - ,
Claude Weston Symcox,April 17  1943  Kimberley  Cape Province ,74 years 356 days,Griqualand West,,Right-hand bat,Right-arm offbreak,Brother - ,
Patrick Leonard Symcox,April 14  1960  Kimberley  Cape Province ,57 years 359 days,South Africa ,,Right-hand bat,Right-arm offbreak,Father - ,
Rodger Leonard Symcox,March 16  1937  Kimberley  Cape Province ,,Griqualand West,,Right-hand bat,,Brother - ,
Russel Patrick Symcox,January 28  1983  Kimberley  Cape Province ,35 years 70 days,Dolphins ,,Left-hand bat,Right-arm medium-fast,Grandfather - ,
Jean Symes,November 13  1986  Johannesburg  Transvaal  South Africa ,31 years 146 days,Scotland ,,Left-hand bat,Slow left-arm orthodox,,
Grant William Symmonds,February 16  1962  Salisbury (now Harare)  Rhodesia ,56 years 51 days,Griqualand West ,,Right-hand bat,Right-arm fast-medium,,
Symonds,date unknown ,,Orange Free State,,,,,
Ernest Symons,date unknown ,,Border,,,,February 18  1931  Johannesburg  Transvaal ,
J Tullett,date unknown ,,,,,,Umpire,
Mohamed Taqvi,April 3  2004  Durban ,14 years 5 days,KwaZulu-Natal Under-13s,,Right-hand bat,Legbreak,Felixton,
Angelique Samantha Taai,March 31  1987  King Williams Town  Eastern Cape ,31 years 8 days,South Africa Women,,Right-hand bat,Right-arm medium-fast,,
Sivenathi Tabata,November 22  2000 ,17 years 137 days,Western Province Under-13s,,Right-hand bat,Right-arm medium,Sosebenza PS,
Henry Tabateau,date unknown ,,Griqualand West,,,,,
