Kenneth Augustus Muir-Mackenzie,June 26  1845  Delvine  Perthshire  Scotland ,,Marylebone Cricket Club,,,,May 22  1930  Regent's Park  London (aged 84 years 330 days) ,
Sophie Mulcahey,date unknown ,,Cambridgeshire and Huntingdonshire Women,,,,,
Godfrey John Arthur Murray Lyle Mulholland,October 3  1892  Ballyscunion Park  Bellaghy  Co Londonderry  Ireland ,,Cambridge University,,,,March 1  1948  St Pancras  London (aged 55 years 150 days) ,
Ian Mulholland,November 13  1975  Watford  Hertfordshire ,42 years 146 days,Hertfordshire,,Right-hand bat,Right-arm offbreak,,
Alan David Mullally,July 12  1969  Southend-on-Sea  Essex ,48 years 270 days,England ,,Right-hand bat,Left-arm fast-medium,,
Steven John Mullaney,November 19  1986  Warrington  Cheshire ,31 years 140 days,England Under-19s ,,Right-hand bat,Right-arm medium-fast,St Mary's RC High School  Astley,
R Mullazadah,date unknown ,,Middlesex 2nd XI,,,,,
R Mullazahdah,date unknown ,,Middlesex 2nd XI ,,,,,
Mark Francis Mullins,November 15  1966  Gravesend  Kent ,51 years 144 days,Cambridge University,,Right-hand bat,Right-arm medium,,
Charles Edward Mulraine,December 24  1973  Leamington Spa  Warwickshire ,44 years 105 days,England Under-19s ,,Left-hand bat,Slow left-arm orthodox,,
Conrad Francis Mumby,April 17  1984  Somerset West  Cape Town  South Africa ,33 years 356 days,Sussex ,,Right-hand bat,Right-arm offbreak,,
George Mumford,February 1  1845  Ealing  Middlesex ,,Middlesex,,Right-hand bat,Left-arm fast (roundarm),November 12  1877  Ealing  Middlesex (aged 32 years 284 days) ,
Gareth James Mumford,June 18  1982  Bridgnorth  Shropshire ,35 years 294 days,Shropshire,,Right-hand bat,,Wicketkeeper,
Mumtaz Habibullah,January 1  1987  Kabul  Afghanistan ,31 years 97 days,Durham MCCU,,Right-hand bat,Right-arm medium-fast,,
Bernard Leonard Muncer,October 23  1913  Hampstead  London ,,Glamorgan ,,Right-hand bat,Right-arm offbreak  Legbreak googly,Coach,
George Muncey,December 27  1835  Mildenhall  Suffolk ,,Cambridge Town Club ,,Right-hand bat,Right-arm slow (underarm),March 14  1883  Cambridge (aged 47 years 77 days) ,
Miranda Munday,date unknown ,,Dorset Women,,,,,
Michael Kenneth Munday,October 22  1984  Nottingham ,33 years 168 days,Cornwall ,,Right-hand bat,Legbreak,Truro School; Corpus Christi College  Oxford University,
Donald Francis Xavier Munden,October 17  1934  Leicester ,83 years 173 days,Leicestershire,,Right-hand bat,Legbreak,,
Marwood Mintern Munden,June 13  1885  Ilminster  Somerset ,,Somerset,,,,March 8  1952  Eastcombe  Gloucestershire (aged 66 years 269 days) ,
Paul Anthony Munden,November 5  1938  Barrow-on-Soar  Leicestershire ,79 years 154 days,Leicestershire,,Left-hand bat,Right-arm offbreak,,
Victor Stanislaus Munden,January 2  1928  Leicester ,,Leicestershire,,Left-hand bat,Slow left-arm orthodox,September 25  2016 (aged 88 years 267 days) ,
Arthur Edward Munds,January 20  1870  Lydd  Kent ,,Kent,,Left-hand bat,Left-arm medium,July 19  1940  High Wycombe  Buckinghamshire (aged 70 years 181 days) ,
Raymond Munds,December 28  1882  Lydd  Kent ,,Kent,,Left-hand bat,Right-arm slow,Wicketkeeper,
Mundy,date unknown ,,Hampshire XI,,,,,
Pierrepont Henry Mundy,August 4  1815  Kirk Hallam  Derbyshire ,,Marylebone Cricket Club,,,,February 16  1889  Thornby  Gloucestershire (aged 73 years 196 days) ,
Altaff Ali Mungrue,August 25  1934  Port of Spain  Trinidad ,83 years 226 days,Combined Services,,Right-hand bat,Right-arm medium  Right-arm offbreak,,
Munn,date unknown ,,WR Capel's XI,,,,,
Henry Oldman Munn,1835 ,,Gentlemen of Kent,,,,July 18  1864  Canterbury  Kent (aged 29 years) ,
John Shannon Munn,June 6  1880  Harbour Grace  St John's  Newfoundland  Canada ,,Oxford University,,,Left-arm bowler,February 24  1918  lost on board SS Florizel wrecked 7 miles from Cape Race en route between Newfoundland and New York (aged 37 years 263 days) ,
Reginald George Munn,August 20  1869  Madresfield  Worcestershire ,,Worcestershire,,Right-hand bat,,April 12  1947  Virginia Water  Surrey (aged 77 years 235 days) ,
Henry Munnion,January 23  1849  Ardingly  Sussex ,,Sussex,,Right-hand bat,Left-arm medium,June 24  1904  Ardingly  Sussex (aged 55 years 153 days) ,
Hector Campbell Munro,October 24  1920  Calcutta (now Kolkata)  Bengal  India ,,Oxford University,,Right-hand bat,Legbreak,January 6  2014 (aged 93 years 74 days) ,
Michael John Munro,March 15  1969  Clifton  Bristol ,49 years 24 days,Oxford University,,Right-hand bat,Left-arm medium,,
Sophie Munro,date unknown ,,Nottinghamshire Women,,,,,
Henry Munster,October 13  1823  London ,,Gentlemen of England,,,,April 11  1894  Plumpton  Sussex (aged 70 years 180 days) ,
Harry Raymond Munt,October 31  1902  Paddington  London ,,Middlesex,,Right-hand bat,Right-arm fast,Westminster,
HGS Munton,date unknown ,,Northumberland,,,,,
Timothy Alan Munton,July 30  1965  Melton Mowbray  Leicestershire ,52 years 252 days,England ,,Right-hand bat,Right-arm medium-fast,,
James Clifford Thomas Murch,August 8  1975  Melbourne  Australia ,42 years 243 days,Hertfordshire,,,,,
William Henry Murch,November 18  1867  St Philip  Bristol  Gloucestershire ,,Gloucestershire ,,Right-hand bat,Right-arm medium,May 1  1928  Bristol (aged 60 years 165 days) ,
Daniel Docwras Murcutt,date unknown ,,Cambridge Town Club,,,,Father - ,
Robert Murcutt,1791  Grantchester  Cambridge ,,Cambridge Town Club,,,,Son - ,
John Vernon Murdin,August 16  1891  Wollaston  Northamptonshire ,,Northamptonshire,,Right-hand bat,Right-arm fast,April 11  1971  Stonehouse  Gloucestershire (aged 79 years 238 days) ,
Alan James Murdoch-Cozens,September 17  1893  Wallingford  Berkshire ,,Sussex,,Right-hand bat,,changed name from Alan James Murdoch,
Ernest George Murdock,November 14  1864  Keynsham  Somerset ,,Gloucestershire ,,Right-hand bat,,Wicketkeeper,
Mark Anthony Murfett,February 8  1982  Oxford ,36 years 59 days,Oxfordshire,,Right-hand bat,Right-arm medium,,
Henry Murgatroyd,September 19  1853  New Swindon  Wiltshire ,,Hampshire,,Right-hand bat,Right-arm fast,March 15  1905  Portsmouth  Hampshire (aged 51 years 177 days) ,
Anthony Jonathan Murley,August 7  1957  Radlett  Hertfordshire ,60 years 244 days,Cambridge University,,Right-hand bat,Right-arm medium,,
Anthony John Murphy,August 6  1962  Withington  Manchester  Lancashire ,55 years 245 days,Central Districts ,,Right-hand bat,Right-arm medium-fast,,
Carl Graham Murphy,June 30  1976  Truro ,41 years 282 days,Cornwall,,Right-hand bat,Right-arm medium,,
David J Murphy,date unknown ,,Oxford MCCU,,Right-hand bat,Right-arm fast-medium,,
Edward Gordon Murphy,December 6  1921  Sheffield  Yorkshire ,96 years 123 days,Combined Services,,Right-hand bat,Right-arm medium,,
Jack Roger Murphy,July 15  1995  Haverfordwest  Pembrokeshire  Wales ,22 years 267 days,Cardiff MCCU ,,Left-hand bat,Left-arm fast-medium,,
R Murphy,date unknown ,,,,,,Umpire,
Thomas David Murphy,April 22  1999  Haverfordwest  Pembrokeshire ,18 years 351 days,Glamorgan 2nd XI ,,Right-hand bat,Right-arm fast-medium,,
Olsen Tzuan Murrain,April 24  1982 ,35 years 349 days,Leicestershire Cricket Board,,Right-hand bat,Right-arm medium,,
Murray,date unknown ,,Essex XI ,,,,,
Athol Leslie Murray,June 29  1901  Mill Hill  Middlesex ,,Warwickshire,,Right-hand bat,Right-arm medium-fast,January 10  1981  Grasmere  Westmorland (aged 79 years 195 days) ,
