James Currie McDougall,January 5  1890  Argyll  Scotland ,,Europeans (India),,,,February 23  1957  Clachan  Argyll  Scotland (aged 67 years 49 days) ,
J G McGlynn,date unknown ,,Europeans (India),,,,,
Darshan Machaiah,May 28  1994 ,23 years 315 days,Namma Shivamogga,,Right-hand bat,Right-arm medium,,
Hugh Brian McHatton,April 9  1909  Calcutta (now Kolkata)  Bengal ,108 years 364 days,Europeans (India),,,,,
VG Mache,date unknown ,,Hyderabad (India),,,,Wicketkeeper,
BC Machhliwala,date unknown ,,Parsees,,,,,
Dilkant Singh Machra,date unknown ,,Oman Avengers,,Right-hand bat,Right-arm medium-fast,,
A D McIntyre,date unknown ,,Europeans (India),,,,,
John McIver,May 27  1881  Partick  Glasgow  Lanarkshire  Scotland ,,Europeans (India),,,,Son - ,
John Patrick Moreton Mciver,August 29  1912  Madras (now Chennai) ,105 years 222 days,Europeans (India) ,,,,Father - ,
P Mackay,1950 ,,Kerala,,,,April 29  2002  Thiruvananthapuram (aged 52 years) ,
Halley McKean,1881 ,,Europeans (India),,,,November 15  1947  Ipswich  Suffolk  England (aged 66 years) ,
A P M Mackee,date unknown ,,Travancore-Cochin,,,,,
John Bartlett Mackie,February 11  1895  Wincanton  Somerset  England ,,Europeans (India),,,,September 16  1983  Hastings  Sussex  England (aged 88 years 217 days) ,
Malcolm Duperier Maclagan,May 22  1907  Murree  Punjab ,,Europeans (India),,,,details unknown ,
C J Maclaren,date unknown ,,Europeans (India),,,,,
Torquil MacLeod,August 28  1888  Stornoway  Lewis  Scotland ,,Rawalpindi,,,,November 20  1976  Colchester  Essex  England (aged 88 years 84 days) ,
V Macrdo,date unknown ,,,,,,Umpire,
Chandan Madan,October 15  1982 ,35 years 175 days,Kochi Tuskers Kerala ,Wicketkeeper,Right-hand bat,,Wicketkeeper,
D Madan,date unknown ,,Jharkhand,,,,,
Jamshed Burjor Madan,January 7  1915  Karachi  Sind ,,Bengal,,Right-hand bat,,September 15  1986  Calcutta (now Kolkata)  Bengal (aged 71 years 251 days) ,
Mylapore Rajasekaran Madan,November 9  1982  Madras (now Chennai)  Tamil Nadu ,35 years 150 days,Tamil Nadu Under-19s,,Right-hand bat,Right-arm offbreak,Maddy,
Rajinder Madan,September 8  1966  Palwal  Haryana ,51 years 212 days,Haryana,,Right-hand bat,,,
