Edward Alexander Wood,May 8  1841  Kensington  London ,,Marylebone Cricket Club,,,,May 22  1898  Shorncliffe  Kent (aged 57 years 14 days) ,
Edwin James Wood,November 25  1868  Wymeswold  Leicestershire ,,Leicestershire,,,,Wicketkeeper,
Geoffrey Dayrell Wood,August 17  1891  Hampstead  London ,,Oxford University,,,Slow left-arm orthodox,October 13  1915  Hohenzollern  near Loos  France (aged 24 years 57 days) ,
George Edward Charles Wood,August 22  1893  Blackheath  Kent ,,England ,,Right-hand bat,Right-arm medium,Wicketkeeper,
George Henry Wood,May 21  1846  Liverpool  Lancashire ,,Marylebone Cricket Club,,,,details unknown ,
Gregory Luke Wood,December 2  1988  Dewsbury  West Yorkshire ,29 years 127 days,England Under-19s ,,Left-hand bat,,Wicketkeeper,
George Robert Wood,December 7  1865  Reading  Berkshire ,,Somerset,,Right-hand bat,,September 3  1948  Lyme Regis  Dorset (aged 82 years 271 days) ,
George William Wood,November 18  1862  Huddersfield  Yorkshire ,,Yorkshire,,,,Wicketkeeper,
George WW Wood,date unknown ,,Derbyshire 2nd XI,,,,Umpire,
Henry Wood,December 14  1853  Dartford  Kent ,,England ,,Right-hand bat,Right-arm fast (roundarm),Wicketkeeper,
Henry Wood,April 7  1872  Bath  Somerset ,,Somerset,,,,December 1  1950  Bath  Somerset (aged 78 years 238 days) ,
Hugh Wood,March 22  1855  Ecclesall  Sheffield  Yorkshire ,,Cambridge University ,,Right-hand bat,Slow left-arm orthodox,July 31  1941  Whitchurch  Buckinghamshire (aged 86 years 131 days) ,
HE Wood,date unknown ,,Surrey Home Guard,,,,,
Henry Thellusson Wood,date unknown ,,All England Eleven,,Right-hand bat,,July 21  1928  Aldbury  Hertfordshire ,
John Wood,1745 ,,England ,,,,July 5  1816  Seal  Kent (aged 71 years) ,
J Wood,date unknown ,,Surrey Club,,,,,
John Wood,November 1  1744  Coulsdon  Surrey ,,England ,,,,March 12  1793  Coulsdon  Surrey (aged 48 years 131 days) ,
James Wood,June 26  1933  Royton  Lancashire ,,Lancashire,,Right-hand bat,,June 30  1977  Blackpool  Lancashire (aged 44 years 4 days) ,
John Wood,July 22  1970  Crofton  Wakefield  Yorkshire ,47 years 260 days,Durham ,,Right-hand bat,Right-arm fast-medium,,
John Barry Wood,April 27  1870  Montpellier  Cheltenham  Gloucestershire ,,Oxford University,,Right-hand bat,Right-arm slow (underarm),February 10  1933  Virginia Water  Surrey (aged 62 years 289 days) ,
J H Wood,date unknown ,,Yorkshire,,,,,
Jack Michael Wood,November 4  1994  Reading ,23 years 155 days,Durham MCCU ,,Right-hand bat,Right-arm medium,,
Julian Ross Wood,November 21  1968  Winchester  Hampshire ,49 years 138 days,Berkshire ,,Left-hand bat,Right-arm medium,,
James Robert Wood,September 8  1985  Cape Town  Cape Province  South Africa ,32 years 212 days,Durham MCCU,,Right-hand bat,,Wicketkeeper,
Kieran James Ross Wood,August 28  1999  Basingstoke  Hampshire ,18 years 223 days,Gloucestershire 2nd XI,,Right-hand bat,Right-arm medium,,
Luke Wood,August 2  1995  Sheffield  Yorkshire ,22 years 249 days,England Under-19s ,,Left-hand bat,Left-arm medium,Portland Comprehensive School  Worksop,
Lucy Wood,November 14  1997 ,20 years 145 days,Wiltshire Women,,,,,
Laurence Wood,date unknown ,,Durham University,,Right-hand bat,Right-arm offbreak,,
Lindsay Jonathan Wood,May 12  1961  Ruislip  Middlesex ,56 years 331 days,Derbyshire ,,Left-hand bat,Slow left-arm orthodox,,
Matthew Wood,September 21  1857  Newport  Isle of Wight ,,Hampshire,,Right-hand bat,(unknown arm) slow (underarm),July 13  1908  Brompton  Kensington  London (aged 50 years 296 days) ,
Maurice Wood,July 6  1933  Nottingham ,,Nottinghamshire,,Right-hand bat,Right-arm fast-medium,March 18  1978  Nottingham (aged 44 years 255 days) ,
Mark Andrew Wood,January 11  1990  Ashington  Northumberland ,28 years 87 days,England ,Bowler,Right-hand bat,Right-arm fast,Uncle - ,
Maxmillian David Francis Wood,February 22  1873  Kamptee (now Kamthi)  Maharashtra  India ,,Europeans (India) ,,Right-hand bat,Right-arm fast-medium,August 22  1915  near Ismail Oglu Tepe  Gallipoli Peninsula  Turkey (aged 42 years 181 days) ,
Matthew Joseph Wood,January 14  1985  Brighton ,33 years 84 days,Cardiff MCCU ,,Right-hand bat,Left-arm medium-fast,,
Matthew James Wood,April 6  1977  Huddersfield  Yorkshire ,41 years 2 days,Glamorgan ,,Right-hand bat,Right-arm offbreak,Shelley High School and Sixth Form Centre.,
Matthew James Wood,September 30  1980  Exeter  Devon ,37 years 190 days,Devon ,,Right-hand bat,Right-arm offbreak,Exmouth College; Exeter University,
Neil Wood,June 28  1973  Ashington  Northumberland ,44 years 284 days,Northumberland,,Left-hand bat,,Nephew - ,
Nathan Theodore Wood,October 4  1974  Thornhill Edge  Yorkshire ,43 years 186 days,Cheshire ,,Left-hand bat,Right-arm offbreak,,
Peter George Wood,September 29  1951  Heaton Park  Manchester  Lancashire ,66 years 191 days,Nottinghamshire,,Right-hand bat,Right-arm medium,,
Reginald Wood,March 7  1860  Woodchurch  Cheshire ,,England ,,Left-hand bat,Left-arm medium,Charterhouse,
Ronald Wood,June 3  1929  Ossett  Yorkshire ,,Yorkshire,,Right-hand bat,Slow left-arm orthodox,Brother - ,
Ross Wood,September 25  1941  Basingstoke  Hampshire ,76 years 195 days,,,,,Umpire,
R Barbara Wood,date unknown ,,England Women ,,,,1999 ,
Russell Brown Wood,December 15  1929  Ashley Hill  Bristol ,88 years 114 days,Gloucestershire,,Right-hand bat,,Wicketkeeper,
S Wood,date unknown ,,Gentlemen of Kent,,,,,
Samuel Alexander Wood,June 6  1992  Northallerton ,25 years 306 days,Cumberland,,Right-hand bat,Right-arm medium,,
Samuel C John Wood,May 24  1996  Bridgend  Glamorgan ,21 years 319 days,Wales Minor Counties,,Right-hand bat,Right-arm medium,,
Samuel Hill Wood,March 21  1872  Moorfield  Glossop  Derbyshire ,,Derbyshire,,Right-hand bat,,Son - ,
Samuel Kenneth William Wood,April 3  1993  Nottingham ,25 years 5 days,England Under-19s ,,Left-hand bat,Right-arm offbreak,,
Stuart Leslie Wood,November 27  1939  Crewe  Cheshire ,78 years 132 days,Cheshire ,,Left-hand bat,,,
Thomas Wood,June 2  1861  Leominster  Herefordshire ,,Somerset,,,,March 15  1933  Potchefstroom  Tranvsaal  South Africa (aged 71 years 286 days) ,
T Wood,date unknown ,,,,,,Umpire,
Thomas Anthony Wood,May 11  1994  Derbyshire ,23 years 332 days,Derbyshire 2nd XI ,,Right-hand bat,Right-arm medium,Heanor Gate Science College,
W Wood,date unknown ,,Surrey,,,,,
Charlotte Woodall,date unknown ,,Buckinghamshire Women,,,,,
Lottie Woodall,date unknown ,,Buckinghamshire Women,,,,,
Edward Collins Woodbridge,September 17  1794  Bloomsbury  London ,,Sussex,,,,February 11  1863  Kensington  London (aged 68 years 147 days) ,
Frederick Woodbridge,1797  Bloomsbury  London ,,Surrey,,,,October 1  1858  St Leonards-on-Sea  Sussex (aged 61 years) ,
Woodburn,date unknown ,,Hampshire,,,,,
John Woodcock,August 7  1926  Longparish  Hampshire ,91 years 244 days,,,,,Trinity College  Oxford,
Arthur Woodcock,September 23  1865  Northampton ,,Leicestershire ,,Right-hand bat,Right-arm fast,May 14  1910  Billesdon  Leicestershire (aged 44 years 233 days) ,
George Woodcock,April 21  1894  Warrington  Lancashire ,,Somerset,,Right-hand bat,Right-arm medium,February 22  1968  Bruton  Somerset (aged 73 years 307 days) ,
Roy Gordon Woodcock,November 26  1934  Stoneyholme  Burnley  Lancashire ,83 years 133 days,Oxford University,,Right-hand bat,Slow left-arm orthodox,,
John Douglas Woodford,September 9  1943  Little Horton  Bradford  Yorkshire ,74 years 211 days,Minor Counties ,,Right-hand bat,Right-arm medium,,
Thomas William Woodgate,May 12  1857  Holborn  London ,,Surrey,,Right-hand bat,,January 30  1929  Shepherd's Bush  Fulham  London (aged 71 years 263 days) ,
Charlotte Emma Woodhall,date unknown ,,Buckinghamshire Women,,,,,
Edwin Fehrsen Woodhams,February 22  1880  Seaford  Sussex ,,Sussex,,,,February 8  1933  Withdean  Brighton  Sussex (aged 52 years 352 days) ,
David Leonard Woodhead,March 17  1940  Moseley  Birmingham  Warwickshire ,78 years 22 days,Cambridge University,,Right-hand bat,Legbreak,,
Frank Ellis Woodhead,May 29  1868  Woodthorpe  Huddersfield  Yorkshire ,,Cambridge University ,,Right-hand bat,Right-arm medium-fast,August 25  1943  Marsh  Huddersfield  Yorkshire (aged 75 years 88 days) ,
Francis Gerald Woodhead,October 30  1912  Edwinstowe  Nottinghamshire ,,Nottinghamshire,,Right-hand bat,Right-arm fast-medium,May 24  1991  Nottingham (aged 78 years 206 days) ,
PB Woodhead,date unknown ,,England Young Cricketers,,,,,
Adam Woodhouse,June 24  1987  Kings Lynn ,30 years 288 days,Cambridge MCCU,,,,Fakenham College,
Arthur James Powys Woodhouse,October 20  1933  Sidcup  Kent ,,Free Foresters,,Right-hand bat,Right-arm medium,April 19  2014  Ashford  Kent (aged 80 years 181 days) ,
Emily Ann Woodhouse,October 13  1996   Lynn  Norfolk ,21 years 177 days,Norfolk Women,,,,,
George Edward Sealy Woodhouse,February 15  1924  Blandford  Dorset ,,Somerset,,Right-hand bat,Right-arm medium,January 19  1988  Letton Park  Blandford  Dorset (aged 63 years 338 days) ,
Simon Mark Woodhouse,December 30  1978  Salisbury  Wiltshire ,39 years 99 days,Wiltshire,,Right-hand bat,Slow left-arm orthodox,,
William Henry Woodhouse,April 16  1856  Bradford  Yorkshire ,,Yorkshire,,Right-hand bat,,March 4  1938  Bradford  Yorkshire (aged 81 years 322 days) ,
Alexander James Woodland,January 16  1998  Windsor  Berkshire ,20 years 82 days,Buckinghamshire ,,Left-hand bat,Right-arm medium,,
Albert William Woodland,June 10  1895  Conisbrough  Yorkshire ,,Derbyshire,,Right-hand bat,Right-arm fast-medium,January 31  1955  Mansfield  Nottinghamshire (aged 59 years 235 days) ,
Peter Woodland,date unknown ,,Liphook &amp; Ripsley,,,,,
Mark Christopher Woodman,February 12  1967  Orpington  Kent ,51 years 55 days,Devon,,Right-hand bat,Right-arm medium,,
Reginald George Woodman,August 11  1905  Bristol ,,Gloucestershire,,Right-hand bat,,May 20  1980  Bristol (aged 74 years 283 days) ,
Robert James Woodman,October 12  1986  Taunton ,31 years 178 days,Devon ,,Left-hand bat,Left-arm medium-fast,The Castle School; Richard Huish College  Taunton,
Woodroffe,date unknown ,,Surrey XI,,,,,
Alfred Woodroffe,September 1  1918  West Bromwich  Staffordshire ,,Warwickshire,,Left-hand bat,,July 23  1964  Whitehouse  Sutton Coldfield  Warwickshire (aged 45 years 326 days) ,
Kenneth Herbert Clayton Woodroffe,December 9  1892  Wallands Park  Lewes  Sussex ,,Cambridge University ,,Right-hand bat,Right-arm fast,May 13  1915  near Neuve Chapelle  France (aged 22 years 155 days) ,
Paul Joseph Woodroffe,June 12  1964  Hillingdon  Middlesex ,53 years 300 days,Buckinghamshire,,Right-hand bat,Right-arm medium,,
Simon Roy Woodruff,July 26  1993  Poole  Dorset ,24 years 256 days,Dorset,,Left-hand bat,Left-arm medium,,
Skynner George Woodruffe,June 6  1814 ,,Marylebone Cricket Club,,,,February 4  1848  Brackley  Northamptonshire (aged 33 years 243 days) ,
AJ Woods,date unknown ,,Worcestershire 2nd XI,,,,,
Basil Joseph Pontifex Woods,August 28  1922  Umtata  Cape Province  South Africa ,95 years 223 days,Cambridge University,,Right-hand bat,Legbreak googly,,
