Rakshith,date unknown ,,Rockstars,,,,,
Krishnappa Rakshitha,November 16  1990  Mandya  Karnataka ,27 years 143 days,India A Women ,,Right-hand bat,Right-arm medium,,
Ralia Ram,date unknown ,,Punjab,,,,,
B Ram,date unknown ,,MRF XI,,,,,
Bhaira Ram,date unknown ,,Bikaner Desert Challengers,,,,,
D Ram,date unknown ,,Kerala,,,,,
N Ram,date unknown ,,Madras,,,,Wicketkeeper,
Ram Prasad Ram,December 11  1936  Calcutta (now Kolkata)  Bengal ,81 years 118 days,Bengal,,Right-hand bat,Right-arm medium,,
Sanjana Ram,January 7  1999  Jammu ,19 years 91 days,Jammu &amp; Kashmir Women,,Right-hand bat,Right-arm medium-fast,,
SMNVP Ramabhandra Raju,August 18  1934  Pithapuram  Andhra Pradesh ,83 years 233 days,Andhra,,Right-hand bat,Right-arm medium,,
MS Ramachandra,date unknown ,,,,,,Umpire,
Bangalore Vishwanath Ramachandran,October 16  1934  Chikmagalur  Karnataka ,,Mysore,,Right-hand bat,Right-arm medium,October 27  2001  Mumbai  Maharashtra (aged 67 years 11 days) ,
KS Ramachandran,date unknown ,,Railways,,,,,
PS Ramachandran,1911 ,,Madras,,,,August 16  1999 (aged 88 years) ,
Puthucode Variem Ramachandran,October 5  1949  Palghat (now Palakkad)  Kerala ,68 years 185 days,Kerala,,Right-hand bat,Right-arm medium,Umpire,
RT Ramachandran,July 4  1947  Nagpur  Maharashtra ,70 years 278 days,India,,,,Umpire,
T Ramachandran,date unknown ,,Madras,,,,,
TA Ramachandran,September 12  1912 ,,,,,,Umpire,
Y Ramachandran,date unknown ,,Madras,,,Left-arm medium,,
V Ramadas,date unknown ,,Mysore,,,,Brother - ,
Ramahatullah,May 15  1985  Jamshedpur  Bihar ,32 years 328 days,Bihar Under-16s,,Right-hand bat,Left-arm bowler,,
Ramaiyagam,date unknown ,,CK Nayudu's XI,,,,,
Abhinav Kumar Ramakrishna,October 20  1984  Bombay (now Mumbai)  Maharashtra ,33 years 170 days,Karnataka,,Right-hand bat,Right-arm offbreak  Legbreak,Abhinav,
B Ramakrishna,September 25  1982  Puttur  Karnataka ,35 years 195 days,Karnataka,,Left-hand bat,Legbreak,Ramakrishna,
K Ramakrishna,date unknown ,,Andhra,,,,,
K Ramakrishna,date unknown ,,Hyderabad (India),,,,,
S Ramakrishna,July 1  1959 ,58 years 281 days,,,,,Umpire,
S Ramakrishna,date unknown ,,,,,,Umpire,
Vuttaluri Ramakrishna,November 5  1979  Hyderabad  Andhra Pradesh ,38 years 154 days,,,Left-hand bat,Legbreak,,
J Ramakrishnan,date unknown ,,Madras,,,,,
Subramoni Ramakrishnan,January 31  1979  Trivandrum (now Thiruvananthapuram)  Kerala ,39 years 67 days,Kerala,,Right-hand bat,Right-arm medium,,
A Ramakrishnappa,date unknown ,,Mysore,,,,,
BV Ramakrishnappa,date unknown ,,Mysore,,,,1977 ,
Ramalu,date unknown ,,Hindus,,,,,
KS Ramamurthi,date unknown ,,Mysore,,,,,
N Ramamurthi,date unknown ,,Orissa,,,,,
Ananthapadmanabha Ramamurthy,March 28  1942  Kuzhithurai  Tamil Nadu ,76 years 11 days,Kerala,,Right-hand bat,Right-arm medium,,
G Ramamurthy,September 24  1945 ,72 years 196 days,Andhra ,,Right-hand bat,,,
K Bhaskara Ramamurthy,April 28  1935  Kakinada  Andhra Pradesh ,82 years 345 days,Andhra,,,,,
Kommireddi Surya Bhaskara Ramamurthy,November 7  1954  Kakinada  Andhra Pradesh ,63 years 152 days,Andhra,,Right-hand bat,Right-arm medium,,
Kommireddi Venkata Prabhakara Ramamurthy,October 14  1946  Kakinada  Andhra Pradesh ,,Andhra,,Right-hand bat,Right-arm medium,September 26  1993 (aged 46 years 347 days) ,
S Ramamurthy,date unknown ,,,,,,Umpire,
Abhishek Raman,September 6  1993  Delhi ,24 years 214 days,Bengal ,,Left-hand bat,Right-arm offbreak,,
GK Raman,date unknown ,,,,,,Umpire,
GK Raman,date unknown ,,,,,,Umpire  Referee,
GVP Raman,date unknown ,,Services,,,,,
Woorkeri Venkat Raman,May 23  1965  Madras (now Chennai) ,52 years 320 days,India ,,Left-hand bat,Slow left-arm orthodox,,
MN Ramana,date unknown ,,Bellary Tuskers,,,,,
NS Ramana,date unknown ,,,,,,Umpire,
SV Ramana,date unknown ,,,,,,Umpire,
TV Ramana,July 20  1938  Nellore  Andhra Pradesh ,79 years 262 days,Andhra,,Right-hand bat,Legbreak,,
M V Ramanamurthy,May 28  1965 ,52 years 315 days,Hyderabad (India),,Right-hand bat,Right-arm medium,,
NV Ramanaraju,date unknown ,,Andhra,,,,,
IV Ramana Rao,date unknown ,,,,,,Umpire  Referee,
