Kalahe Lokuge Lakshmi Sandalanka,March 13  1998  Thanamalwila ,20 years 26 days,,,Left-hand bat,Right-arm medium-fast,Etiliwewa M.V. - Wellawaya,
Sendahandi Indunil Kumara Sandalanka,September 26  1990  Galle ,27 years 194 days,Bloomfield Cricket and Athletic Club,,Left-hand bat,Legbreak,,
Palagama Gedara Ayesha Sandamali,November 27  1989  Kotmale ,28 years 132 days,Sri Lanka Army Sports Club Women,,Right-hand bat,Right-arm offbreak,,
K Saritha Sandamali,June 16  1986  Polgolla ,31 years 296 days,Kurunegala Youth Cricket Club Women,,,,Central College  Ibbagamuwa,
Muthuporuthotage Saumya Sandamali,August 17  1987  Puttalama ,30 years 234 days,Kurunegala Youth Cricket Club Women ,,Right-hand bat,Right-arm fast,,
Panapitiyage Dona Krishanthi Sandamali,December 6  1989  Kurunegala ,28 years 123 days,Narammala Sports Club Women,,Right-hand bat,,Central College  Alawwa,
Sahanika Sandamali,date unknown ,,Shakthi Ladies,,,,,
Weerahannadige Deepika Sandamali,July 9  1983  Kegalle ,34 years 273 days,Palink School of Cricket,,Right-hand bat,Right-arm bowler,,
Nilakshana Sandamini,June 17  1999  Galle ,18 years 295 days,FOG-Seenigama Ladies,,Right-hand bat,Right-arm offbreak,,
C Sandanayake,date unknown ,,Panadura Sports Club,,Right-hand bat,Right-arm offbreak,,
Ajith Sandaruwan,June 17  1995  Anuradapura ,22 years 295 days,Anuradhapura Central College,Wicketkeeper,Right-hand bat,,Anuradhapura Central College,
Dhanushka Sandaruwan,date unknown ,,,,,,,
Ahangama Withanage Deshan Sandaruwan,February 21  1997  Matara ,21 years 46 days,Sri Lanka Under-19s,,Right-hand bat,Right-arm medium-fast,Rahula College  Matara,
Dewndara Liyanage Dileepa Sandaruwan,March 19  1998  Monaragala ,20 years 20 days,Badulla &amp; Monaragala Combine Schools,,Right-hand bat,Right-arm offbreak,Royal College,
Hettiarchchi Lahiru Sandaruwan,October 14  1991  Colombo ,26 years 176 days,Galle Cricket Club,,Right-hand bat,Legbreak,Aratusha College  Colombo,
Krishan Sandaruwan,date unknown ,,Basilica College,,,,Basilica College,
Kasun Sandaruwan,May 27  1997  Kirindiwela ,20 years 316 days,,Wicketkeeper batsman,Right-hand bat,,Nalanda College,
Mananadevage Amila Sandaruwan,December 25  1984  Colombo ,33 years 104 days,Panadura Sports Club ,Batsman,Right-hand bat,Right-arm offbreak,Prince of Wales College  Moratuwa,
Mahathanthirige Chamara Sandaruwan,May 30  1999  Galle ,18 years 313 days,,,,,Mahinda College  Galle,
Madurapperumage Shehan Sandaruwan,August 7  1996  Ragama ,21 years 244 days,Ragama Cricket Club,,Right-hand bat,Right-arm medium-fast,Isipathana College  Colombo,
