Syed Zakaria Zuffri,October 12  1975  Gauhati (now Guwahati)  Assam ,42 years 178 days,Assam ,,Left-hand bat,,Wicketkeeper,
Zulfiqar Ali Khan,December 21  1969  Bikaner  Rajasthan ,48 years 108 days,Rajasthan,,Right-hand bat,Right-arm offbreak,,
RN Zutchi,date unknown ,,Central India,,,,,
PK Zutshi,date unknown ,,Rajputana,,Right-hand bat,,Wicketkeeper,
Mohammad Aqeel Anwar,date unknown ,,Multan Tigers,,,,,
Aafan Rauf Janjua,November 28  1983  Sialkot  Punjab ,34 years 131 days,Sialkot Cricket Association,,Right-hand bat,Right-arm offbreak,,
Syed Aaley Haider,December 4  1973  Karachi  Sind ,44 years 125 days,Allied Bank ,,Right-hand bat,Right-arm offbreak,,
Syed Aamer Ali,February 23  1970  Hyderabad  Sind ,48 years 44 days,Hyderabad (Pakistan),,Right-hand bat,Left-arm fast-medium,,
Aamer Atta,September 16  1976 ,41 years 204 days,Multan Region,,Right-hand bat,,Wicketkeeper,
Aamer Aziz,March 25  1978  Bahawalpur  Punjab ,40 years 14 days,Bahawalpur,,Right-hand bat,Legbreak,,
Aamer Baig,May 18  1973  Multan  Punjab ,44 years 325 days,Multan,,Right-hand bat,Right-arm offbreak,,
Aamer Bashir,May 1  1972  Multan  Punjab ,,Bahawalpur ,,Right-hand bat,Right-arm medium,Father - ,
Mohammad Aamer Bhatti,July 11  1972  Khanpur  Punjab ,45 years 271 days,Bahawalpur,,Left-hand bat,Slow left-arm orthodox,,
Aamer Bhatti,date unknown ,,Sargodha,,,,,
Aamer Brohi,date unknown ,,Hyderabad Hawks,,,,,
Aamer Butt,date unknown ,,Faisalabad,,,,,
Mohammad Aamer Butt,April 5  1971  Gujrat  Punjab ,47 years 3 days,Gujranwala Cricket Association,,Left-hand bat,Left-arm fast-medium,,
Aamer Hussain Butt,June 22  1977  Islamabad  Punjab ,40 years 290 days,Islamabad Cricket Association,,Left-hand bat,Slow left-arm orthodox,,
Aamer Butt,April 14  1976  Lahore  Punjab ,41 years 359 days,Lahore,,Right-hand bat,Right-arm medium,,
Aamer Ahmed Gangat,October 28  1976  Karachi  Sind ,41 years 162 days,Karachi,,Right-hand bat,Right-arm offbreak,,
Aamer Gul,December 27  1974  Lahore  Punjab ,43 years 102 days,Bahawalpur ,,Right-hand bat,Right-arm offbreak,,
Aamer Gulzar,October 27  1985  Gujranwala ,32 years 163 days,Gujranwala Cricket Association,,Right-hand bat,Legbreak,Amir Gulzar,
Aamer Hameed,July 18  1969  Karachi  Sind ,48 years 264 days,Karachi,,Right-hand bat,Right-arm offbreak,,
Aamer Hameed,October 18  1954  Lahore  Punjab ,63 years 172 days,Pakistan ,,Right-hand bat,Right-arm medium-fast,,
Aamer Hanif,October 4  1967  Lahore  Punjab ,50 years 186 days,Pakistan ,,Right-hand bat,Right-arm medium,Amir Hanif,
Aamer Hasham,date unknown ,,Multan,,,,,
Aamer Hayat,August 28  1982  Lahore  Punjab ,35 years 223 days,Lahore Ravi,,Right-hand bat,Right-arm medium-fast,,
Aamer Hussain,January 1  1974  Gujranwala  Punjab ,44 years 97 days,Multan,,Right-hand bat,Slow left-arm orthodox,,
Aamer Ijaz,December 1  1984  Muzaffargarh  Punjab ,33 years 128 days,Bahawalpur,,Right-hand bat,,Wicketkeeper,
Aamer Ilyas,date unknown ,,Lahore,,,,,
Iqbal Ahmed Aamer,June 2  1973  Karachi  Sind ,44 years 310 days,Defence Housing Authority ,,Right-hand bat,,Wicketkeeper,
Aamer Iqbal,December 21  1990  Lahore  Punjab ,27 years 108 days,Lahore Eagles,,Right-hand bat,Legbreak,,
Aamer Ishaq,October 30  1971  Karachi  Sind ,46 years 160 days,Islamabad Cricket Association ,,Right-hand bat,Right-arm offbreak,,
Aamer Jaffery,January 3  1989  Mandi Bahauddin  Punjab ,29 years 95 days,Sialkot,,Right-hand bat,Legbreak,,
