Rakibul Hasan,November 14  2002 ,15 years 145 days,Barisal Division Under-14s,,Right-hand bat,,,
Rakibul Hasan,June 2  2003 ,14 years 310 days,Chittagong Division Under-14s,,Right-hand bat,,,
Rakibul Hasan,January 26  2000  Mymansingh ,18 years 72 days,Dhaka Metro Under-16s,,,Slow left-arm orthodox,,
Rakibul Islam,December 2  1997  Madripur ,20 years 127 days,Old DOHS Sports Club ,,Right-hand bat,Right-arm offbreak,5 ft 60 in ,
Rakibul Islam Rehan,date unknown ,,Barisal Division Under-14s,,,,,
Rakib Ahmed,date unknown ,,Young Pegasus Club,,,,,
Rakib Gomosta,February 5  1988  Madaripur ,30 years 62 days,Khelaghar Samaj Kallyan Samity,,Left-hand bat,,Wicketkeeper,
Rakib Gomostha,date unknown ,,Bangladesh Boys Club,,,,,
Mohammad Rakib Hassan,March 13  2000  Rajshahi ,18 years 26 days,Rajshahi Division Under-16s,,,Right-arm medium-fast,,
Rakin Ahmed,date unknown ,,Bangladesh Under-15s,,Right-hand bat,,,
Mohammad Rana Miah,October 8  1979  Lamabazar  Sylhet ,38 years 182 days,Sylhet Division,,Right-hand bat,,,
Rangan Paul,February 19  2002 ,16 years 48 days,Rangpur Division Under-14s,,,Legbreak,,
Bikash Ranjan Das (Mahmudur Rahman),July 14  1982  Dhaka ,35 years 268 days,Bangladesh ,,Right-hand bat,Left-arm fast-medium,Rana,
Raqibul Hasan,January 1  1953  Dacca (now Dhaka  Bangladesh)  Pakistan ,65 years 97 days,Bangladesh ,,Right-hand bat,,Umpire  Referee,
Mohammad Raqibul Hasan,date unknown  Bangladesh ,,Rajshahi Division,,Right-hand bat,,Wicketkeeper,
Mohammad Raqibul Hasan,October 8  1987  Jamalpur ,30 years 182 days,Bangladesh ,Batsman,Right-hand bat,Legbreak,Noyon,
Rasedul Islam Rased,date unknown ,,Bangladesh Boys Club,,,,,
Rasedul Islam Tufan,January 1  2001  Naogaon ,17 years 97 days,Rajshahi Division Under-18s,,,Right-arm medium-fast,,
Rasel Al Mamun,date unknown ,,Chittagong Division,,,,,
Rasel Ahmed,October 8  1989 ,28 years 182 days,Sylhet Division,,Right-hand bat,,Umpire,
Mohammad Rasel Ahmed Shukkur,June 12  1998  Dhaka ,19 years 300 days,Dhaka Metro Under-18s,,Left-hand bat,Slow left-arm orthodox,,
Rasel Mir,February 28  2000  Gopalgonj ,18 years 39 days,Dhaka Division South Under-16s,,,Slow left-arm orthodox,,
Rashedul Islam,date unknown ,,Dhaka Division,,,,,
Rashedul Islam,May 21  2002 ,15 years 322 days,Khulna Division Under-14s,,Right-hand bat,,,
Rashedur Rahman,March 15  1987  Chittagong ,31 years 24 days,Chittagong Division,,Right-hand bat,,,
Rashedur Rahman,date unknown ,,Sylhet Division,,,Right-arm medium-fast,,
Rashedur Rahman,date unknown ,,Barisal Division,,,,,
Mohammad Rasheduzzaman,October 1  1976  Satkhira  Khulna ,41 years 189 days,Khulna Division,,Right-hand bat,,Chotto Khokon,
Rashed Khan,date unknown ,,Chittagong Division,,,,,
Mohammad Rashidul Haque,June 5  1979  Mymensingh  Dhaka ,38 years 307 days,Dhaka Division,,Right-hand bat,Right-arm medium,Sumon,
Rashid Hanif,date unknown ,,Sylhet Division,,,,,
Rasidul Hasan Chow Nasim,May 16  2000  Hobiganj ,17 years 327 days,Sylhet Divison Under-16s,,,Slow left-arm orthodox,,
Ratan Das,date unknown ,,Orient Sporting Club,,,,,
Ratnak Saha,date unknown ,,Bangladesh Under-15s,,Left-hand bat,,,
Ratul Khan,June 30  2001 ,16 years 282 days,Bangladesh Under-17s,,Left-hand bat,,Wicketkeeper,
Mohammad Ratul Khan,June 30  2001  Barisal ,16 years 282 days,Krira Shikkha Protisthan Under-18s,,Right-hand bat,,,
Rawnok Hossain,December 14  1999  Tangail ,18 years 115 days,Krira Shikkha Protisthan Under-16s,,Right-hand bat,Right-arm offbreak,,
Mohammad Rawshon Mahmud,date unknown ,,,,,,,
Rayan Rafsan Rahman,date unknown ,,Bangladesh Under-19s,,,,,
Mohammad Rayhan,August 12  2000  Dhaka South ,17 years 239 days,Dhaka Division South Under-18s,,,Slow left-arm orthodox,,
Rayhan Ahmed Choudhury,February 1  1998  Moulvibazar ,20 years 66 days,Sylhet Divison Under-18s,,,Right-arm medium-fast,,
Razibur Rahman,date unknown ,,Young Pegasus Club,,,,,
Razib Chakraborty,April 13  2000  Rangpur ,17 years 360 days,Rangpur Division Under-16s,,,Slow left-arm orthodox,,
Razib Halder,date unknown ,,Barisal Division,,,,,
Mohammad Razib Hossain,December 10  1999  Patuakhali ,18 years 119 days,Barisal Division Under-16s,,,Slow left-arm orthodox,,
Raziul Ahsan,date unknown ,,Khulna Division,,,,,
Razzaque,date unknown ,,,,,,Referee,
Readul Islam Sohel,April 14  2000  Bandarban ,17 years 359 days,Chittagong Division Under-18s,,Left-hand bat,,,
Reazuddin Eshan,December 11  2001 ,16 years 118 days,Chittagong Division Under-14s,,Right-hand bat,Right-arm fast,,
Reazul Islam,May 13  1981 ,36 years 330 days,,,,,Umpire,
Reazur Rahman,July 30  1989  Dhaka ,28 years 252 days,Barisal Division ,,Right-hand bat,,Wicketkeeper,
Mohammed Reaz Khan,June 1  2000 ,17 years 311 days,Rajshahi Division Under-14s,,,Left-arm fast-medium,,
Redwanul Islam,December 18  1998  Sherpur ,19 years 111 days,Dhaka Division North Under-18s,,Right-hand bat,,,
Refatuzzaman,date unknown ,,Bangladesh A ,,,,,
Rejaul Karim Rajiv,May 8  1984  Feni  Chittagong ,33 years 335 days,Chittagong Division ,,Left-hand bat,Slow left-arm orthodox,Rajiv,
Rekab Mahmud,December 31  1997  Tangail ,20 years 98 days,Dhaka Division North Under-18s,,,Right-arm offbreak,,
Resma Akhter,December 12  1990  Bangladesh ,27 years 117 days,Bangladesh Women,,,,,
Rezaanul Islam Ridu,date unknown ,,Partex Sporting Club,,,,,
Khondokar Mohammad Rezaul Haque,November 20  1982  Sylhet  Bangladesh ,35 years 139 days,Sylhet Division,,Right-hand bat,Left-arm medium-fast,Brother - ,
Mohammad Rezaul Hasan,February 1  1975  Chittagong ,43 years 66 days,Chittagong Division,,Right-hand bat,Right-arm offbreak,,
Rezaul Islam,July 26  1987 ,30 years 256 days,Abahani Limited ,,,,Rajon,
Rezuan Hussain Shihab,May 11  2000  Sunamganj ,17 years 332 days,Sylhet Divison Under-16s,,Right-hand bat,,,
Mohammad Rezwanul Islam,December 12  1972  Rajshahi ,45 years 117 days,Rajshahi Division,,Right-hand bat,Right-arm offbreak,Dola,
Rezwan Kabir,date unknown ,,Khulna Division,,,,,
Rezwan Parvez,date unknown ,,,,,,Umpire,
Riazul Islam,date unknown ,,Gazi Tank Cricketers,,,,,
Riazul Islam,date unknown ,,,,,,Umpire,
Riazul Karim,date unknown ,,Khulna Division,,,,,
Ridoy Islam,date unknown ,,Bangladesh Under-17s,,,,,
Mohammed Ridoy Islam,August 3  2002 ,15 years 248 days,Barisal Division Under-14s,,,Slow left-arm orthodox,,
Rifat Hossain,October 2  2002 ,15 years 188 days,Krira Shikkha Protisthan Under-14s,,Right-hand bat,Right-arm offbreak,,
Rifat Pradhan,August 9  1997  Narsingdi ,20 years 242 days,Bangladesh Under-19s,,Right-hand bat,Right-arm medium,,
Rihad Khan,May 14  2002 ,15 years 329 days,Sylhet Divison Under-14s,,Right-hand bat,Right-arm offbreak,,
Rinku Sarkar,date unknown ,,Sylhet Division,,,,,
Rintu Roy,date unknown ,,Sylhet Division,,,,,
Mohammad Rishad Hossain,date unknown ,,Bangladesh Under-17s,,,,,
MST. Ritu Moni,February 5  1993  Bogra ,25 years 62 days,Rajshahi Division Women,,Right-hand bat,Right-arm medium,,
Riyad Hossain,date unknown ,,Kalabagan Cricket Academy,,,,Riyad Hossain,
Mohammad Riyad Riyhan Efty,November 15  1998  Dhaka South ,19 years 144 days,Dhaka Division South Under-18s,,Right-hand bat,Right-arm offbreak,,
Mohammad Riyazul Huda,date unknown ,,Baridhara Dazzlers,,,,,
Rizwan Niaz Raiyan,January 23  2000  Chittagong ,18 years 75 days,Bangladesh Under-19s ,,Left-hand bat,Slow left-arm chinaman,Occasional wicketkeeper,
Robindra Sen,date unknown ,,Barisal Division,,,,,
Robiul Hasan Rakib,January 15  2000  Chittagong ,18 years 83 days,Chittagong Division Under-16s,,,Legbreak,,
Robiul Alom Rana,date unknown ,,Indira Road Krira Chakra,,,,,
Robiul Haque,October 28  1999 ,18 years 162 days,Rangpur Division,Bowler,Right-hand bat,Right-arm medium-fast,,
Mohammad Robiul Hoque,January 4  1997  Sayedpure ,21 years 94 days,Dhaka Metro Under-18s,,,Right-arm medium-fast,,
SK Robiul Islam,October 20  1986  Satkhira ,31 years 170 days,Bangladesh ,Bowler,Right-hand bat,Right-arm fast-medium,Shiplu,
Mohammad Robiul Islam,date unknown ,,Azad Sporting Club,,,,,
Mohammad Robiul Islam,September 11  1998  Satkhira ,19 years 209 days,Khulna Division Under-18s,,Right-hand bat,Right-arm medium-fast,,
Robiul Islam Robi,October 15  1990  Rajshahi ,27 years 175 days,Khulna Division ,,Right-hand bat,Right-arm offbreak,,
Robiul Karim,date unknown ,,Barisal Division,,,,,
SK A Rob Rasel,April 26  2000  Sathkhira ,17 years 347 days,Khulna Division Under-16s,,,Right-arm medium-fast,,
Rocky Foysal,date unknown ,,Partex Sporting Club,,,,,
Rocky Sarkar,April 7  2000  Rangpur ,18 years 1 days,Rangpur Division Under-16s,,,Right-arm medium-fast,,
Rohan Ahmed,December 20  1999  Magura ,18 years 109 days,Krira Shikkha Protisthan Under-16s,,Left-hand bat,,,
Mohammed Rojob Ali,October 9  2003 ,14 years 181 days,Rajshahi Division Under-14s,,Right-hand bat,,,
Rokonuzzaman Topu,December 6  1992 ,25 years 123 days,,,,,Umpire,
Mohammad Rokon Uddin,January 19  2000  Madaripur ,18 years 79 days,Dhaka Metro Under-16s,,Right-hand bat,,,
Md Roni Hossen,July 10  2000 ,17 years 272 days,Bangladesh Under-19s,Bowler,Right-hand bat,Right-arm medium-fast,,
Rony Chowdhury,December 1  1995  Chittagong ,22 years 128 days,,,Right-hand bat,Right-arm offbreak,,
Rony Faysal,date unknown ,,Baridhara Dazzlers,,,,,
Mohammad Rony Hossain,April 4  1990  Dhaka ,28 years 4 days,Old DOHS Sports Club,,Right-hand bat,Legbreak,5 ft 4 in ,
Rony Talukdar,October 10  1990  Narayangonj ,27 years 180 days,Bangladesh A ,Batsman,Right-hand bat,Right-arm slow-medium,Brother - ,
Chinmoy Roy,July 18  1992 ,25 years 264 days,University of Liberal Arts,,Right-hand bat,,,
Mohammad Rubaiyat Haque,December 11  1987  Bangladesh ,30 years 118 days,Bangladesh Under-19s ,,Right-hand bat,Right-arm medium-fast,,
Mohammad Rubayat Haque Sumon,date unknown ,,Sheikh Jamal Dhanmondi Club,,,,,
Rubel Ahmed,date unknown ,,Old DOHS Sports Club,,,,,
Mohammad Rubel Hossain,January 1  1990  Bagerhat  Khulna ,28 years 97 days,Bangladesh ,Bowler,Right-hand bat,Right-arm fast,,
Rubel Howlader,date unknown ,,Bangladesh Boys Club,,,,,
Mohammed Rubel Howlader,November 1  2003 ,14 years 158 days,Dhaka Division South Under-14s,,Right-hand bat,,,
Rubel Mia,August 5  1992  Dhaka ,25 years 246 days,Old DOHS Sports Club,,Right-hand bat,Right-arm medium,5 ft 8 in ,
Ruhel Ahmed,date unknown ,,Gazi Group Cricketers,,,,,
Mohammad Rukunuzzaman Rajib,date unknown ,,,,,,,
Rumana Ahmed,May 29  1991  Khulna ,26 years 314 days,Bangladesh Women,,Right-hand bat,Legbreak,,
Ruman Dhali,February 5  2000  Tangail ,18 years 62 days,Dhaka Division North Under-16s,,Right-hand bat,,,
Ruman Ahmed,October 5  1991  Dhaka ,26 years 185 days,Brothers Union ,,Right-hand bat,,,
Ruyel Miah,May 14  2000  Moulavibazar ,17 years 329 days,Sylhet Divison Under-16s,,,Left-arm medium-fast,,
SM Pamir Kahmur Shohan,March 18  2000  Bogra ,18 years 21 days,Rajshahi Division Under-16s,,Right-hand bat,Right-arm medium-fast,,
Sabbir Hossain,December 3  1993  Chittagong ,24 years 126 days,Chittagong Division ,,Right-hand bat,,Wicketkeeper,
Sabbir Ahmed,February 19  2000  Gazipur ,18 years 48 days,Dhaka Division North Under-16s,,,Slow left-arm orthodox,,
Sabbir Aktar Raja,date unknown ,,Bangladesh Krira Shikkha Protisthan,,,,,
Mohammad Sabbir Hossain,date unknown ,,Talent Hunt Cricket Academy,,,,,
Sabbir Khan Shafin,January 30  1978  Savar  Dhaka ,40 years 68 days,Bangladesh ,,Right-hand bat,Right-arm offbreak,,
Sabbir Newaz Sajib,date unknown ,,City Club,,,,,
Mohammad Sabbir Rahman,November 22  1991  Rajsahi ,26 years 137 days,Bangladesh ,Middle-order batsman,Right-hand bat,Legbreak,Rumon,
Sabibul Azam,date unknown ,,Chittagong Division,,,,,
Sabuj Barman,date unknown ,,Dhaka Division,,,,,
Mohammad Sadaf Sarker Hasib,date unknown ,,Uttara Sporting Club,,,,,
Saddam Hossain,July 19  1991  Chittagong ,26 years 263 days,Bangladesh Under-19s ,,Right-hand bat,Right-arm medium-fast,,
Saddam Hossain,October 3  1995 ,22 years 187 days,Rangpur Division,,Right-hand bat,Right-arm medium-fast,,
Saddam Hossain,date unknown ,,Agrani Bank Cricket Club,,,,,
Saddam Hossain Shawon,December 29  1994  Lalmonirhat  Rangpur ,23 years 100 days,Rangpur Division,,Right-hand bat,,Wicketkeeper,
Saddam Khan,date unknown ,,Bangladesh Under-19s,,,,,
Sadhman Kabir Soumik,date unknown ,,City Club,,,,,
Sadhman Kabir Soumik,date unknown ,,Old DOHS Sports Club,,,,,
Sadhrul Anam,date unknown ,,Bangladesh,,,,,
Sadid Hossain Khan,December 25  1985 ,32 years 104 days,Chittagong Division,,Right-hand bat,,Wicketkeeper,
Sadikur Rahman,November 18  1992  Chittagong ,25 years 141 days,Chittagong Division ,Opening batsman,Left-hand bat,Right-arm offbreak,5 ft 11 in ,
Sadik Ahmed,date unknown ,,,,,,Umpire,
Sadik Ahmed,date unknown ,,,,,,Umpire,
Khondoker Sadik Hasan,June 10  1983  Dhaka ,34 years 302 days,Dhaka Division,,Right-hand bat,,,
Sadik Khan,May 9  1977  Bangladesh ,40 years 334 days,Khulna Division,,,Right-arm offbreak,,
Sadiqul Islam,date unknown ,,,,,,Umpire,
Ahmed Sadequr Rahman,December 20  1990  Sylhet ,27 years 109 days,Sylhet Division,,Right-hand bat,Right-arm offbreak,Tajin,
Sadiq Ahmed,date unknown ,,,,,,Umpire,
Sadman Ahmed,March 16  2003 ,15 years 23 days,Rangpur Division Under-14s,,Right-hand bat,,,
Sadmim Rahman,August 21  1999  Rajshahi ,18 years 230 days,Indira Road Krira Chakra,,,,,
Saeed Sarkar,May 5  1997  Comilla ,20 years 338 days,Bangladesh Under-19s,,Right-hand bat,Right-arm offbreak,,
A Z M Safaiat Islam,November 25  1976  Comilla  Chittagong ,41 years 134 days,Barisal Division,,Right-hand bat,Right-arm offbreak,Kiron,
Mohammad Safait Molla,December 12  1999  Barisal ,18 years 117 days,Barisal Division Under-16s,,,Right-arm medium-fast,,
Safin Ahmed,July 31  2002 ,15 years 251 days,Barisal Division Under-14s,,,Legbreak,Safin Ahmed snr,
Safin Ahmed,August 20  2003 ,14 years 231 days,Barisal Division Under-14s,,,Right-arm medium-fast,Safin Ahmed jnr,
Gazi Saghir Hossain,August 19  1986  Bangladesh ,31 years 232 days,Bangladesh ,,Right-hand bat,,Wicketkeeper,
Sahadat Hossain,date unknown ,,Barisal Division,,Right-hand bat,,Wicketkeeper,
Sahadat Ridoy,February 27  1999 ,19 years 40 days,Bangladesh Under-17s,,Left-hand bat,Slow left-arm orthodox,,
Sahin Alam Robin,date unknown ,,City Club,,,,,
Khandker Saidul Islam Effee,January 1  1963  Faridpur ,,Abahani Limited ,,,,Referee,
Saidul Islam Samoa,September 5  1999  Rangpur ,18 years 215 days,Rangpur Division Under-18s,,,Legbreak,,
Saidul Islam,September 10  1996  Bogra ,21 years 210 days,Cricket Coaching School,,Right-hand bat,Right-arm medium,,
Saidur Rahman Saimon,date unknown ,,Udayachal Club,,,,,
Saidur Rahman,date unknown ,,Rapid Foundation,,,,,
Saiful Ahmed Raaz,May 13  2000  Sylhet ,17 years 330 days,Sylhet Divison Under-16s,,,Right-arm medium-fast,,
Saifullah Abbasi,date unknown ,,Bangladesh,,,,Umpire,
Mohammad Saifullah Khan,June 4  1971  Rajshahi ,46 years 308 days,Bangladesh ,,Right-hand bat,Slow left-arm orthodox,Jem,
Saiful Alam Shohag,July 21  1999  Comilla ,18 years 261 days,Chittagong Division Under-18s,,,Right-arm offbreak,,
Khandaker Saiful Islam,October 22  1967  Pabna ,50 years 168 days,,,,,Umpire,
Saiful Islam,December 31  1991 ,26 years 98 days,European University of Bangladesh,,Right-hand bat,,,
Mohammad Saiful Islam,date unknown ,,Partex Sporting Club,,,,,
Saiful Islam,date unknown ,,Rapid Foundation,,,,,
Mohammad Saiful Islam,date unknown ,,Talent Hunt Cricket Academy,,,,,
Saiful Islam,August 7  2002 ,15 years 244 days,Dhaka Division North Under-14s,,Right-hand bat,,,
