Bimal Krishna Bose,June 16  1918  Calcutta (now Kolkata)  Bengal ,,Jharkhand,,Left-hand bat,Left-arm medium,Brother - ,
Ganapathi Bose,January 8  1939  Calcutta (now Kolkata)  Bengal ,,Bengal,,Right-hand bat,Right-arm offbreak,July 7  2011 (aged 72 years 180 days) ,
Gopal Bose,date unknown ,,Orissa,,,,,
Gopal Krishna Bose,May 20  1947  Calcutta (now Kolkata)  Bengal ,70 years 323 days,India ,,Right-hand bat,Right-arm offbreak,,
Hirendra Mohan Bose,July 2  1905  Calcutta (now Kolkata)  Bengal ,,Bengal,,Right-hand bat,,November 1  1975  Calcutta (now Kolkata)  Bengal (aged 70 years 122 days) ,
Indranil Bose,June 10  1971  Dhanbad  Bihar ,46 years 302 days,Jharkhand,,Left-hand bat,,Wicketkeeper,
K Bose,date unknown ,,Jharkhand,,,,,
Nrirendra Mohan Bose,August 6  1906  Calcutta (now Kolkata)  Bengal ,,Bengal,,Right-hand bat,,July 3  1984  Calcutta (now Kolkata)  Bengal (aged 77 years 332 days) ,
P Bose,date unknown ,,Orissa,,,,,
Pannalal Bose,June 1  1962  Cuttack  Orissa ,55 years 311 days,Orissa,,Right-hand bat,,Wicketkeeper,
Parimal Bose,October 16  1946  Sodpur  Bengal ,71 years 174 days,Bengal,,Right-hand bat,Right-arm medium,,
Rathin Bose,date unknown ,,,,,,Umpire,
Ranadeb Ranjit Bose,February 27  1979  Calcutta (now Kolkata)  Bengal ,39 years 40 days,India ,,Right-hand bat,Right-arm fast-medium,,
Sreerupa Bose-Mukherjee,date unknown ,,India Women,,,,November 30  2017  Kolkata ,
S Bose,date unknown ,,Jharkhand,,,,,
S Bose,date unknown ,,Maharaja of Cooch-Behar's XI,,,,,
Sanjoy Bose,December 12  1978  Agartala  Tripura ,39 years 117 days,Tripura,,Right-hand bat,Right-arm offbreak,,
Sujit Bose,June 26  1934  Meerut  Uttar Pradesh ,,Bengal,,Right-hand bat,Right-arm medium  Right-arm offbreak,April 25  2015  Kolkata  Bengal (aged 80 years 303 days) ,
Sunil Bose,date unknown ,,Jharkhand,,,,,
Sushil Bose,December 22  1911  Calcutta (now Kolkata)  Bengal ,,Bengal,,Right-hand bat,,February 6  1989  Calcutta (now Kolkata)  Bengal (aged 77 years 46 days) ,
Samaran Kumar Bose,October 10  1947  Jamshedpur  Bihar ,70 years 180 days,Jharkhand,,Right-hand bat,Legbreak,,
Sailendra Mohan Bose,October 16  1909  Calcutta (now Kolkata)  Bengal ,,Bengal,,Right-hand bat,,August 3  1977  Bombay (now Mumbai)  Maharashtra (aged 67 years 291 days) ,
Sukha Ranjan Bose,November 1  1930  Jamshedpur  Bihar ,,,,,,Umpire,
Udiyan Uttam Bose,December 7  1993  Agartala  Tripura ,24 years 122 days,Tripura,,Right-hand bat,Right-arm offbreak,,
Nekkanti Bose Babu,June 20  1945  Achanta  Andhra Pradesh ,72 years 292 days,Andhra,,,,,
Rajayya Bosi,date unknown ,,Orissa,,,,,
Anjub Ahmed Botawala,March 11  1939  Bombay (now Mumbai)  Maharashtra ,79 years 28 days,Gujarat,,Right-hand bat,,Father - ,
Ahmed Yusuf Botawala,date unknown ,,Central India ,,Left-hand bat,Left-arm medium  Slow left-arm orthodox,Son - ,
Francis Joseph Bowen,December 4  1871 ,,Europeans (India),,,,March 9  1955  South Brent  Totnes  Devon  England (aged 83 years 95 days) ,
V Bowen,date unknown ,,Vazir Sultan Colts XI,,,,,
John Lindsay William Bowley,August 26  1910  Bickley  Kent  England ,,Europeans (India),,,,February 15  1979  Lambeth  London  England (aged 68 years 173 days) ,
(Lance-Corporal) Bowman,date unknown ,,Europeans (India),,,,,
John Hardy Boyd,April 20  1899  Stockport  Cheshire  England ,,Europeans (India),,,,December 7  1962  Salisbury  Wiltshire  England (aged 63 years 231 days) ,
Geoffrey Stephen Bozman,November 26  1896  Wandsworth  London  England ,,Europeans (India),,,,February 23  1973  Bromley  Kent  England (aged 76 years 89 days) ,
Ernest William Charles Bradfield,May 28  1880  Aston  Birmingham  Warwickshire  England ,,Europeans (India),,,,October 28  1963  Putney  London  England (aged 83 years 153 days) ,
D Braganza,date unknown ,,Goa,,,,,
Sandra Braganza,date unknown ,,India Women,,,,,
B A Bragg,date unknown ,,Europeans (India),,,,,
Sunzow Pranay Brahma,August 25  1994  Kamrup ,23 years 226 days,Assam ,,Right-hand bat,,Sunzow Brahma,
Kiran Chandulal Brahmabhatt,March 11  1958  Ahmedabad  Gujarat ,60 years 28 days,Gujarat,,Right-hand bat,,,
Akshay Sanjay Brahmbhatt,January 26  1996  Baroda (now Vadodara)  Gujarat ,22 years 72 days,Baroda ,,Right-hand bat,Legbreak googly,,
Tatsat Mayank Brahmbhatt,December 27  1986  Ahmedabad  Gujarat ,31 years 102 days,Gujarat,,Right-hand bat,Right-arm medium,,
PC Brahmo,May 31  1931  Allahabad  Uttar Pradesh ,86 years 312 days,Madhya Pradesh,,Right-hand bat,,Wicketkeeper,
SK Brahmo,date unknown ,,,,,,Umpire,
Courtenay Parker Bramble,June 10  1900  Portsmouth  Hampshire  England ,,Cricket Club of India,,,,January 31  1987  Birkenhead  Cheshire  England (aged 86 years 235 days) ,
Anantray Yashvatray Brahmabhatt,September 29  1983  Matar  Gujarat ,34 years 191 days,Gujarat,,Right-hand bat,,,
C Bramhabhatt,date unknown ,,Gujarat,,,,,
Bhupinder Singh Brar,February 24  1972 ,46 years 43 days,Baroda ,,,,,
Douglas Alexander Brett,October 4  1896  Cookham  Berkshire  England ,,Roshanara Club,,,,December 1  1963  Chichester  Sussex  England (aged 67 years 58 days) ,
Alexander Newton Brewer,September 10  1906  Rochdale  Lancashire  England ,,Europeans (India),,,,January 18  1984  Blackpool  Lancashire  England (aged 77 years 130 days) ,
Frederick James Brewin,1901  Dum Dum  Bengal ,,Europeans (India),,,,details unknown ,
Ratan Bricher,September 27  1987  Ludhiana  Punjab ,30 years 193 days,Punjab Under-14s,,Right-hand bat,Right-arm medium,,
Frank Brierley,1906 ,,Jharkhand,,,,details unknown ,
Brijender Singh,December 1  1977  Etawah  Uttar Pradesh ,40 years 128 days,Uttar Pradesh,,Right-hand bat,Right-arm medium,,
Brijesh Behl,date unknown ,,Himachal Pradesh,,Right-hand bat,,,
Brijinder Singh,date unknown ,,Jammu &amp; Kashmir,,,,,
Brijmohan Sharma,date unknown ,,Eastern Punjab ,,,,,
Brij Lall,date unknown ,,Hindus,,,,,
Jack Brittain-Jones,November 18  1899  India ,,Viceroy's XI,,Right-hand bat,,Wellington College,
Edmund Britten-Jones,1888 ,,Europeans (India),,,,details unknown ,
Arthur Joseph Brock,August 25  1913  Ormskirk  Lancashire  England ,,Andhra,,Right-hand bat,,Wicketkeeper,
R C Brookes,date unknown ,,Jharkhand,,,,,
Frank Newton Brown,December 4  1907  Gainsborough  Lincolnshire  England ,,Eastern Punjab,,,,December 21  1964  Dumfries  Scotland (aged 57 years 17 days) ,
Harry Ernest Browne,June 19  1874  Dharwar  Karnataka ,,Europeans (India),,,,January 10  1944  Staplegrove  Taunton  Somerset  England (aged 69 years 205 days) ,
Reginald Charles Peter Bryan,January 29  1916  Lyndhurst  Hampshire  England ,,Europeans (India),,,,May 9  1993  Hampshire  England (aged 77 years 100 days) ,
Shirish Jayantilal Buch,date unknown ,,Saurashtra,,,,,
Valmik Nalinkant Buch,August 29  1975  Rajkot  Gujarat ,42 years 222 days,Baroda,,Left-hand bat,Slow left-arm orthodox,,
Buchanan,date unknown ,,North West Frontier Province,,,,,
William Peter Buckland,December 15  1916  Chiswick  Middlesex  England ,,Europeans (India),,Right-hand bat,Right-arm fast-medium,November 19  1989  Tunbridge Wells  Kent  England (aged 72 years 339 days) ,
Anil Sapneswar Buda,June 23  1990  Jharsuguda  Orissa ,27 years 289 days,Orissa,,Right-hand bat,Legbreak googly,,
Budania,date unknown ,,Udaipur Mewar Royals,,,,,
Sanjay Budhwar,October 2  1987  Sunarian khurd ,30 years 188 days,Haryana,,Right-hand bat,Left-arm medium-fast,,
Eric Joseph Buirski,January 2  1916  Swellendam  Cape Province  South Africa ,,North West Frontier Province,,,,October 27  2000  Wrexham  Denbighshire  Wales (aged 84 years 299 days) ,
Nidhi Buley,August 14  1986  Indore  Madhya Pradesh ,31 years 237 days,India Women,,Left-hand bat,Left-arm slow,,
Ruchita Dattatray Buley,February 7  1997  Indore  Madhya Pradesh ,21 years 60 days,Madhya Pradesh Women,,Right-hand bat,Legbreak,,
Geoffrey Bertram Bull,August 1  1912 ,,Delhi ,,,,January 20  1997  Ipswich  Suffolk  England (aged 84 years 172 days) ,
Peter Warner Bullock,January 6  1925  Harringay  Middlesex  England ,,Assam,,Right-hand bat,Left-arm fast-medium,February 16  1997  Gidea Park  Essex  England (aged 72 years 41 days) ,
Maneksha Dadabhai Bulsara,September 2  1877  Daman  Portugese India ,,Parsees,,Right-hand bat,Right-arm medium-fast,details unknown ,
Jasprit Jasbirsingh Bumrah,December 6  1993  Ahmedabad ,24 years 123 days,India ,Bowler,Right-hand bat,Right-arm fast-medium,,
Devendrasingh Bundela,February 22  1977  Indore  Madhya Pradesh ,41 years 45 days,Madhya Pradesh,,Right-hand bat,Right-arm medium,,
Ernest Wyndham Burdett,September 5  1887  Roorkee  United Provinces ,,Hyderabad (India) ,,,,September 13  1962  Monks Risborough  Buckinghamshire  England (aged 75 years 8 days) ,
Surajit Burgohain,date unknown ,,Assam,,,,Wicketkeeper,
Anthony Owen Leo Burke,January 17  1897 ,,Europeans (India),,,,February 17  1942  Kyaikto  Burma (aged 45 years 31 days) ,
Devender Burki,date unknown ,,Himachal Pradesh,,Right-hand bat,,Wicketkeeper,
Suyash Raghunath Burkul,August 5  1981  Nasik  Maharashtra ,36 years 246 days,Maharashtra ,,Right-hand bat,Right-arm medium-fast,,
Barun Burman,November 5  1954  Calcutta (now Kolkata)  Bengal ,63 years 154 days,Bengal,,Right-hand bat,Right-arm fast-medium,,
Kaushik Burman,July 7  1972  Calcutta (now Kolkata)  Bengal ,45 years 275 days,Tripura,,Left-hand bat,,,
Rinni Michael Burman,May 3  1990  East Singhbhum  Bihar ,27 years 340 days,Jharkhand Women,,Left-hand bat,Slow left-arm orthodox,,
Norman Sidney John Burrell,September 17  1900  Chelmsford  Essex  England ,,Europeans (India),,,,November 7  1986  Havering  Essex  England (aged 86 years 51 days) ,
Alfred Burrows,1952  Madras ,,Railways,,,,Umpire,
Frederick William Bustin,February 27  1904  Lee  London  England ,,Europeans (India),,Right-hand bat,,December 8  1977  Kemp Town  Brighton  Sussex  England (aged 73 years 284 days) ,
Henry Allen Butler,July 11  1912 ,,United Provinces,,,,February 1  1979 (aged 66 years 205 days) ,
Cedric George Buttenshaw,June 17  1912  Halifax  Nova Scotia  Canada ,,Mysore,,Right-hand bat,Right-arm medium,August 8  2004  Devon (aged 92 years 52 days) ,
PS Buty,date unknown ,,Vidarbha,,,,,
W Buyford,date unknown ,,Europeans (India),,,,,
Baba Indrajith,July 8  1994  Madras (now Chennai)  Tamil Nadu ,23 years 274 days,Ruby Trichy Warriors ,,Right-hand bat,Legbreak googly,Twin brother - ,
Nilesh Chaudhary,June 20  1983  Surat ,34 years 292 days,Gujarat,,Left-hand bat,Slow left-arm orthodox,,
Pushkaraj Sudhakar Chavan,May 18  1989  Mumbai ,28 years 325 days,Mumbai Under-15s ,,Left-hand bat,Slow left-arm orthodox,,
Ranjit Shivaji Chavan,May 23  1985  Satra ,32 years 320 days,Maharashtra,,Right-hand bat,Right-arm medium,,
Rahul Diwakar Chikhalkar,November 5  1983 ,34 years 154 days,Vidarbha,,Right-hand bat,Right-arm medium,,
William George Sydney Cadogan,January 31  1879  Chelsea  London  England ,,Europeans (India),,,,November 12  1914  Ypres  Belgium (aged 35 years 285 days) ,
Pheroze Naoraoji Cambhatta,November 3  1916  Ahmedabad  Gujarat ,,Gujarat,,Right-hand bat,,November 8  1983  Ahmedabad  Gujarat (aged 67 years 5 days) ,
Ion Douglas Fitzgerald Campbell,March 12  1868  Sutton Court  Hereford  England ,,All India XI,,,,December 5  1915  India (aged 47 years 268 days) ,
Edward Campion,December 17  1873  Danny Park  Hurstpierpoint  Sussex  England ,,Europeans (India),,,,February 25  1916  St Pancras  London  England (aged 42 years 70 days) ,
B Campos,date unknown ,,Southern Punjab,,,,,
JP Canteenwala,date unknown ,,Parsees,,,,,
Nariman Framroze Canteenwala,date unknown ,,Mumbai ,,,,,
Hitesh Captain,date unknown ,,Gujarat,,,,,
M Carapiet,date unknown ,,Jharkhand,,,,,
William Paget Careless,August 7  1907  Builth Wells  Breconshire  Wales ,,Central Provinces and Berar,,,,December 13  1993  Shrewsbury  Shropshire  England (aged 86 years 128 days) ,
Konganda Charamanna Cariappa,April 13  1994  Bangalore  Karnataka ,23 years 360 days,Bijapur Bulls ,Bowler,Right-hand bat,Legbreak,,
Charles Gilbert Carnegy,June 29  1864  Kurrackel ,,Europeans (India),,,,April 23  1928  Stutton  Suffolk  England (aged 63 years 299 days) ,
Robert Black Carrick,June 9  1892  Troon  Ayrshire  Scotland ,,Europeans (India) ,,,,September 4  1945  Ootacamund (now Udagamandalam)  Madras (aged 53 years 87 days) ,
Brian Maurice Carroll,August 2  1881  Colaba  Bombay (now Mumbai)  Maharshtra ,,Europeans (India),,,,August 9  1923  Multan  Punjab (aged 42 years 7 days) ,
George Francis Carter,August 20  1908  Brentford  Middlesex  England ,,Bengal,,Right-hand bat,,July 10  1982  Haywards Heath  Sussex  England (aged 73 years 324 days) ,
Louis Alfred Latimer Carter,October 20  1886  Lucknow  Uttar Pradesh ,,Europeans (India),,,,May 24  1937  Richmond  Surrey  England (aged 50 years 216 days) ,
Robert Archibald Cassels,March 15  1876  Bhudora ,,Europeans (India),,,,December 23  1959  Copthorne  Surrey  England (aged 83 years 283 days) ,
JV Castell,date unknown ,,Hindus and The Rest,,,,,
Henry Edward B Catley,date unknown ,,Europeans (India),,,,,
JR Cawajee,date unknown ,,Sind,,,,,
Aditya Chabra,date unknown ,,Kota Chambal Tigers,,,,,
Gaurav Chabra,November 19  1987  Delhi ,30 years 140 days,Delhi ,,Right-hand bat,Right-arm medium,,
Sambhaji R Chabukswar,date unknown  Kirloskarvadi  Maharashtra ,,Maharashtra,,Right-hand bat,Right-arm offbreak,,
Pankaj Chadha,December 10  1978  Jullundur (now Jalandhar)  Punjab ,39 years 119 days,Himachal Pradesh,,Right-hand bat,Right-arm medium,,
Ramesh Chadha,date unknown ,,Northern Punjab,,,,,
Ravinder Chadha,March 16  1951  Jullundur (now Jalandhar)  Punjab ,67 years 23 days,Haryana,,Right-hand bat,Right-arm medium,,
Sahaj Chadha,date unknown ,,Udaipur Mewar Royals,,,,,
Ajit Chahal,December 12  1995  Rohtak  Haryana ,22 years 117 days,Haryana,,Right-hand bat,Right-arm medium,,
Yuzvendra Singh Chahal,July 23  1990  Jind  Haryana ,27 years 259 days,India ,Bowler,Right-hand bat,Legbreak googly,,
Deepak Lokandersingh Chahar,August 7  1992  Agra  Uttar Pradesh ,25 years 244 days,Chennai Super Kings ,Bowler,Right-hand bat,Right-arm medium,Brother - ,
Rahul Desraj Chahar,August 4  1999  Bharaatpur  Rajasthan ,18 years 247 days,Mumbai Indians ,Bowler,Right-hand bat,Legbreak googly,Brother - ,
Raman Ramkisyhore Chahar,December 3  1988  Jhajjar  Rajasthan ,29 years 126 days,Rajasthan,,Right-hand bat,Right-arm medium,,
Nischal Chahel,December 3  1983  Meerut  Uttar Pradesh ,34 years 126 days,Uttar Pradesh,,Right-hand bat,Right-arm offbreak,,
Probir Chail,October 1  1956  Calcutta (now Kolkata)  Bengal ,61 years 189 days,Bengal,,Right-hand bat,Right-arm medium,,
Prolay Chail,November 1  1951  Calcutta (now Kolkata)  Bengal ,66 years 158 days,Bengal,,Right-hand bat,Right-arm medium,,
Dasari Gangadhara Janardhana Chaitanya,December 9  1997  Hyderabad  Andhra Pradesh ,20 years 120 days,Andhra ,,Right-hand bat,Legbreak googly,Chaitu,
Kanuri Krishna Chaitanya,August 5  1980  Khammam  Andhra Pradesh ,37 years 246 days,Combined Districts XI,,Right-hand bat,,Chinnu,
KSK Chaitanya,date unknown ,,Hyderabad (India),,,,,
PS Chaitanya Reddy,October 15  1995  Ranga Reddy  Andhra ,22 years 175 days,Hyderabad (India) ,,Left-hand bat,Right-arm offbreak,,
Gopalakrishna Chaitra,August 20  1981  Bangalore  Karnataka ,36 years 231 days,Australian Cricket Academy ,,Right-hand bat,Right-arm medium,,
Pritam Biplab Chakraborty,September 16  1994  Howrah  Bengal ,23 years 204 days,Bengal Under-16s ,,Right-hand bat,Right-arm medium,,
Samir Chakrabarti,September 30  1943  Calcutta (now Kolkata)  Bengal ,,Bengal ,,Right-hand bat,Right-arm medium,December 11  2015  Hooghly  West Bengal (aged 72 years 72 days) ,
Dibyendu Chakrabarty,November 15  1982  Howrah (now Haora)  Bengal ,35 years 144 days,Bengal,,Right-hand bat,Right-arm medium,Dibyendu,
N Chakrabarty,date unknown ,,Jharkhand ,,,,,
Abhijit Ajit Chakraborty,March 13  1991  Jogendranagar  Tripura ,27 years 26 days,Tripura ,,Right-hand bat,Slow left-arm orthodox,,
Amitava Parimal Chakraborty,November 7  1981  Calcutta (now Kolkata)  Bengal ,36 years 152 days,Bengal,,Right-hand bat,Legbreak,Subho,
Ashok Sunando Chakraborty,June 17  1987  Calcutta (now Kolkata)  Bengal ,30 years 295 days,Bengal Under-14s,,Right-hand bat,Right-arm medium,Tappu,
Anup Sankar Ajitkumar Chakraborty,March 3  1989 ,29 years 36 days,Tripura Under-14s,,Right-hand bat,Right-arm bowler,Anup,
Basudev Chakraborty,September 25  1984 ,33 years 195 days,Jharkhand,,Right-hand bat,,Wicketkeeper,
Debasis Chakraborty,December 28  1958  Calcutta (now Kolkata)  Bengal ,59 years 101 days,Bengal,,Right-hand bat,,Wicketkeeper,
Debjit Chakraborty,June 1  1968  Shiliguri  Bengal ,49 years 311 days,Assam,,Right-hand bat,Right-arm medium,,
Devjeet Chakraborty,May 8  1978  Patna  Bihar ,39 years 335 days,Jharkhand,,Right-hand bat,Right-arm medium,Lolly,
Gopal Chakraborty,September 1  1936  Calcutta (now Kolkata)  Bengal ,81 years 219 days,Bengal,,Right-hand bat,,Wicketkeeper,
Godugu Dilip Chakraborty,November 17  1980  Cuddapah  Andhra Pradesh ,37 years 142 days,Andhra,,Right-hand bat,Right-arm offbreak,Bujji,
Mithun Chakraborty,December 7  1982 ,35 years 122 days,Bihar Under-16s ,,Right-hand bat,Left-arm medium,,
Rima Goutam Chakraborty,July 27  1994 ,23 years 255 days,India Red Women,,Right-hand bat,Right-arm medium,,
Subash Chakraborty,April 4  1985 ,33 years 4 days,Tripura,,Right-hand bat,Left-arm medium,Subash,
Sharmila Chakraborty,1962 ,56 years,Bengal Women ,,,Slow left-arm orthodox,,
Sankar Abhishek Chakraborty,July 4  1985  Calcutta (now Kolkata)  Bengal ,32 years 278 days,Bengal Under-16s,,Left-hand bat,Right-arm bowler,Deep,
Satya Gopal Chakraborty,November 12  1963  Gauhati (now Guwahati)  Assam ,54 years 147 days,Assam,,Right-hand bat,Right-arm offbreak,,
Samik Manujendra Chakraborty,June 17  1974  Diamond Harbour  Calcutta (now Kolkata)  Bengal ,43 years 295 days,Tripura,,Right-hand bat,,Wicketkeeper,
T Chakraborty,date unknown ,,Orissa,,,,,
TS Chakraborty,date unknown ,,Vidarbha,,,,,
Uthpala Chakraborty,date unknown ,,India Women,,,,,
Konkala Chakradar Rao,November 14  1963  Kurnool  Andhra Pradesh ,54 years 145 days,Andhra,,Left-hand bat,Slow left-arm orthodox,Chakri Mama,
S Chakravarthi,date unknown ,,Assam,,,,,
BK Chakravarthy,date unknown ,,,,,,Umpire,
K Chakravarthy,July 24  1942  Jamshedpur  Bihar ,75 years 258 days,Jharkhand,,Right-hand bat,Right-arm offbreak,,
Katikaneni Srinivas Chakravarthy,November 26  1970  Hyderabad  Andhra Pradesh ,47 years 133 days,Hyderabad (India),,Right-hand bat,Right-arm offbreak,,
DL Chakravarti,date unknown ,,Madras,,,,Wicketkeeper,
Indranil Chakravarti,date unknown ,,India,,,,Umpire,
B Chakravarty,date unknown ,,Jharkhand,,,,,
R Chakravarty,date unknown ,,Assam,,,,,
SH Chakroborty,date unknown ,,Tripura Women,,,,,
KS Chamanlal,date unknown ,,Punjab ,,,,,
Malhotra Chamanlal,September 5  1935  Ludhiana  Punjab ,82 years 215 days,Northern Punjab ,,Right-hand bat,,,
Chaman Lal,October 20  1971  Amritsar  Punjab ,46 years 170 days,Punjab,,Right-hand bat,Right-arm offbreak,,
CR Chamarajendran,date unknown ,,Andhra,,,,,
Alan Harden Champion,March 7  1900  Wells  Somerset  England ,,Roshanara Club,,,,details unknown ,
Vankenna Chamundeswaranath,June 25  1959  Rajahmundry  Andhra Pradesh ,58 years 287 days,Andhra,,Right-hand bat,Right-arm medium  Right-arm offbreak,,
Chanchal Singh,date unknown ,,Rajputana,,Right-hand bat,Right-arm offbreak,,
Bhag Chand,date unknown ,,Jaipur Pink City Royals,,,,,
Unmukt Bharat Thakur Chand,March 26  1993  Delhi ,25 years 13 days,Delhi ,Top-order batsman,Right-hand bat,Right-arm offbreak,,
Rajiv Chanda,April 4  1968  Delhi ,50 years 4 days,Railways,,Right-hand bat,,,
Rabindra Mohan Chanda,February 1  1932  Dacca ,86 years 66 days,Bengal ,,Left-hand bat,Slow left-arm orthodox,,
Sudip Chanda,date unknown ,,Bengal,,,,,
Timir Kajal Chanda,January 1  1975  Agartala  Tripura ,43 years 97 days,Tripura,,Right-hand bat,Right-arm medium,,
V Chandan,date unknown ,,Rockstars,,,,,
Sandeep Chandel,September 1  1973 ,44 years 219 days,Himachal Pradesh,,,,,
Kunal Chandela,July 7  1994  Delhi ,23 years 275 days,Delhi,,Right-hand bat,Right-arm medium,,
Bhavan Chander,October 2  1980 ,37 years 188 days,India Under-15s,,Right-hand bat,,,
Jyotish Chander Sharma,date unknown ,,Delhi ,,,,,
Kailash Chander,date unknown ,,Haryana,,,,Wicketkeeper,
Kailash Chander,October 9  1970  Uttar Pradesh ,47 years 181 days,Punjab,,Right-hand bat,Right-arm offbreak,,
VR Chander,date unknown ,,Mysore,,,,,
Chander Thapa,October 5  1992 ,25 years 185 days,Dehradun Devils,,Right-hand bat,Right-arm offbreak,,
V Chandha,date unknown ,,Southern Punjab,,,,,
Ajit  Chandila,December 5  1983  Faridabad  Haryana ,34 years 124 days,Delhi Daredevils ,Allrounder,Right-hand bat,Right-arm offbreak,,
Pramod Chandila,July 18  1993  Faridabad  Haryana ,24 years 264 days,Bengal,,Right-hand bat,Right-arm offbreak,,
R Chandok,date unknown ,,Orissa,,,,,
S Chandok,date unknown ,,Women's Cricket Association of India President's XI,,,,,
Kailash Chandolia,November 6  1988  Bhiwani  Haryana ,29 years 153 days,Haryana Under-14s,,Right-hand bat,,Wicketkeeper,
Rohit Chandorkar,November 22  1980 ,37 years 137 days,Baroda,,Right-hand bat,Legbreak,,
Raghunath Ramachandra Chandorkar,November 21  1922  Karjat  Maharashtra ,95 years 138 days,Maharashtra ,,Right-hand bat,,Wicketkeeper,
Vasant Ramachandra Chandorkar,January 10  1934  Ahmednagar  Maharashtra ,84 years 88 days,Maharashtra,,Right-hand bat,,,
Devesh Chandra,October 2  1977  Patna  Bihar ,40 years 188 days,Jharkhand,,Right-hand bat,Right-arm medium,,
Kapin Chandra,January 21  1981  Hyderabad  Andhra Pradesh ,37 years 77 days,,,Right-hand bat,,,
Utkarsh Saurabh Chandra,March 24  1983  Lucknow  Uttar Pradesh ,35 years 15 days,Cambridge MCCU ,,Right-hand bat,Right-arm medium,Anglia Ruskin,
V Chandra,date unknown ,,Karnataka Institute of Cricket,,,,,
Vipin Chandra,June 1  1996 ,21 years 311 days,Sports College Lucknow,,Right-hand bat,Right-arm offbreak,Sports College Lucknow,
Chandrabati Pal,July 16  1976  Calcutta (now Kolkata)  Bengal ,41 years 266 days,East Zone Women ,,Right-hand bat,Right-arm medium,,
K Chandrakanth,date unknown ,,Kerala,,,,,
Siddharth Maheshkumar Chandrakar,February 23  1993  Durg  Madhya Prades ,25 years 44 days,Chhattisgarh ,,Right-hand bat,Right-arm offbreak,,
Shashank Chandraker,May 13  1994  Durg  Madhya Pradesh ,23 years 330 days,Chhattisgarh,,Right-hand bat,Right-arm medium,,
Kaliyamoorthi Chandraleka,May 2  1982  Cuddalore  Tamil Nadu ,35 years 341 days,,,Right-hand bat,,Wicketkeeper,
Chandramuthu Muthaiah Chandramouli,August 11  1988  Madras (now Chennai)  Tamil Nadu ,29 years 240 days,Kerala Under-14s,,Right-hand bat,Right-arm offbreak,,
Seetharaman Chandramouli,September 30  1968  Valatti  Tamil Nadu ,49 years 190 days,Tamil Nadu,,Right-hand bat,Right-arm offbreak,,
Akshay Ramachandran Chandran,October 19  1993  Kochi  Kerala ,24 years 171 days,Kerala ,,Left-hand bat,Slow left-arm orthodox,,
CR Chandran,date unknown ,,Hyderabad (India),,,,,
Prasanth Chandran,May 22  1980  Ernakulam  Kerala ,37 years 321 days,Kerala,,Right-hand bat,Right-arm medium,,
Poovathinga Shijit Chandran,December 11  1986  Madras (now Chennai)  Tamil Nadu ,31 years 118 days,Madurai Super Giant ,,Right-hand bat,Right-arm offbreak,Shiji,
Chandraprakash,date unknown ,,Uttar Pradesh,,,,,
DT Chandrasekar,November 9  1992 ,25 years 150 days,Madurai Super Giant ,,Right-hand bat,Slow left-arm orthodox,,
