R Zoch,date unknown ,,,,,,Umpire,
Timothy Joseph Zoehrer,September 25  1961  Armadale  Perth  Western Australia ,56 years 195 days,Australia ,,Right-hand bat,Legbreak googly,Wicketkeeper,
Brooke Zoutman,date unknown ,,Western Australia Under-19s Women,,Right-hand bat,Right-arm fast-medium,,
Paul William Zschorn,July 16  1886  North Unley  South Australia ,,South Australia,,Right-hand bat,,June 13  1953  Glen Iris  Melbourne  Victoria (aged 66 years 332 days) ,
Aaqil Ebrahim,April 17  1997 ,20 years 356 days,South Africa Under-19s ,,Right-hand bat,Right-arm offbreak,SACS,
Bailey Javed Aarons,June 13  1997  Richards Bay  KwaZulu-Natal ,20 years 299 days,South Western Districts Under-15s,,Right-hand bat,Right-arm medium-fast,Brother - ,
Bryson Raven Aarons,December 14  1999  Richards Bay  KwaZulu-Natal ,18 years 115 days,South Western Districts Under-13s,,Left-hand bat,Left-arm medium,Brother - ,
Moeneeb Abbas,January 22  1983  Cape Town ,35 years 76 days,Western Province ,,Right-hand bat,Right-arm medium,,
Glen Charles Abbott,December 2  1969  Kimberley  Cape Province ,,Griqualand West ,,Left-hand bat,Left-arm medium,May 8  1993  near Kimberley  Cape Province (aged 23 years 157 days) ,
Kyle John Abbott,June 18  1987  Empangeni  KwaZulu-Natal ,30 years 294 days,South Africa ,Bowler,Right-hand bat,Right-arm fast-medium,Kearsney College,
Robin McDonald William Abbott,March 16  1943  Knysna  Cape Province ,75 years 23 days,,,,,Umpire,
Faldie Abderouf,January 1  1973  Cape Town  Cape Province ,45 years 97 days,Western Province,,Right-hand bat,Right-arm medium,,
Yusuf Adam Abdulla,January 17  1983  Johannesburg  Transvaal ,35 years 81 days,South Africa ,Bowler,Left-hand bat,Left-arm fast-medium,Dundee High School,
M Abdullah,date unknown ,,Rest of SACB ,,,,,
P A'Bear,date unknown ,,,,,,Umpire,
P A'Bear,date unknown ,,,,,,Umpire,
Gesant Abed,May 9  1931  Durban  Natal ,,South Africa Indians ,,Right-hand bat,Right-arm fast-medium,Brother - ,
Goolam Abed,date unknown  Cape Town  Cape Province  South Africa ,,Lancashire 2nd XI,,,,Brother - ,
M Abed,date unknown ,,Transvaal (SACB),,,,,
Salie Abed,November 17  1929  Durban  Natal ,,South Africa Malays ,,,,Brother - ,
Joseph Goodison Abell,April 12  1891  Wakefield  Yorkshire  England ,,Orange Free State,,,,Father - ,
Terence Fitzgerald Abernethy,August 23  1930  Pretoria  Transvaal ,87 years 228 days,Transvaal,,,Legbreak,,
Ashfak Abowath,August 7  1982  Johannesburg ,35 years 244 days,Gauteng,,Right-hand bat,Right-arm offbreak,,
Adiam Abrahams,September 17  1998 ,19 years 203 days,Northern Cape Under-17s,,Left-hand bat,Left-arm medium,,
Andre Peter Abrahams,January 25  1981  Springbok  Cape Province ,37 years 73 days,Free State,,Right-hand bat,Legbreak googly,,
Cecil John Abrahams,March 8  1932  Athlone  Cape Town ,,Western Province (SACB),,,,Son - ,
