G Seymour,date unknown ,,St George First Grade,,,,,
James Seymour,date unknown ,,Northern Territory,,,,,
Stephen Paul Seymour,February 24  1986 ,32 years 43 days,Victoria Second XI,,,,,
Mark Anthony Shackel,March 21  1972  Lismore  New South Wales ,46 years 18 days,Queensland Colts,,Right-hand bat,Right-arm fast-medium,,
Eric Shade,August 27  1943  Brighton  Victoria ,74 years 224 days,Victoria,,Right-hand bat,Right-arm medium,,
Kate Shallard,date unknown ,,Victoria Second XI Women,,,,,
Damian Robert Shanahan,April 8  1975 ,43 years 0 days,Victoria Second XI,,,,,
Nitin Sharma,February 6  1983  Kapurthala ,35 years 61 days,Austria,,Right-hand bat,Right-arm medium,,
Baden Eric Sharman,August 11  1939  Beulah  Tasmania ,78 years 240 days,Tasmania,,Left-hand bat,Right-arm medium,,
Gregg W Sharman,January 24  1979 ,39 years 74 days,Tasmania Second XI,,Left-hand bat,Left-arm medium,,
A L Sharpe,date unknown ,,New South Wales Country,,,,,
Mark Leslie George Sharrad,February 17  1975  Ipswich  Queensland ,43 years 50 days,Queensland Country ,,Right-hand bat,Right-arm fast-medium,,
Lauren Alexandria Shave,July 5  1986  Pretoria  South Africa ,31 years 277 days,Western Australia Women,,Right-hand bat,Right-arm fast-medium,,
Alexander George Shaw,August 7  1992 ,25 years 244 days,UTS Sydney (Australia),,Right-hand bat,,,
D Shaw,date unknown ,,Victoria Country,,,,,
EA Shaw,date unknown ,,Queensland,12th man,,,,
EJ Shaw,date unknown ,,,,,,Umpire,
James Shaw,July 31  1986  Canberra  Australian Capital Territory ,31 years 251 days,Australian Capital Territory Under-15s,,Right-hand bat,Right-arm fast-medium,,
John Hilary Shaw,October 18  1932  Geelong  Victoria ,85 years 172 days,Victoria,,Right-hand bat,,,
Lauren Shaw,date unknown ,,Western Australia Second XI Women,,,,,
Michael Edward Leyssen Shaw,April 4  1984  Canberra  Australian Capital Territory ,34 years 4 days,Australian Capital Territory Under-17s ,,Right-hand bat,Right-arm offbreak,,
Noel Clyde Shaw,May 10  1937  Euroa  Victoria ,80 years 333 days,Victoria,,Left-hand bat,Right-arm fast-medium,,
R Shaw,date unknown ,,,,,,Umpire,
Sally Shaw,September 19  1978  Goulburn  New South Wales ,39 years 201 days,New South Wales Women,,Right-hand bat,,,
Stewart Glen Shaw,July 22  1971  New Guinea ,46 years 260 days,Western Australia Country,,Right-hand bat,Right-arm medium,,
Todd Shaw,date unknown ,,Northern Territory Under-19s ,,Right-hand bat,,,
