Albert Howard McGinn,November 11  1913  Brisbane  Queensland ,,Queensland,,Right-hand bat,Right-arm fast-medium,August 20  2006  Brisbane  Queensland (aged 92 years 282 days) ,
Kenneth John McGinniss,June 8  1972 ,45 years 304 days,Kingborough,,Right-hand bat,Right-arm fast-medium,Umpire,
Adam David McGinty,March 24  1971  Melbourne  Victoria ,47 years 15 days,Tasmania ,,Left-hand bat,Right-arm fast-medium,,
William Walter McGlinchey,January 31  1864  Newcastle  New South Wales ,,New South Wales ,,Right-hand bat,Right-arm offbreak,July 1  1946  Sydney  New South Wales (aged 82 years 151 days) ,
Glenn Donald McGrath,February 9  1970  Dubbo  New South Wales ,48 years 58 days,Australia ,Bowler,Right-hand bat,Right-arm fast-medium,Narromine Primary; Narromine High School,
R McGrath,date unknown ,,,,,,Umpire,
Tahlia May McGrath,November 10  1995 ,22 years 149 days,Adelaide Strikers Women ,,Right-hand bat,Right-arm medium,,
C McGregor,date unknown ,,,,,,Umpire,
Therese Ann McGregor,July 5  1977  Sydney  New South Wales ,40 years 277 days,Australia Women ,,Right-hand bat,Right-arm fast-medium  Legbreak,,
William Macgregor,February 23  1888  St Kilda  Melbourne  Victoria ,,Australia,,Right-hand bat,,Wicketkeeper,
Wanda McGuinness,date unknown ,,Victoria Women,,Right-hand bat,Right-arm medium,,
David Victor McGuire,November 13  1931  Hobart  Tasmania ,,Tasmania,,Left-hand bat,Right-arm medium-fast,February 26  2007  Hobart  Tasmania (aged 75 years 105 days) ,
Harold Vincent McGuirk,October 17  1906  Crookwell  New South Wales ,,New South Wales,,Left-hand bat,Right-arm medium,Brother - ,
Leo Daniel McGuirk,May 3  1908  Binda  New South Wales ,,New South Wales,,Right-hand bat,Right-arm medium-fast,Brother - ,
Duncan McIlveen,date unknown  Newcastle  New South Wales ,,New South Wales Country,,Right-hand bat,Right-arm fast-medium,,
John McIlwraith,September 7  1857  Collingwood  Melbourne  Victoria ,,Australia ,,Right-hand bat,,July 5  1938  Camberwell  Melbourne  Victoria (aged 80 years 301 days) ,
Alan Roderick McInnes,May 29  1907  Kensington  Victoria ,,Victoria,,Right-hand bat,,Wicketkeeper,
Melville James McInnes,August 30  1915  Prospect  Adelaide  South Australia ,,,,,,Umpire,
Mark William McInnes,April 16  1977  Wagga Wagga  New South Wales ,40 years 357 days,Australian Cricket Academy,,Right-hand bat,Legbreak googly,,
Richard John McInnes,April 22  1974  Kingaroy  Queensland ,43 years 351 days,,Allrounder,Right-hand bat,Right-arm medium,1.82 m ,
Rodney McIntosh,1988 ,30 years,Queensland Under-17s ,,Left-hand bat,Left-arm fast-medium,,
A McIntyre,date unknown ,,,,,,Umpire,
AD McIntyre,date unknown ,,,,,,Umpire,
Emily McIntyre,June 30  1984  Melbourne  Victoria ,33 years 282 days,Australia Under-19s Women ,,Right-hand bat,Right-arm medium,,
Ernest John McIntyre,April 19  1921  Albert Park  Melbourne  Victoria ,,Victoria,,Right-hand bat,Right-arm fast-medium,April 10  2003  Melbourne  Victoria (aged 81 years 356 days) ,
Peter Edward McIntyre,April 27  1966  Gisborne  Victoria ,51 years 346 days,Australia ,,Right-hand bat,Legbreak googly,,
William Robert McIntyre,April 10  1877  Forbes  New South Wales ,,New South Wales,,Right-hand bat,,Wicketkeeper,
D McIvor,date unknown ,,,,,,Umpire,
Christopher David Mack,June 30  1970  Subiaco  Perth  Western Australia ,47 years 282 days,Western Australia,,Right-hand bat,Right-arm fast,,
Katie Maree Mack,September 14  1993 ,24 years 206 days,Australian Capital Territory Women ,,Right-hand bat,Legbreak,,
A Mackay,date unknown ,,Sandhurst,,,,,
Clinton James McKay,February 20  1983  Melbourne  Victoria ,35 years 47 days,Australia ,Bowler,Right-hand bat,Right-arm fast-medium,1.94 m ,
Dale McKay,date unknown ,,New South Wales Under-23s,,,,,
Douglas Gordon McKay,July 2  1904  North Adelaide  South Australia ,,South Australia,,Right-hand bat,Right-arm fast-medium,April 9  1994  North Adelaide  South Australia (aged 89 years 281 days) ,
EW McKay,date unknown ,,,,,,Umpire,
George Mackay,July 6  1860  Castlemaine  Victoria ,,Victoria,,Right-hand bat,,May 22  1948  Bendigo  Victoria (aged 87 years 321 days) ,
G Mackay,date unknown ,,Sandhurst,,,,,
Henry James McKay,January 1  1883  Goodwood  South Australia ,,South Australia,,Left-hand bat,Slow left-arm orthodox,February 12  1926  Hawthorn  Adelaide  South Australia (aged 43 years 42 days) ,
John McKay,April 9  1990 ,27 years 364 days,Western Australia Under-23s,,Right-hand bat,Right-arm fast,,
Jason Grant McKay,July 27  1983  Cairns  Queensland ,34 years 255 days,Northern Territory Under-17s,,Right-hand bat,,,
John Robert Edward Mackay,November 24  1937  Rockhampton  Queensland ,80 years 135 days,Queensland,,Right-hand bat,Right-arm fast-medium,,
James Rainey Munro Mackay,September 9  1880  Armidale  New South Wales ,,New South Wales ,,Right-hand bat,,June 13  1953  Walcha  New South Wales (aged 72 years 277 days) ,
Kerry Mackay,May 7  1949  Brighton-Le-Sands  New South Wales ,68 years 336 days,New South Wales,,Right-hand bat,Right-arm medium,,
Kenneth Donald Mackay,October 24  1925  Windsor  Queensland ,,Australia ,,Left-hand bat,Right-arm medium,Slasher,
Robert Mackay,November 4  1984  Johannesburg  Transvaal  South Africa ,33 years 155 days,Queensland Under-17s,,Left-hand bat,Legbreak,,
Lindsay James McKell,March 14  1982  Mount Isa  Queensland ,36 years 25 days,North Queensland,,Right-hand bat,,,
Grace McKellar,1995 ,23 years,Queensland Under-15s Women,,Right-hand bat,Right-arm medium,,
Alexander Cecil Knox Mackenzie,August 7  1870  Sydney  New South Wales ,,New South Wales,,Right-hand bat,,April 11  1947  Epping  New South Wales (aged 76 years 247 days) ,
Colin McKenzie,December 12  1880  Trawool  Victoria ,,Victoria,,Right-hand bat,,August 31  1930  Avenel  Victoria (aged 49 years 262 days) ,
Douglas Charles McKenzie,March 15  1906  Kew  Melbourne  Victoria ,,Western Australia,,Right-hand bat,,July 1  1979  Perth  Western Australia (aged 73 years 108 days) ,
Damien Robert MacKenzie,July 21  1980  Brisbane  Queensland ,37 years 261 days,Queensland,,Right-hand bat,Right-arm fast-medium,,
Ewan Alister Mackenzie,March 11  1966  Glenelg  Adelaide  South Australia ,52 years 28 days,Australian Capital Territory,,Right-hand bat,Legbreak googly,,
Eric Norman McKenzie,December 9  1910  Kalgoorlie  Western Australia ,,Western Australia,,Right-hand bat,,April 28  1994  Cottesloe  Western Australia (aged 83 years 140 days) ,
Graham Douglas McKenzie,June 24  1941  Cottesloe  Perth  Western Australia ,76 years 288 days,Australia ,,Right-hand bat,Right-arm fast,,
John McKenzie,October 11  1862  Aldinga  South Australia ,,South Australia,,Left-hand bat,Right-arm fast,Wicketkeeper,
Matthew Stanley McKenzie,May 17  1890  Launceston  Tasmania ,,Tasmania,,Right-hand bat,,December 8  1915  Alexandria  Egypt (aged 25 years 205 days) ,
R Mackenzie,date unknown ,,Pretoria University,,,,,
Thelma McKenzie,April 6  1915  Wallerawang  New South Wales ,103 years 2 days,Australia Women ,,Right-hand bat,,Wicketkeeper,
Cecil George McKew,August 12  1887  Leichhardt  New South Wales ,,New South Wales,,Right-hand bat,,Wicketkeeper,
Thomas Robert McKibbin,December 10  1870  Raglan  Bathurst  New South Wales ,,Australia ,,Left-hand bat,Right-arm medium  Right-arm offbreak,December 15  1939  Macquarie Plains Homestead  Bathurst  New South Wales (aged 69 years 5 days) ,
