F van Aswegan,date unknown ,,Transvaal Country Districts,,,,,
E van Aswegen,date unknown ,,Western Province Women,,,,,
Gerhard van Aswegen,April 6  1996 ,22 years 2 days,Mpumalanga Under-19s,,Right-hand bat,,,
Izak Gerhardus van Aswegen,March 4  1976  Virginia  Orange Free State ,42 years 35 days,Free State ,,Right-hand bat,Right-arm medium,,
Yalance van Aswegen,date unknown ,,South Western Districts Women,,,,,
Bradley Wilfred van Beuge,September 5  1977  Johannesburg  Transvaal ,40 years 215 days,Western Province,,Right-hand bat,,Grandfather - ,
Terence William van Beuge,May 14  1951  Pilgrim's Rest  Transvaal ,66 years 329 days,Transvaal,,Right-hand bat,,Father-in-law - ,
J van Biljon,date unknown ,,,,,,Umpire,
Marco van Biljon,June 26  1999 ,18 years 286 days,Mpumalanga Under-13s,,Right-hand bat,Right-arm fast,Laerskool Goedehoop,
N van Biljon,date unknown ,,Easterns Women,,,,,
Petrus Johannes van Biljon,April 15  1986  Bloemfontein  Orange Free State ,31 years 358 days,Eastern Province ,,Right-hand bat,Right-arm medium,Wicketkeeper,
Martyn George van Blommenstein,June 28  1957  Malmesbury  Cape Province ,60 years 284 days,Boland,,Right-hand bat,,,
Peter Henri van Boeckel,September 3  1964  Richmond  Yorkshire  England ,53 years 217 days,Transvaal,,,,,
Gregory Dean van Breda,November 12  1973  Pretoria  Transvaal ,44 years 147 days,,,,,Umpire,
Scott Alexander van Breda,December 12  1991 ,26 years 117 days,Western Province Under-19s,,Right-hand bat,,Wicketkeeper,
Jethli Van Briesies,July 15  2001 ,16 years 267 days,South Western Districts Under-15s,,Right-hand bat,Right-arm offbreak,,
Graeme Lourens van Buuren,August 22  1990  Pretoria  Transvaal ,27 years 229 days,Northerns ,,Right-hand bat,Slow left-arm orthodox,,
Mitchell Van Buuren,January 21  1998  Gauteng ,20 years 77 days,Gauteng Under-15s,,Right-hand bat,Legbreak googly,KES,
Marthinus Lourens van Coppenhagen,October 8  1922  Swartruggens  Transvaal ,95 years 182 days,,,,,Umpire,
Marthinus Lourens van Coppenhagen,October 8  1922  Swartruggens  Transvaal ,95 years 182 days,,,,,Umpire,
S van Dalen,date unknown ,,Easterns Women,,,,,
