Ahmad Shafiq,date unknown ,,Pakistan Under-19s,,,Slow left-arm orthodox,,
G M Ahmed,February 17  1959  Karachi  Sind ,59 years 50 days,Pakistan Automobiles Corporation,,Right-hand bat,Right-arm offbreak,,
Ahmed jnr,date unknown  Faisalabad ,,Faisalabad Wolves,,Right-hand bat,Slow left-arm orthodox,,
Ahmed Safi Abdullah,March 1  1998  Faisalabad ,20 years 38 days,Sui Gas Corporation of Pakistan,,Left-hand bat,,,
Ahmed Akram,date unknown ,,Punjab University Lahore,,,,,
Syed Ahmed Ali Jafri,June 16  1967  Hyderabad  Sind ,50 years 296 days,Hyderabad (Pakistan),,Right-hand bat,Right-arm fast-medium,,
Ahmed Asfandyar,November 16  1996 ,21 years 143 days,Federally Administered Tribal Areas,,Right-hand bat,Right-arm medium,,
Ahmed Ayaz,March 22  1978  Lahore  Punjab ,40 years 17 days,Lahore,,Left-hand bat,Left-arm fast-medium,,
Ahmed Aziz,August 26  1996 ,21 years 225 days,Punjab College Bahawalpur,,Right-hand bat,,,
Ahmed Bari,date unknown ,,East Pakistan Railways,,,,,
Ahmed Bashir,December 10  1995  Vehari ,22 years 119 days,Lahore Whites,,Right-hand bat,Right-arm medium,,
Ahmed Bilal,April 15  1993  Lahore  Punjab ,24 years 358 days,Lahore Shalimar,,Right-hand bat,,Wicketkeeper,
Ahmed Butt,January 26  1981  Gujranwala  Punjab ,37 years 72 days,Gujranwala Cricket Association ,,Right-hand bat,,Wicketkeeper,
Ahmed Butt,March 7  1991  Lahore  Punjab ,27 years 32 days,Lahore Shalimar ,,Left-hand bat,Slow left-arm orthodox,,
Ahmed Dar,July 2  1982  Lahore  Punjab ,35 years 280 days,Lahore ,,Left-hand bat,Right-arm offbreak,,
Ahmed Dar,October 30  1988  Daska  Azad Kashmir ,29 years 160 days,Islamabad,,Right-hand bat,,,
Ahmed Fawad,date unknown ,,Peshawar Cricket Association,,,,,
Ahmed Fayyaz Butt,August 17  1993 ,24 years 234 days,Sialkot Region,,Right-hand bat,Right-arm medium-fast,,
Ahmed Gill,date unknown ,,Islamia University Bahawalpur,,,,,
Ahmed Hasan,January 2  1994  Muredke  Punjab ,24 years 96 days,Sialkot Stallions,,Right-hand bat,Right-arm offbreak,,
Ahmed Hasan,February 5  1995  Multan ,23 years 62 days,National Bank of Pakistan,,Left-hand bat,Left-arm medium,,
Ahmed Hayat Khan,March 7  1970  Karachi  Sind ,48 years 32 days,Karachi,,Right-hand bat,Right-arm offbreak,,
Ahmed Hayat,March 15  1969  Sargodha  Punjab ,49 years 24 days,Pakistan National Shipping Corporation ,,Right-hand bat,Right-arm fast-medium,,
Ahmed Hayat Gondal,October 1  1977  Sargodha ,40 years 189 days,Faisalabad Region ,,Right-hand bat,Right-arm fast,,
Ahmed Iqbal,March 28  1989  Karachi  Sind ,29 years 11 days,Karachi Blues ,,Right-hand bat,Slow left-arm orthodox,,
Ahmed Jamal,September 3  1988  Abbottabad  North-West Frontier Province ,29 years 217 days,Abbottabad Rhinos ,,Right-hand bat,,,
Ahmed Kamal,May 17  1977  Karachi  Sind ,40 years 326 days,Karachi,,Right-hand bat,,,
