Denovan Ekstraal,February 18  1987  Oudtshoorn  Cape Province ,31 years 63 days,South Western Districts,,Right-hand bat,Right-arm medium-fast,Langenhoven Gymnasium  Oudtshoorn,
Warren Ekstraal,May 24  1991  Oudtshoorn ,26 years 333 days,South Western Districts Under-19s,,Right-hand bat,Legbreak,,
Mika Ekstrom,March 3  1998 ,20 years 50 days,Western Province Under-15s,,Right-hand bat,Right-arm medium-fast,Wynberg Boys High School,
Alfred Percy Eland,May 5  1880  Kimberley  Cape Province ,,Griqualand West,,,,May 15  1949  Kloof  Natal (aged 69 years 10 days) ,
Aphiwe Elembi,April 30  1995  Fort Beaufort ,22 years 357 days,Border Under-19s,,Left-hand bat,Right-arm fast,,
Pieter Looyen Elffers,February 17  1929  Pretoria  Transvaal  South Africa ,89 years 64 days,,,,,Umpire,
Allan Graham Elgar,June 29  1960  Durban  Natal ,,Boland ,,Right-hand bat,Right-arm offbreak,January 15  1999  Johannesburg  Transvaal (aged 38 years 200 days) ,
Dean Elgar,June 11  1987  Welkom  Orange Free State ,30 years 315 days,South Africa ,Opening batsman,Left-hand bat,Slow left-arm orthodox,,
Robert C Elgar,December 4  1931  Durban  Natal ,,Orange Free State,,Right-hand bat,,Wicketkeeper,
Michael Kelsey Elgie,March 6  1933  Berea  Durban  Natal ,85 years 47 days,South Africa ,,Right-hand bat,Slow left-arm orthodox,,
