Graham Watkins,September 16  1944  Rochdale  Lancashire ,73 years 218 days,,,,,Umpire,
Nathaniel Ashley Thomas Watkins,November 7  1991  John Radcliffe Hospital  Oxford ,26 years 166 days,Jersey ,,Right-hand bat,Slow left-arm orthodox,Abingdon School  Oxford,
Ryan Edward Watkins,June 9  1983  Abergavenny  Monmouthshire ,34 years 317 days,Glamorgan ,,Left-hand bat,Right-arm medium,Crosskeys College,
Stephen George Watkins,March 23  1959  Hereford ,59 years 30 days,Worcestershire,,Right-hand bat,Right-arm medium,,
Simon Joseph Vernon Watkins,January 20  1989  London ,29 years 92 days,Dorset ,,Left-hand bat,Right-arm offbreak,Corfe Hills School; Oxford Brookes,
William Martin Watkins,January 18  1923  Swansea  Glamorgan  Wales ,,Glamorgan,,Right-hand bat,Legbreak googly,March 15  2005  Killay  Swansea  Wales (aged 82 years 56 days) ,
William Richard Watkins,June 22  1904  Ealing  Middlesex ,,Middlesex,,Right-hand bat,Right-arm slow,October 15  1986  Norwood Green  Southall  Middlesex (aged 82 years 115 days) ,
I Watkinson,date unknown ,,Leeds Bradford MCCU,,,,,
Liam Watkinson,July 27  1991  Bolton ,26 years 269 days,Cumberland ,,Right-hand bat,Right-arm medium,Father - ,
Michael Watkinson,August 1  1961  Westhoughton  Lancashire ,56 years 264 days,England ,Allrounder,Right-hand bat,Right-arm medium  Right-arm offbreak,Son - ,
Christopher Peter Watling,March 30  1986  Slough  Buckinghamshire ,32 years 23 days,Marylebone Cricket Club ,,Right-hand bat,Legbreak googly,,
