Fakhruddin Baloch,January 8  1967  Liari  Baluchistan ,51 years 104 days,Karachi ,,Right-hand bat,Right-arm fast-medium,,
Faqir Syed Aizazuddin,August 17  1935  Lahore  Punjab ,82 years 248 days,Pakistan ,,Right-hand bat,Legbreak,SAU Fakir,
Faqir Hussain Bokhari,date unknown ,,Quetta,,,,,
Farah Naeem,October 30  1991  Lahore  Punjab ,26 years 174 days,Lahore Under-19s Women,,Left-hand bat,Right-arm fast-medium,,
Farasat Nawaz,February 25  1972  Muzaffargarh  Punjab ,46 years 56 days,Gujranwala Cricket Association,,Right-hand bat,Right-arm medium,,
Faraz-ul-Haq,September 16  1983  Sargodha  Punjab ,34 years 218 days,Sargodha,,Right-hand bat,Right-arm fast-medium,,
Faraz Ahmed Khan,September 24  1984  Karachi  Sind ,33 years 210 days,Karachi Blues ,Bowler,Right-hand bat,Right-arm medium-fast,,
Faraz Ahmed Khan,October 16  1984  Karachi  Sind ,33 years 188 days,Karachi Dolphins ,,Right-hand bat,Slow left-arm orthodox,Faraz Ahmed snr,
Syed Faraz Ali,April 25  1993  Karachi  Sind ,24 years 362 days,Pakistan International Airlines ,,Right-hand bat,Right-arm offbreak,,
Faraz Ali,April 25  1993 ,24 years 362 days,Karachi University,,Left-hand bat,,,
Mohammad Faraz Khan,May 20  1979  Hyderabad  Sind ,38 years 337 days,Hyderabad (Pakistan),,Right-hand bat,Right-arm medium,,
