Esther Else Corder,July 28  1998 ,19 years 268 days,Netherlands Women,,Right-hand bat,Right-arm medium,,
Dennis Coster,November 4  1991  Den Haag ,26 years 169 days,Netherlands Under-13s ,Opening batsman,Right-hand bat,,,
Wessel T Coster,November 4  1994 ,23 years 169 days,Netherlands Under-15s,,,,,
Timothy Crowlesmith,May 8  1981 ,36 years 349 days,Rood en Wit,,Right-hand bat,,,
Oscar Danser,August 13  1968 ,49 years 252 days,Netherlands ,,Right-hand bat,,Wicketkeeper,
Christopher J Davey,November 6  1988  South Africa ,29 years 167 days,Netherlands Under-13s ,,,,Twin brother - ,
Graeme W Davey,November 6  1988  South Africa ,29 years 167 days,Netherlands Under-13s ,,,,Twin brother - ,
Babette de Leede,October 8  1999  Leidschendam ,18 years 196 days,Netherlands Women,,Right-hand bat,,Wicketkeeper,
Anthony Maria Justus de Beus,1899  Padang  Indonesia ,,Netherlands,,Right-hand bat,Legbreak googly,Wicketkeeper,
Mickey de Boer,date unknown ,,Netherlands Women,,,,,
Martien Louise de Boer,May 31  1968  Hengelo ,49 years 326 days,Kampong Women ,,Right-hand bat,Right-arm medium,,
Ron de Leeuw de Bouter,date unknown ,,,,,,Umpire,
