A Tushar,date unknown ,,Karnataka Institute of Cricket,,,,,
Tushar Paul,March 17  1983 ,35 years 36 days,India Disable,,,,,
Edward Kemble Twiss,November 6  1882  Kingston-upon-Thames  Surrey  England ,,Europeans (India),,,,August 1  1943  Brighton  Sussex  England (aged 60 years 268 days) ,
Akhil Sureshchandra Tyagi,July 1  1977  Meerut  Uttar Pradesh ,40 years 295 days,Uttar Pradesh,,Left-hand bat,Right-arm medium-fast,,
Gaurav Tyagi,December 26  1986  Meerut  Uttar Pradesh ,31 years 117 days,Uttar Pradesh Under-16s,,Right-hand bat,Right-arm offbreak,,
Sudeep Tyagi,September 17  1987  Ghaziabad  Uttar Pradesh ,30 years 217 days,India ,Bowler,Right-hand bat,Right-arm medium,,
Vishal Tyagi,December 11  1987  Delhi ,30 years 132 days,Indian Tobacco Company,,Right-hand bat,Right-arm offbreak,,
Shums A Tyaljee,date unknown ,,,,,,Umpire,
Amol Vishwasrao Ubarhande,September 28  1988  Buldhana  Maharashtra ,29 years 206 days,Vidarbha,,Right-hand bat,,,
Harsh Ajaykumar Upadhyay,August 30  1997 ,20 years 235 days,Raging Bulls,,,,,
